Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
41,5248909165,PrabsOU,0,222.51999,DST Steelers  FLEX Ashton Jeanty QB Jalen Hurts RB Omarion Hampton RB D'Andre Swift TE Juwan Johnson WR Zay Flowers WR Ladd McConkey WR Jalen Coker,,Baker Mayfield,QB,6.94%,14.64
42,5247896580,Kalaus22,0,221.90001,DST Ravens  FLEX David Montgomery QB Trevor Lawrence RB Bijan Robinson RB Bucky Irving TE Dalton Kincaid WR Chris Olave WR Parker Washington WR Jalen Coker,,Travis Etienne Jr.,RB,6.80%,14.8
43,5253887105,shadesic,0,221.85999,DST Bengals  FLEX Jahmyr Gibbs QB Caleb Williams RB Ashton Jeanty RB D'Andre Swift TE Dallas Goedert WR Tetairoa McMillan WR Rome Odunze WR Matthew Golden,,Kyler Murray,QB,6.78%,0.62
44,5250693422,ison2012,0,221.49998,DST Steelers  FLEX Chuba Hubbard QB Tyler Shough RB Bijan Robinson RB Ashton Jeanty TE Michael Mayer WR Amon-Ra St. Brown WR Tee Higgins WR Jalen Coker,,Michael Mayer,FLEX,6.35%,9.2
45,5247171116,daddylou369,0,221.22,DST Packers  FLEX Bucky Irving QB Jalen Hurts RB Jahmyr Gibbs RB Derrick Henry TE Dallas Goedert WR Zay Flowers WR Michael Pittman Jr. WR Jalen Coker,,Raiders ,DST,6.24%,13
46,5252904257,parenteau22,0,221.20001,DST Vikings  FLEX D'Andre Swift QB Tyler Shough RB Jahmyr Gibbs RB Omarion Hampton TE Juwan Johnson WR Chris Olave WR Parker Washington WR Jalen Coker,,Jameson Williams,WR,6.09%,8.5
47,5252671256,Deanskins,0,221,DST Commanders  FLEX De'Von Achane QB Tyler Shough RB Ashton Jeanty RB David Montgomery TE Juwan Johnson WR Justin Jefferson WR Chris Olave WR Jalen Coker,,Derrick Henry,RB,6.04%,38.3
48,5252182993,Mark730,0,220.76,DST Ravens  FLEX MarShawn Lloyd QB Lamar Jackson RB Jahmyr Gibbs RB Derrick Henry TE Michael Mayer WR Chris Olave WR Zay Flowers WR Jalen Coker,,Lamar Jackson,QB,6.02%,28.96
49,5251172642,dtw27,0,220.34,DST Jaguars  FLEX Derrick Henry QB Bryce Young RB Jahmyr Gibbs RB Bijan Robinson TE Michael Mayer WR Tetairoa McMillan WR Rome Odunze WR Jalen Coker,,Emeka Egbuka,WR,6.00%,11.3
50,5238580763,orangeman3030,0,220.3,DST Steelers  FLEX Justin Jefferson QB Tyler Shough RB D'Andre Swift RB Bucky Irving TE Mark Andrews WR Chris Olave WR DeVonta Smith WR Jalen Coker,,Chargers ,DST,5.59%,1
51,5252748446,Ladymozza20,0,220.26,DST Bills  FLEX Ashton Jeanty QB Josh Allen RB D'Andre Swift RB Bucky Irving TE Greg Dulcich WR Amon-Ra St. Brown WR Garrett Wilson WR Jalen Coker,,David Montgomery,RB,5.52%,28.9
52,5254045023,robertdoty,0,220.2,DST Jaguars  FLEX Juwan Johnson QB Tyler Shough RB Bijan Robinson RB Derrick Henry TE Dallas Goedert WR Chris Olave WR Zay Flowers WR Alec Pierce,,MarShawn Lloyd,RB,5.24%,3.7
53,5253375198,Mr_SixSeven,0,219.9,DST Jaguars  FLEX Luther Burden III QB Tyler Shough RB Jahmyr Gibbs RB D'Andre Swift TE Juwan Johnson WR Amon-Ra St. Brown WR Chris Olave WR Devaughn Vele,,Jahmyr Gibbs,FLEX,5.23%,37.6
54,5252160660,dannybombard,0,219.79999,DST Jets  FLEX David Montgomery QB Tyler Shough RB Jahmyr Gibbs RB Jonathan Taylor TE Michael Mayer WR Amon-Ra St. Brown WR Chris Olave WR Devaughn Vele,,Sam LaPorta,TE,5.23%,9.8
55,5250631894,DMSchwartz,0,219.01999,DST Vikings  FLEX Michael Mayer QB Kyler Murray RB Jahmyr Gibbs RB D'Andre Swift TE Trey McBride WR Justin Jefferson WR Christian Watson WR Jalen Coker,,Trevor Lawrence,QB,4.91%,26.1
56,5245857291,sdfish,0,218.95999,DST Falcons  FLEX Derrick Henry QB Josh Allen RB Omarion Hampton RB Bucky Irving TE Juwan Johnson WR Justin Jefferson WR DJ Moore WR Jalen Coker,,Saquon Barkley,FLEX,4.88%,9
57,5250461957,bigboirob,0,218.79999,DST Jaguars  FLEX Caleb Douglas QB Tyler Shough RB Jahmyr Gibbs RB Bucky Irving TE Juwan Johnson WR Amon-Ra St. Brown WR Chris Olave WR Zay Flowers,,Eagles ,DST,4.77%,3
58,5254048551,Cookiemay,0,218.54,DST Cardinals  FLEX Dalton Kincaid QB Bryce Young RB Jahmyr Gibbs RB Derrick Henry TE Darren Waller WR Amon-Ra St. Brown WR Chris Olave WR Tetairoa McMillan,,Malik Willis,QB,4.69%,17.7
59,5253122742,SalVattore,0,217.75998,DST Chargers  FLEX Jahmyr Gibbs QB Caleb Williams RB Ashton Jeanty RB D'Andre Swift TE Michael Mayer WR Justin Jefferson WR Luther Burden III WR Devaughn Vele,,Titans ,DST,4.63%,0
60,5245106977,mwald50,0,217.73999,DST Chargers  FLEX Ashton Jeanty QB Bryce Young RB Jahmyr Gibbs RB Quinshon Judkins TE Dallas Goedert WR Zay Flowers WR Tetairoa McMillan WR Jalen Coker,,Texans ,DST,4.60%,-2
61,5253092690,diegoseis,0,217.49998,DST Steelers  FLEX Ashton Jeanty QB Tyler Shough RB Jahmyr Gibbs RB Travis Etienne Jr. TE Juwan Johnson WR Amon-Ra St. Brown WR Ladd McConkey WR Devaughn Vele,,Mark Andrews,TE,4.49%,8.9
62,5253429427,tcrohrer,0,217.34,DST Jets  FLEX Ladd McConkey QB Bryce Young RB Jonathan Taylor RB Derrick Henry TE Sam LaPorta WR Justin Jefferson WR Tetairoa McMillan WR Jalen Coker,,Tony Pollard,RB,4.47%,4.4
63,5246477371,Schotime84,0,217.23999,DST Jets  FLEX Amon-Ra St. Brown QB Bryce Young RB Jahmyr Gibbs RB Chase Brown TE Michael Mayer WR Chris Olave WR Luther Burden III WR Jalen Coker,,Omarion Hampton,FLEX,4.34%,9.3
64,5254076935,jconte2485,0,217.2,DST Jets  FLEX Dontayvion Wicks QB Tyler Shough RB Bijan Robinson RB Ashton Jeanty TE Kyle Pitts Sr. WR Amon-Ra St. Brown WR Chris Olave WR Jalen Coker,,Breece Hall,RB,4.31%,22.8
65,5253848081,TylerNaglich19,0,217.18001,DST Bills  FLEX Christian Watson QB Jordan Love RB Derrick Henry RB David Montgomery TE Pat Freiermuth WR Justin Jefferson WR Zay Flowers WR DK Metcalf,,Wan'Dale Robinson,WR,4.24%,8.8
66,5249003175,lonewolf254,0,217.15999,DST Packers  FLEX Sam LaPorta QB Josh Allen RB Jahmyr Gibbs RB Bijan Robinson TE Dallas Goedert WR Chris Olave WR DJ Moore WR Devaughn Vele,,DK Metcalf,WR,4.09%,8
67,5253885760,dantraf19,0,217.14001,DST Jaguars  FLEX Jahmyr Gibbs QB Bryce Young RB Omarion Hampton RB David Montgomery TE Cade Otton WR Chris Olave WR Parker Washington WR Jalen Coker,,DJ Moore,WR,4.03%,24
68,5237311566,MaestroMoose,0,217.1,DST Raiders  FLEX D'Andre Swift QB Tyler Shough RB Bijan Robinson RB Omarion Hampton TE Dallas Goedert WR Chris Olave WR Rome Odunze WR Jalen Coker,,Caleb Williams,QB,3.89%,37.26
69,5252466100,Zmilz88,0,217,DST Jaguars  FLEX Trey McBride QB Tyler Shough RB Omarion Hampton RB D'Andre Swift TE Dallas Goedert WR Chris Olave WR Garrett Wilson WR Jalen Coker,,De'Von Achane,FLEX,3.87%,10.6
70,5251337888,N-Money82,0,216.90001,DST Steelers  FLEX Jalen Coker QB Tyler Shough RB Jahmyr Gibbs RB Jonathan Taylor TE Sam LaPorta WR Chris Olave WR DeVonta Smith WR Devaughn Vele,,Harold Fannin Jr.,TE,3.86%,4.1
71,5252697218,VegasDan21,0,216.8,DST Jets  FLEX Omarion Hampton QB Tyler Shough RB Jahmyr Gibbs RB D'Andre Swift TE Juwan Johnson WR Chris Olave WR Garrett Wilson WR Jalen Coker,,Nico Collins,WR,3.68%,21.2
72,5241415846,danny_conner,0,216.44,DST Jaguars  FLEX David Montgomery QB Baker Mayfield RB Jahmyr Gibbs RB Jaylen Warren TE Dallas Goedert WR Chris Olave WR Parker Washington WR Jalen Coker,,Drake London,WR,3.64%,5.5
73,5253874280,arturobandini8,0,216.34,DST Jaguars  FLEX Jonathan Taylor QB Bryce Young RB Jahmyr Gibbs RB D'Andre Swift TE Michael Mayer WR Emeka Egbuka WR Tetairoa McMillan WR Jalen Coker,,Kyle Pitts Sr.,TE,3.63%,0
74,5240931586,maximom320,0,216.29999,DST Jets  FLEX Luther Burden III QB Tyler Shough RB Jahmyr Gibbs RB Bijan Robinson TE Juwan Johnson WR Amon-Ra St. Brown WR Christian Watson WR Devaughn Vele,,Michael Pittman Jr.,WR,3.47%,8.8
75,5206443802,sigmastruth911,0,216,DST Browns  FLEX David Montgomery QB Tyler Shough RB Jahmyr Gibbs RB Bijan Robinson TE Michael Mayer WR Amon-Ra St. Brown WR Chris Olave WR Devaughn Vele,,Vikings ,DST,3.36%,8
76,5246485554,darockfather,0,215.7,DST Jaguars  FLEX Tetairoa McMillan QB Tyler Shough RB Jahmyr Gibbs RB D'Andre Swift TE Michael Mayer WR Amon-Ra St. Brown WR Chris Olave WR Devaughn Vele,,Michael Wilson,WR,3.27%,10.6
76,5252839774,riprax,0,215.7,DST Jaguars  FLEX Tetairoa McMillan QB Tyler Shough RB Jahmyr Gibbs RB D'Andre Swift TE Michael Mayer WR Amon-Ra St. Brown WR Chris Olave WR Devaughn Vele,,Tucker Kraft,TE,3.22%,9.5
78,5252293336,Glockoma1,0,215.4,DST Jets  FLEX Amon-Ra St. Brown QB Tyler Shough RB Jahmyr Gibbs RB Bijan Robinson TE Michael Mayer WR Chris Olave WR Parker Washington WR Devaughn Vele,,Cade Otton,TE,3.17%,5.6
79,5223887345,johnnylaw500,0,215.30002,DST Eagles  FLEX Wan'Dale Robinson QB Tyler Shough RB Jahmyr Gibbs RB Jonathan Taylor TE T.J. Hockenson WR Chris Olave WR Zay Flowers WR Jalen Coker,,Alec Pierce,WR,3.15%,10.1
80,5252059933,marc65,0,215.12001,DST Steelers  FLEX Ashton Jeanty QB Kyler Murray RB Bijan Robinson RB D'Andre Swift TE Pat Freiermuth WR Justin Jefferson WR Luther Burden III WR Jalen Coker,,Christian Watson,WR,3.10%,35.7
80,5249909496,kcroyals26,0,215.12,DST Texans  FLEX Justin Jefferson QB Jalen Hurts RB D'Andre Swift RB Bucky Irving TE Dallas Goedert WR DeVonta Smith WR Christian Watson WR Jalen Coker,,Trey McBride,TE,2.89%,24.5
82,5246262841,acsmith,0,215.09999,DST Raiders  FLEX Sam LaPorta QB Tyler Shough RB Jahmyr Gibbs RB Ashton Jeanty TE Juwan Johnson WR Chris Olave WR Jameson Williams WR Christian Watson,,Marvin Harrison Jr.,WR,2.88%,4.3
82,5253802916,gwbrown1956,0,215.09999,DST Steelers  FLEX Bucky Irving QB Tyler Shough RB Jahmyr Gibbs RB Travis Etienne Jr. TE Juwan Johnson WR Amon-Ra St. Brown WR Chris Olave WR Devaughn Vele,,Tyler Warren,TE,2.83%,10.3
84,5251121724,FinnsofNE2020,0,214.95999,DST Vikings  FLEX Josh Downs QB Lamar Jackson RB Jahmyr Gibbs RB Derrick Henry TE Mike Gesicki WR Amon-Ra St. Brown WR Zay Flowers WR Devaughn Vele,,Lions ,DST,2.80%,10
85,5251614972,Powers0924,0,214.78,DST Jets  FLEX Jalen Coker QB Jordan Love RB James Cook III RB David Montgomery TE Sam LaPorta WR Justin Jefferson WR Zay Flowers WR Christian Watson,,Bryce Young,QB,2.78%,35.44
86,5249257197,reallyaredbullsfan,0,214.66,DST Steelers  FLEX Dalton Kincaid QB Josh Allen RB James Cook III RB D'Andre Swift TE Tyler Warren WR Tee Higgins WR Christian Watson WR Jalen Coker,,Kenny Gainwell,RB,2.74%,2.8
87,5252701540,coreyrobinson,0,214.6,DST Cardinals  FLEX Wan'Dale Robinson QB Tyler Shough RB Jahmyr Gibbs RB D'Andre Swift TE Juwan Johnson WR Amon-Ra St. Brown WR Chris Olave WR Parker Washington,,Josh Downs,WR,2.69%,5.7
87,5252570483,aaaanditsgone,0,214.59999,DST Titans  FLEX Jahmyr Gibbs QB Tyler Shough RB D'Andre Swift RB Chuba Hubbard TE Mark Andrews WR Amon-Ra St. Brown WR Chris Olave WR Devaughn Vele,,Bears ,DST,2.68%,6
89,5217476819,Noles27,0,214.5,DST Ravens  FLEX Dallas Goedert QB Tyler Shough RB Jahmyr Gibbs RB D'Andre Swift TE Juwan Johnson WR Amon-Ra St. Brown WR Chris Olave WR Chris Godwin Jr.,,Josh Allen,QB,2.53%,38.66
90,5210781293,kevkach,0,214.4,DST Steelers  FLEX Amon-Ra St. Brown QB Tyler Shough RB Jahmyr Gibbs RB Travis Etienne Jr. TE Juwan Johnson WR Chris Olave WR Quentin Johnston WR Jalen Coker,,Jaylen Warren,RB,2.45%,11.3
90,5225466946,tbird1957,0,214.4,DST Cardinals  FLEX Breece Hall QB Trevor Lawrence RB D'Andre Swift RB Travis Etienne Jr. TE Dallas Goedert WR Justin Jefferson WR Chris Olave WR Ladd McConkey,,MarShawn Lloyd,FLEX,2.41%,3.7
92,5243499548,bamereihn,0,214.1,DST Jaguars  FLEX Michael Wilson QB Trevor Lawrence RB Jahmyr Gibbs RB David Montgomery TE Dallas Goedert WR Christian Watson WR Ladd McConkey WR Parker Washington,,Bucky Irving,FLEX,2.38%,21.3
92,5253832821,MichaelFrachon,0,214.09999,DST Jaguars  FLEX Omarion Hampton QB Tyler Shough RB Jahmyr Gibbs RB Ashton Jeanty TE Michael Mayer WR Chris Olave WR Zay Flowers WR Devaughn Vele,,Dolphins ,DST,2.36%,4
94,5223870006,TripleDbl720,0,213.86,DST Jaguars  FLEX David Montgomery QB C.J. Stroud RB Derrick Henry RB D'Andre Swift TE Dallas Goedert WR Nico Collins WR Chris Olave WR Quentin Johnston,,Jonathan Taylor,FLEX,2.33%,26.1
95,5216167124,ESPO98T,0,213.76,DST Jets  FLEX David Montgomery QB Josh Allen RB Jahmyr Gibbs RB Bucky Irving TE Brenton Strange WR Amon-Ra St. Brown WR DJ Moore WR Dontayvion Wicks,,Bhayshul Tuten,RB,2.31%,9.8
96,5237870038,dlsmith57702,0,213.7,DST Jets  FLEX Zay Flowers QB Tyler Shough RB Derrick Henry RB Bhayshul Tuten TE Dalton Kincaid WR Chris Olave WR Christian Watson WR Luther Burden III,,James Cook III,RB,2.27%,9.9
96,5253241396,g1twin,0,213.7,DST Jets  FLEX Amon-Ra St. Brown QB Tyler Shough RB Breece Hall RB D'Andre Swift TE Michael Mayer WR Chris Olave WR Zay Flowers WR Ladd McConkey,,Ashton Jeanty,FLEX,2.18%,35.7
96,5253361462,NMRsports,0,213.7,DST Ravens  FLEX Bucky Irving QB Tyler Shough RB Jahmyr Gibbs RB David Montgomery TE Juwan Johnson WR Chris Olave WR DeVonta Smith WR Jalen Coker,,Ja'Marr Chase,FLEX,2.16%,3.2
99,5241810770,glotellez22,0,213.56001,DST Falcons  FLEX Jahmyr Gibbs QB Caleb Williams RB Jonathan Taylor RB Quinshon Judkins TE Harold Fannin Jr. WR Christian Watson WR DJ Moore WR Jalen Coker,,Juwan Johnson,FLEX,2.08%,14.4
100,5242457581,kvon21,0,213.5,DST Browns  FLEX Tucker Kraft QB Tyler Shough RB Jahmyr Gibbs RB Jonathan Taylor TE Juwan Johnson WR Amon-Ra St. Brown WR Chris Olave WR Jalen Coker,,Jayden Reed,WR,2.05%,5
101,5251822028,aruss19,0,213.44,DST Steelers  FLEX D'Andre Swift QB Bryce Young RB Jonathan Taylor RB Saquon Barkley TE Sam LaPorta WR Zay Flowers WR Garrett Wilson WR Jalen Coker,,D'Andre Swift,FLEX,2.04%,35.4
102,5252400833,DrNickIsIn,0,213.33998,DST Jaguars  FLEX Ashton Jeanty QB Bryce Young RB Bijan Robinson RB Jonathan Taylor TE Michael Mayer WR Justin Jefferson WR Tetairoa McMillan WR Devaughn Vele,,Geno Smith,QB,2.01%,9.3
103,5244892152,kgdolfan,0,213.13998,DST Jets  FLEX Jahmyr Gibbs QB Jared Goff RB Derrick Henry RB Breece Hall TE Michael Mayer WR Amon-Ra St. Brown WR Chris Olave WR Devaughn Vele,,Terry McLaurin,WR,2.00%,3.4
104,5253457705,ray0562,0,213.05998,DST Steelers  FLEX Juwan Johnson QB Josh Allen RB Jahmyr Gibbs RB Travis Etienne Jr. TE Sam LaPorta WR Amon-Ra St. Brown WR Chris Olave WR Devaughn Vele,,Brenton Strange,TE,1.95%,10.3
105,5252368713,bionicknee,0,212.99998,DST Cardinals  FLEX Ashton Jeanty QB Tyler Shough RB Jahmyr Gibbs RB Bijan Robinson TE Michael Mayer WR Chris Olave WR Tee Higgins WR Devaughn Vele,,Quentin Johnston,FLEX,1.90%,3.7
106,5248773160,zackjewett9897,0,212.90001,DST Jaguars  FLEX Derrick Henry QB Tyler Shough RB Jahmyr Gibbs RB Omarion Hampton TE Michael Mayer WR Chris Olave WR Chris Godwin Jr. WR Jalen Coker,,Bijan Robinson,FLEX,1.90%,31.3
