Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
19,5181546080,hasco,0,160.75,1B Liam Hicks 2B Ozzie Albies 3B Austin Riley C Samuel Basallo OF Jung Hoo Lee OF Ceddanne Rafaela OF Jarren Duran P Parker Messick P Sean Burke SS Willy Adames,,Casey Schmitt,OF,11.34%,10
20,5181898271,mattrix83,0,159.25,1B Kyle Stowers 2B Jose Altuve 3B Caleb Durbin C Samuel Basallo OF Jake Bauers OF Heliot Ramos OF Garrett Mitchell P Yoshinobu Yamamoto P Jesus Luzardo SS Brayan Rocchio,,Lawrence Butler,OF,11.11%,5
21,5181838392,sboynton10,0,158.4,1B Romy Gonzalez 2B Xavier Edwards 3B Caleb Durbin C Joe Mack OF Kyle Stowers OF Ceddanne Rafaela OF Owen Caissie P Jesus Luzardo P Sonny Gray SS Otto Lopez,,Kyle Stowers,1B,10.89%,23
22,5181706481,rsr3883,0,158.2,1B Bryce Eldridge 2B Anthony Seigler 3B Austin Riley C Austin Hedges OF Casey Schmitt OF Heliot Ramos OF Victor Bericoto P Yoshinobu Yamamoto P Drew Rasmussen SS Willy Adames,,Romy Gonzalez,2B,10.77%,16
23,5182020543,habcommander,0,157.35,1B Matt Olson 2B Jake Cronenworth 3B Junior Caminero C Jose Trevino OF Kyle Stowers OF Cedric Mullins OF Garrett Mitchell P Brandon Woodruff P Sonny Gray SS Otto Lopez,,Owen Caissie,OF,10.55%,0
24,5181906186,WMays888,0,156.4,1B Freddie Freeman 2B Anthony Seigler 3B Colson Montgomery C Adrian Del Castillo OF Kyle Tucker OF Teoscar Hernandez OF Mauricio Dubon P Jesus Luzardo P Sonny Gray SS Mookie Betts,,Joshua Kuroda-Grauer,3B,10.55%,8
25,5181787164,buckeyebammer,0,156.3,1B Kyle Stowers 2B Ketel Marte 3B Junior Caminero C Samuel Basallo OF Yordan Alvarez OF Jake McCarthy OF Garrett Mitchell P Sean Burke P Sam Aldegheri SS Dansby Swanson,,Luis Arraez,2B,9.20%,13
26,5181725229,Goatropers,0,155.75,1B Liam Hicks 2B Xavier Edwards 3B Alec Bohm C Joe Mack OF Kyle Stowers OF Brandon Marsh OF Justin Crawford P Brandon Woodruff P Sean Burke SS Otto Lopez,,Tommy Edman,2B,9.20%,4
27,5182117473,ZachLaing,0,154.8,1B Rafael Devers 2B Luis Arraez 3B Alec Bohm C J.T. Realmuto OF Casey Schmitt OF Brandon Marsh OF Heliot Ramos P Jesus Luzardo P Sean Burke SS Willy Adames,,Otto Lopez,SS,8.98%,26
28,5181840682,jjmaka,0,154.75,1B Rafael Devers 2B Anthony Seigler 3B Alec Bohm C Liam Hicks OF Casey Schmitt OF Kyle Stowers OF Heliot Ramos P Parker Messick P Sean Burke SS Willy Adames,,Drew Rasmussen,P,8.75%,0.45
29,5181774108,ajb3247,0,153.8,1B Kyle Stowers 2B Xavier Edwards 3B Caleb Durbin C Liam Hicks OF Heliot Ramos OF Griffin Conine OF Josh Lowe P Jesus Luzardo P Sean Burke SS Otto Lopez,,Anthony Seigler,2B,8.53%,13
30,5181752555,chex43,0,153.2,1B Kyle Stowers 2B Ozzie Albies 3B Eugenio Suarez C Liam Hicks OF Heliot Ramos OF Jakob Marsee OF Victor Bericoto P Sonny Gray P Sean Burke SS Willy Adames,,Tommy Edman,OF,8.42%,4
31,5181970787,rmb0405,0,152.65,1B Willson Contreras 2B Anthony Seigler 3B Caleb Durbin C Jonah Heim OF Ceddanne Rafaela OF Cedric Mullins OF Garrett Mitchell P Yoshinobu Yamamoto P Sonny Gray SS Otto Lopez,,Mauricio Dubon,OF,8.31%,20
32,5181694141,terpterman,0,152.4,1B Kyle Stowers 2B Xavier Edwards 3B Joshua Kuroda-Grauer C Liam Hicks OF Griffin Conine OF Lawrence Butler OF Kahlil Watson P Jesus Luzardo P Sonny Gray SS Otto Lopez,,Victor Bericoto,OF,8.31%,10
32,5181848009,joehalac,0,152.4,1B Willson Contreras 2B Andruw Monasterio 3B Sal Stewart C Liam Hicks OF Wilyer Abreu OF Ceddanne Rafaela OF Nate Eaton P Jesus Luzardo P Sonny Gray SS Willy Adames,,Joe Mack,C,7.63%,17
34,5181919979,theedeazz,0,152.25,1B Bryce Eldridge 2B Matt McLain 3B Sal Stewart C Jose Trevino OF Heliot Ramos OF Spencer Steer OF TJ Friedl P Yoshinobu Yamamoto P Jesus Luzardo SS Casey Schmitt,,Casey Schmitt,SS,7.63%,10
35,5181797445,Mattchoo13,0,151.8,1B Jake Bauers 2B Brice Turang 3B Kyle Karros C Joe Mack OF Kyle Stowers OF Seiya Suzuki OF Garrett Mitchell P Jesus Luzardo P Sean Burke SS Otto Lopez,,Robbie Ray,P,7.63%,14.7
35,5182023035,chindeeznuts,0,151.8,1B Matt Olson 2B Ozzie Albies 3B Caleb Durbin C Drake Baldwin OF Michael Harris II OF Griffin Conine OF Mauricio Dubon P Jesus Luzardo P Sean Burke SS Otto Lopez,,Christian Yelich,OF,7.52%,16
37,5181818482,smittay,0,151.4,1B Kyle Stowers 2B Xavier Edwards 3B Joshua Kuroda-Grauer C Liam Hicks OF Owen Caissie OF Garrett Mitchell OF Michael Conforto P Jesus Luzardo P Sonny Gray SS Otto Lopez,,Griffin Conine,OF,7.41%,2
38,5181907261,LesterNygaard,0,151.2,1B Kyle Stowers 2B Brice Turang 3B Javier Sanoja C Joe Mack OF Jake Bauers OF Owen Caissie OF Garrett Mitchell P Sonny Gray P Sean Burke SS Otto Lopez,,Samuel Basallo,C,7.18%,20
39,5181641107,Banzai76,0,150.95,1B Liam Hicks 2B Anthony Seigler 3B Caleb Durbin C Joe Mack OF Kyle Stowers OF Ceddanne Rafaela OF Jakob Marsee P Jesus Luzardo P Brandon Woodruff SS Otto Lopez,,Mookie Betts,SS,7.07%,5
40,5181872442,rickpersic,0,150.55,1B Romy Gonzalez 2B Brice Turang 3B Sal Stewart C Jose Trevino OF Kyle Schwarber OF Mauricio Dubon OF Josh Lowe P Chris Sale P Sean Burke SS Casey Schmitt,,Cole Carrigg,OF,6.73%,23
41,5181828440,eagles65765,0,150.4,1B Bryce Harper 2B Bryson Stott 3B Alec Bohm C J.T. Realmuto OF Kyle Schwarber OF Cedric Mullins OF Mauricio Dubon P Jesus Luzardo P Sonny Gray SS Alika Williams,,Alec Bohm,3B,6.73%,23
42,5181732811,mspozto,0,150.2,1B Rafael Devers 2B Luis Arraez 3B Caleb Durbin C Liam Hicks OF Casey Schmitt OF Kyle Stowers OF Victor Bericoto P Sonny Gray P Sean Burke SS Willy Adames,,Romy Gonzalez,1B,6.73%,16
43,5181768106,Doublution,0,149.4,1B Rafael Devers 2B Ozzie Albies 3B Austin Riley C Drake Baldwin OF Casey Schmitt OF Jung Hoo Lee OF Michael Harris II P Michael Wacha P Sean Burke SS Willy Adames,,Dansby Swanson,SS,6.62%,0
43,5181772880,mwr2001,0,149.4,1B Rafael Devers 2B Romy Gonzalez 3B Kyle Karros C Liam Hicks OF Kyle Stowers OF Heliot Ramos OF Lawrence Butler P Jesus Luzardo P Sonny Gray SS Willy Adames,,Shota Imanaga,P,6.51%,18.3
43,5181810975,griffalicious24,0,149.4,1B Rafael Devers 2B Romy Gonzalez 3B Kyle Karros C Liam Hicks OF Kyle Stowers OF Heliot Ramos OF Lawrence Butler P Jesus Luzardo P Sonny Gray SS Willy Adames,,Kyle Schwarber,OF,6.51%,11
46,5182114643,Grnder_786,0,149.25,1B Pete Alonso 2B Andruw Monasterio 3B Miguel Vargas C Samuel Basallo OF Lawrence Butler OF Garrett Mitchell OF Josh Lowe P Yoshinobu Yamamoto P Jesus Luzardo SS Mookie Betts,,Elly De La Cruz,SS,6.40%,15
47,5181679506,jpeyton1219,0,148.8,1B Kyle Stowers 2B Ozzie Albies 3B Alex Bregman C Dalton Rushing OF Jordan Walker OF Jung Hoo Lee OF TJ Friedl P Jesus Luzardo P Sean Burke SS Willy Adames,,Jung Hoo Lee,OF,6.29%,9
47,5181754535,pearale,0,148.8,1B Kyle Stowers 2B Jose Altuve 3B Kyle Karros C Luis Campusano OF Yordan Alvarez OF Heliot Ramos OF Garrett Mitchell P Hunter Greene P Sonny Gray SS Willy Adames,,Ozzie Albies,2B,6.29%,9
49,5181897506,Kelpius,0,148.65,1B Kyle Stowers 2B Luis Arraez 3B Joshua Kuroda-Grauer C Jonah Heim OF Griffin Conine OF Owen Caissie OF Josh Lowe P Yoshinobu Yamamoto P Sonny Gray SS Otto Lopez,,Andy Pages,OF,6.17%,5
50,5181952158,dfingerb,0,148.6,1B Pete Alonso 2B Jeff McNeil 3B Javier Sanoja C Samuel Basallo OF Andy Pages OF Corbin Carroll OF Kyle Stowers P Shota Imanaga P Sean Burke SS Willy Adames,,Xavier Edwards,2B,5.95%,9
51,5181469054,Terry301,0,148.55,1B Bryce Eldridge 2B Luis Arraez 3B Javier Sanoja C Joe Mack OF Casey Schmitt OF Jakob Marsee OF Owen Caissie P Sonny Gray P Kyle Leahy SS Otto Lopez,,Ivan Herrera,C,5.95%,7
52,5181778022,GreenBayWin77,0,148.4,1B Liam Hicks 2B Xavier Edwards 3B Caleb Durbin C Joe Mack OF Kyle Stowers OF Griffin Conine OF Colton Cowser P Jesus Luzardo P Sonny Gray SS Willy Adames,,Austin Riley,3B,5.95%,22
53,5181931930,rikyrotten,0,147.95,1B Rafael Devers 2B Romy Gonzalez 3B Austin Riley C J.T. Realmuto OF Kyle Schwarber OF Heliot Ramos OF Lane Thomas P Jesus Luzardo P Brandon Woodruff SS Willy Adames,,Jake Bauers,1B,5.95%,0
54,5181652055,skwwillers,0,147.2,1B Kyle Stowers 2B Luis Arraez 3B Caleb Durbin C Liam Hicks OF Casey Schmitt OF Heliot Ramos OF Lawrence Butler P Sonny Gray P Sean Burke SS Willy Adames,,Bryce Harper,1B,5.95%,5
55,5181902942,noahopz,0,147.05,1B Bryce Harper 2B Anthony Seigler 3B Kyle Karros C Joe Mack OF Casey Schmitt OF Heliot Ramos OF Lawrence Butler P Yoshinobu Yamamoto P Sean Burke SS Willy Adames,,William Contreras,C,5.84%,6
56,5181875417,djpop10,0,146.95,1B Rafael Devers 2B Luis Arraez 3B Alec Bohm C Jose Trevino OF Kyle Stowers OF Heliot Ramos OF Garrett Mitchell P Jesus Luzardo P Brandon Woodruff SS Casey Schmitt,,Teoscar Hernandez,OF,5.84%,0
57,5181592807,PhDegen,0,146.8,1B Rafael Devers 2B Romy Gonzalez 3B Alec Bohm C Joe Mack OF Casey Schmitt OF Kyle Stowers OF Heliot Ramos P Hunter Greene P Sonny Gray SS Willy Adames,,Dalton Rushing,C,5.72%,4
57,5181750099,gregcroteau,0,146.8,1B Rafael Devers 2B Romy Gonzalez 3B Alec Bohm C Joe Mack OF Casey Schmitt OF Kyle Stowers OF Heliot Ramos P Hunter Greene P Sonny Gray SS Willy Adames,,Ceddanne Rafaela,OF,5.61%,11
57,5181919570,Marsharks,0,146.8,1B Rafael Devers 2B Romy Gonzalez 3B Alec Bohm C Joe Mack OF Casey Schmitt OF Kyle Stowers OF Heliot Ramos P Hunter Greene P Sonny Gray SS Willy Adames,,Brandon Marsh,OF,5.50%,0
60,5181949756,UrbaneArcher107,0,146.65,1B Bryce Eldridge 2B Anthony Seigler 3B Caleb Durbin C Connor Wong OF Casey Schmitt OF Jung Hoo Lee OF Heliot Ramos P Yoshinobu Yamamoto P Sonny Gray SS Willy Adames,,Kahlil Watson,OF,5.39%,10
61,5181893692,djdog09,0,146.4,1B Romy Gonzalez 2B Javier Sanoja 3B Caleb Durbin C Liam Hicks OF Kyle Stowers OF Ceddanne Rafaela OF Victor Bericoto P Jesus Luzardo P Sonny Gray SS Casey Schmitt,,Jose Trevino,C,5.27%,15
62,5181876930,ihateurmomsson,0,146.2,1B Bryce Eldridge 2B Tommy Edman 3B Max Muncy C Liam Hicks OF Jung Hoo Lee OF Victor Bericoto OF Garrett Mitchell P Sonny Gray P Sean Burke SS Otto Lopez,,Jake Bauers,OF,5.27%,0
62,5181961427,hoff84,0,146.2,1B Nick Kurtz 2B Luis Arraez 3B Alec Bohm C Adrian Del Castillo OF Casey Schmitt OF Heliot Ramos OF Victor Bericoto P Sonny Gray P Shota Imanaga SS Willy Adames,,Brayan Rocchio,SS,5.05%,11
64,5181909991,Thewretched38,0,146.15,1B Rafael Devers 2B Javier Sanoja 3B Kyle Karros C Liam Hicks OF Casey Schmitt OF Kyle Stowers OF Victor Bericoto P Jesus Luzardo P Kyle Leahy SS Willy Adames,,Masyn Winn,SS,4.94%,0
64,5182105034,KennF85,0,146.15,1B Sal Stewart 2B Alex Freeland 3B Alec Bohm C Austin Hedges OF Kyle Schwarber OF Yordan Alvarez OF Junior Perez P Chris Sale P Sonny Gray SS Taylor Walls,,Hunter Goodman,C,4.71%,12
66,5181960300,meyers2305,0,145.95,1B Romy Gonzalez 2B Chase Meidroth 3B Colson Montgomery C Joe Mack OF Kyle Stowers OF Owen Caissie OF Tristan Peters P Drew Rasmussen P Jesus Luzardo SS Otto Lopez,,Eugenio Suarez,3B,4.71%,10
67,5181903640,13iers,0,145.65,1B Kyle Manzardo 2B Chase Meidroth 3B Kyle Karros C Jonah Heim OF Kyle Stowers OF Cole Carrigg OF Victor Bericoto P Yoshinobu Yamamoto P Sonny Gray SS Willy Adames,,Eric Haase,C,4.60%,4
68,5181852237,MiddleAgeTryHard,0,145.4,1B Kyle Stowers 2B Tommy Edman 3B Jose Fermin C Liam Hicks OF Casey Schmitt OF Heliot Ramos OF Garrett Mitchell P Jesus Luzardo P Sonny Gray SS Willy Adames,,Trea Turner,SS,4.60%,5
69,5182021614,AtlienJDC,0,145.25,1B Nolan Schanuel 2B Brice Turang 3B Caleb Durbin C Samuel Basallo OF Jake Bauers OF Cole Carrigg OF Mauricio Dubon P Yoshinobu Yamamoto P Jesus Luzardo SS Masyn Winn,,Jordan Walker,OF,4.60%,9
70,5181972959,mrains88,0,145.2,1B Rafael Devers 2B Xavier Edwards 3B Max Muncy C Dalton Rushing OF Kyle Stowers OF Mauricio Dubon OF Garrett Mitchell P Sonny Gray P Sean Burke SS Willy Adames,,Sal Frelick,OF,4.49%,0
70,5182079834,jrob12345,0,145.2,1B Romy Gonzalez 2B Brice Turang 3B Javier Sanoja C William Contreras OF Christian Yelich OF Heliot Ramos OF Griffin Conine P Sonny Gray P Sean Burke SS Willy Adames,,Nick Kurtz,1B,4.49%,0
72,5181888868,stayeduptolate,0,144.8,1B Nick Kurtz 2B Anthony Seigler 3B Joshua Kuroda-Grauer C Liam Hicks OF Kyle Stowers OF Griffin Conine OF Owen Caissie P Jesus Luzardo P Sean Burke SS Otto Lopez,,Willson Contreras,1B,4.38%,18
73,5181789960,T-baggers05,0,144.4,1B Rafael Devers 2B Luis Arraez 3B Jose Fermin C Adrian Del Castillo OF Kyle Stowers OF Jung Hoo Lee OF Heliot Ramos P Jesus Luzardo P Sonny Gray SS Casey Schmitt,,Kyle Tucker,OF,4.38%,2
74,5181725301,flek56,0,144.2,1B Jake Bauers 2B Anthony Seigler 3B Kyle Karros C Hunter Goodman OF Tyler Freeman OF Cole Carrigg OF Garrett Mitchell P Sonny Gray P Sean Burke SS Otto Lopez,,Alex Bregman,3B,4.38%,2
74,5182073641,Tolo666,0,144.2,1B Nick Kurtz 2B Anthony Seigler 3B Sal Stewart C Samuel Basallo OF Kyle Stowers OF JJ Bleday OF TJ Friedl P Sonny Gray P Sean Burke SS Gunnar Henderson,,Jake McCarthy,OF,4.26%,3
76,5182108137,wexsuvslim,0,144.05,1B Freddie Freeman 2B Tommy Edman 3B Joshua Kuroda-Grauer C Jose Trevino OF Andy Pages OF Teoscar Hernandez OF Mauricio Dubon P Yoshinobu Yamamoto P Sean Burke SS Mookie Betts,,Connor Wong,C,4.26%,3
77,5181843836,bignasty03,0,143.65,1B Willson Contreras 2B Romy Gonzalez 3B Isaac Paredes C Gabriel Moreno OF Wilyer Abreu OF Ceddanne Rafaela OF Tommy Edman P Yoshinobu Yamamoto P Sonny Gray SS Andruw Monasterio,,JJ Bleday,OF,4.15%,5
78,5182077942,sdot2350,0,143.35,1B Romy Gonzalez 2B Xavier Edwards 3B Joshua Kuroda-Grauer C Liam Hicks OF Kyle Stowers OF Griffin Conine OF Garrett Mitchell P Brandon Woodruff P Sonny Gray SS Otto Lopez,,Chase DeLauter,OF,4.04%,3
79,5182034400,homErb0y,0,143.15,1B Willson Contreras 2B Romy Gonzalez 3B Kyle Karros C Samuel Basallo OF Kyle Stowers OF Mauricio Dubon OF Garrett Mitchell P Chris Sale P Sonny Gray SS Dansby Swanson,,Jeff McNeil,2B,3.93%,2
80,5182013143,EBDBBnB,0,143.05,1B Freddie Freeman 2B Nick Allen 3B Junior Caminero C Tyler Heineman OF Pete Crow-Armstrong OF Garrett Mitchell OF Max Kepler P Yoshinobu Yamamoto P Sean Burke SS Dansby Swanson,,Javier Sanoja,3B,3.82%,7
81,5181860737,12PackAbs,0,142.8,1B Mark Vientos 2B Xavier Edwards 3B Javier Sanoja C Liam Hicks OF Kyle Stowers OF Lawrence Butler OF Tyrone Taylor P Hunter Greene P Sonny Gray SS Otto Lopez,,Hunter Brown,P,3.70%,-3
81,5182114260,jusnit,0,142.8,1B Nick Kurtz 2B Javier Sanoja 3B Joshua Kuroda-Grauer C Joe Mack OF Kyle Stowers OF Heliot Ramos OF Owen Caissie P Jesus Luzardo P Sean Burke SS Willy Adames,,Bryce Eldridge,1B,3.48%,21
83,5182110435,ppppzl,0,142.75,1B Rafael Devers 2B Romy Gonzalez 3B Alec Bohm C Connor Wong OF Kyle Stowers OF Heliot Ramos OF Lawrence Butler P Chris Sale P Jesus Luzardo SS Willy Adames,,Liam Hicks,1B,3.48%,13
84,5181503571,zacamu,0,142.65,1B Rafael Devers 2B Luis Arraez 3B Nick Loftin C Connor Wong OF Casey Schmitt OF Heliot Ramos OF Tyler Tolbert P Yoshinobu Yamamoto P Sonny Gray SS Willy Adames,,Pete Crow-Armstrong,OF,3.48%,9
85,5182020542,Dicedaddy,0,142.55,1B Sal Stewart 2B Romy Gonzalez 3B Austin Riley C Hunter Goodman OF JJ Bleday OF Starling Marte OF TJ Friedl P Chris Sale P Sean Burke SS Willy Adames,,Matt Olson,1B,3.48%,5
86,5181740985,gooey911,0,142.2,1B Romy Gonzalez 2B Jeff McNeil 3B Caleb Durbin C Joe Mack OF Kyle Stowers OF Ceddanne Rafaela OF Victor Bericoto P Yoshinobu Yamamoto P Drew Rasmussen SS Otto Lopez,,Bryson Stott,2B,3.37%,5
86,5181814411,RyBro24,0,142.2,1B Bryce Harper 2B Jose Fermin 3B Alec Bohm C Joe Mack OF Kyle Schwarber OF Kyle Stowers OF Owen Caissie P Sonny Gray P Sean Burke SS Trea Turner,,Max Muncy,3B,3.37%,0
86,5181964299,thegadfather,0,142.2,1B Rafael Devers 2B Anthony Seigler 3B Kyle Karros C Hunter Goodman OF Casey Schmitt OF Kyle Stowers OF Owen Caissie P Sonny Gray P Sean Burke SS Willy Adames,,Gunnar Henderson,SS,3.37%,5
89,5181411777,okiecowpoke,0,141.75,1B Rafael Devers 2B Xavier Edwards 3B Austin Riley C Connor Wong OF Casey Schmitt OF Kyle Stowers OF Heliot Ramos P Brandon Woodruff P Sean Burke SS Willy Adames,,J.T. Realmuto,C,3.25%,16
90,5181850670,nickmoran,0,141.6,1B Willson Contreras 2B Anthony Seigler 3B Caleb Durbin C William Contreras OF Jackson Chourio OF Wilyer Abreu OF Ceddanne Rafaela P Shota Imanaga P Sean Burke SS Elly De La Cruz,,Andruw Monasterio,SS,3.25%,5
91,5181754175,mscroggs300,0,141.4,1B Kyle Stowers 2B Romy Gonzalez 3B Caleb Durbin C Liam Hicks OF Casey Schmitt OF Griffin Conine OF Owen Caissie P Jesus Luzardo P Sonny Gray SS Willy Adames,,Javier Sanoja,2B,3.25%,7
92,5181595836,cecilspringer,0,141.25,1B Christian Walker 2B Jose Altuve 3B Austin Riley C Jonah Heim OF Ceddanne Rafaela OF Spencer Steer OF Tommy Edman P Yoshinobu Yamamoto P Jesus Luzardo SS Geraldo Perdomo,,Brandon Young,P,3.25%,10.65
93,5182048042,Jaegotdat,0,141.2,1B Rafael Devers 2B Romy Gonzalez 3B Miguel Vargas C Connor Wong OF Kyle Stowers OF Jake Bauers OF Heliot Ramos P Sonny Gray P Sean Burke SS Otto Lopez,,Cooper Pratt,SS,3.14%,5
93,5182075495,jgings28,0,141.2,1B Liam Hicks 2B Xavier Edwards 3B Caleb Durbin C Connor Wong OF Casey Schmitt OF Kyle Stowers OF Heliot Ramos P Sonny Gray P Sean Burke SS Willy Adames,,Freddie Freeman,1B,3.14%,21
95,5182118939,Phil8650,0,140.75,1B Gavin Sheets 2B Ozzie Albies 3B Caleb Durbin C Connor Wong OF Pete Crow-Armstrong OF Yordan Alvarez OF Kyle Stowers P Brandon Woodruff P Sean Burke SS Brayan Rocchio,,Isaac Paredes,3B,3.03%,5
96,5182054473,pelicans777,0,140.65,1B Rafael Devers 2B Luis Arraez 3B Kyle Karros C Connor Wong OF Cole Carrigg OF Owen Caissie OF Victor Bericoto P Yoshinobu Yamamoto P Sonny Gray SS Willy Adames,,Christian Walker,1B,2.92%,7
97,5181614864,mgoblue123,0,140.4,1B Kyle Stowers 2B Anthony Seigler 3B Caleb Durbin C Liam Hicks OF Heliot Ramos OF Griffin Conine OF Owen Caissie P Jesus Luzardo P Sonny Gray SS Otto Lopez,,Michael Busch,1B,2.92%,0
98,5181971100,Hibbs1975,0,140.35,1B Sal Stewart 2B Xavier Edwards 3B Eugenio Suarez C Joey Bart OF Casey Schmitt OF Heliot Ramos OF Gabriel Rincones Jr. P Brandon Woodruff P Sonny Gray SS Willy Adames,,Tyler Freeman,OF,2.81%,4
98,5182036040,GameOn1,0,140.35,1B Pete Alonso 2B Anthony Seigler 3B Colson Montgomery C Adley Rutschman OF Christian Yelich OF Kyle Stowers OF Griffin Conine P Brandon Young P Robbie Ray SS Gunnar Henderson,,Drake Baldwin,C,2.81%,4
100,5181858986,mntwins2010,0,140.2,1B Pete Alonso 2B Jackson Holliday 3B Blaze Alexander C Eric Haase OF Casey Schmitt OF Heliot Ramos OF Victor Bericoto P Sonny Gray P Shota Imanaga SS Willy Adames,,Seiya Suzuki,OF,2.81%,0
101,5181667205,jpm_joshua2002,0,139.8,1B Kyle Stowers 2B Anthony Seigler 3B Kyle Karros C Joe Mack OF Kyle Schwarber OF Cole Carrigg OF Tommy Edman P Hunter Greene P Sonny Gray SS Willy Adames,,Jakob Marsee,OF,2.69%,5
