Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
12,5187940696,jimlexxx,0,145.05,1B Munetaka Murakami 2B Travis Bazzana 3B Gabriel Arias C Shea Langeliers OF Seiya Suzuki OF Chase DeLauter OF Kahlil Watson P Zack Wheeler P Taj Bradley SS Brayan Rocchio,,Chase DeLauter,OF,12.45%,14
12,5188123867,pickens81,0,145.05,1B Jac Caglianone 2B Anthony Seigler 3B Blaze Alexander C Samuel Basallo OF Brandon Nimmo OF Leody Taveras OF Colton Cowser P Zack Wheeler P Taj Bradley SS Gunnar Henderson,,Abimelec Ortiz,OF,12.28%,5
14,5187970308,Nchiulli,0,144.2,1B Ben Rice 2B Travis Bazzana 3B Alex Bregman C Drake Baldwin OF Seiya Suzuki OF Trent Grisham OF Sam Antonacci P Matthew Boyd P Zach Thornton SS Brayan Rocchio,,Payton Tolle,P,12.20%,17.85
15,5188239193,typ941,0,143.4,1B Spencer Steer 2B Joshua Kuroda-Grauer 3B J.P. Crawford C Cal Raleigh OF Jordan Walker OF Ceddanne Rafaela OF Jarren Duran P Zack Wheeler P Shane Baz SS Francisco Lindor,,Munetaka Murakami,1B,11.69%,4
16,5187949783,SoulJack,0,142.75,1B Abimelec Ortiz 2B Andruw Monasterio 3B Josh Jung C Kyle Higashioka OF Pete Crow-Armstrong OF Wyatt Langford OF Brandon Nimmo P Zack Wheeler P Tarik Skubal SS Ezequiel Duran,,Matthew Boyd,P,11.52%,10.85
17,5188218542,TeddyBearTerri,0,142.55,1B Ben Rice 2B Travis Bazzana 3B Ryan McMahon C Patrick Bailey OF Cody Bellinger OF Trent Grisham OF Chase DeLauter P Zack Wheeler P Joey Cantillo SS Brayan Rocchio,,Luis Garcia Jr.,1B,11.44%,2
18,5187976108,BigMart11,0,142.4,1B Pete Alonso 2B Travis Bazzana 3B Gabriel Arias C Drake Baldwin OF Pete Crow-Armstrong OF Chase DeLauter OF Petey Halpin P Taj Bradley P Joey Cantillo SS Brayan Rocchio,,Gunnar Henderson,SS,11.19%,13
19,5188017281,from_Fresno,0,142.05,1B Abimelec Ortiz 2B Travis Bazzana 3B Blaze Alexander C Samuel Basallo OF Taylor Ward OF Chase DeLauter OF Dylan Beavers P Zack Wheeler P Taj Bradley SS Gunnar Henderson,,Ben Rice,1B,10.93%,12
19,5188135615,crashlanding,0,142.05,1B Joc Pederson 2B Nico Hoerner 3B Alex Bregman C Carson Kelly OF Seiya Suzuki OF Brandon Nimmo OF Dylan Beavers P Zack Wheeler P Taj Bradley SS Gunnar Henderson,,Samuel Basallo,C,10.43%,14
21,5187867937,kldawg72179,0,141.35,1B Michael Busch 2B Nico Hoerner 3B Alex Bregman C Carson Kelly OF Jordan Walker OF Seiya Suzuki OF Sam Antonacci P Zack Wheeler P Noah Schultz SS Colson Montgomery,,Ezequiel Duran,SS,10.26%,6
22,5188023488,mciama2000,0,140.75,1B Jake Burger 2B Travis Bazzana 3B Josh Jung C Kyle Higashioka OF Wyatt Langford OF Ezequiel Duran OF Chase DeLauter P Zack Wheeler P Tarik Skubal SS Brayan Rocchio,,Trent Grisham,OF,10.18%,4
23,5188076334,CrucialConflict74,0,139.8,1B Pete Alonso 2B Travis Bazzana 3B Colson Montgomery C Kyle Teel OF Randy Arozarena OF Sam Antonacci OF Chase DeLauter P Taj Bradley P Matthew Boyd SS Brayan Rocchio,,Jasson Dominguez,OF,9.67%,0
24,5187962657,rsr3883,0,139.75,1B Kyle Manzardo 2B Travis Bazzana 3B Sal Stewart C Keibert Ruiz OF Jordan Walker OF Chase DeLauter OF Kahlil Watson P Zack Wheeler P Tarik Skubal SS Brayan Rocchio,,Nico Hoerner,2B,9.67%,0
25,5188062570,rrhhinnoo,0,139.05,1B Luis Garcia Jr. 2B Andruw Monasterio 3B Sal Stewart C Mitch Garver OF James Wood OF Chase DeLauter OF Victor Mesa Jr. P Zack Wheeler P Taj Bradley SS Brayan Rocchio,,Brandon Nimmo,OF,9.50%,18
26,5188096757,lklk88088,0,138.95,1B Joc Pederson 2B Nicky Lopez 3B Alex Bregman C Carson Kelly OF Pete Crow-Armstrong OF Seiya Suzuki OF Evan Carter P Zack Wheeler P Payton Tolle SS Ezequiel Duran,,Sam Antonacci,OF,9.50%,16
27,5188105777,rjkid1,0,138.6,1B Kyle Manzardo 2B Travis Bazzana 3B Miguel Vargas C Kyle Teel OF Sam Antonacci OF Chase DeLauter OF Braden Montgomery P Tarik Skubal P Taj Bradley SS Colson Montgomery,,Caleb Durbin,3B,9.34%,2
28,5187853130,preeves4,0,136.75,1B Joc Pederson 2B Joshua Kuroda-Grauer 3B Josh Jung C Shea Langeliers OF Wyatt Langford OF Brandon Nimmo OF Chase DeLauter P Zack Wheeler P Tarik Skubal SS Ezequiel Duran,,CJ Abrams,SS,9.00%,3
29,5188082852,AMayberry23,0,136.05,1B Joc Pederson 2B Jackson Holliday 3B Josh Jung C Kyle Higashioka OF Wyatt Langford OF Brandon Nimmo OF Colton Cowser P Zack Wheeler P Taj Bradley SS Gunnar Henderson,,Jacob Wilson,SS,9.00%,3
30,5187938494,cubbie57,0,135.75,1B Joc Pederson 2B Nico Hoerner 3B Alex Bregman C Tyler Stephenson OF Pete Crow-Armstrong OF Chase DeLauter OF Tristan Peters P Zack Wheeler P Tarik Skubal SS Andruw Monasterio,,Josh Jung,3B,8.92%,17
31,5188134454,chicksdigthewongball,0,135.6,1B Kyle Manzardo 2B Travis Bazzana 3B Sal Stewart C Shea Langeliers OF Spencer Steer OF Chase DeLauter OF Kahlil Watson P Tarik Skubal P Taj Bradley SS Brayan Rocchio,,Brayan Rocchio,SS,8.58%,21
31,5188193770,ryno5000,0,135.6,1B Jonathan Aranda 2B Joshua Kuroda-Grauer 3B Alex Bregman C Carson Kelly OF Jordan Walker OF Seiya Suzuki OF Abimelec Ortiz P Zack Wheeler P Cade Cavalli SS CJ Abrams,,Joshua Kuroda-Grauer,2B,8.41%,5
33,5188232413,jacore3,0,135.5,1B Jonathan Aranda 2B Anthony Seigler 3B Alex Bregman C Connor Wong OF Cody Bellinger OF Jordan Walker OF Michael Harris II P Tarik Skubal P Payton Tolle SS Brayan Rocchio,,Romy Gonzalez,2B,8.24%,2
34,5188227164,KenyanDrake,0,135.35,1B Munetaka Murakami 2B Nico Hoerner 3B Alex Bregman C Kyle Teel OF Seiya Suzuki OF Sam Antonacci OF Andrew Benintendi P Zack Wheeler P Noah Schultz SS Colson Montgomery,,Dansby Swanson,SS,8.16%,7
35,5188065954,ArchimedesWhitfield,0,134.75,1B Luis Garcia Jr. 2B Travis Bazzana 3B Gabriel Arias C Jimmy Crooks OF James Wood OF Chase DeLauter OF Kahlil Watson P Zack Wheeler P Tarik Skubal SS Brayan Rocchio,,JJ Wetherholt,2B,7.82%,0
35,5188222525,starmap3333,0,134.75,1B Kyle Manzardo 2B Nicky Lopez 3B Blaze Alexander C Samuel Basallo OF James Wood OF Colton Cowser OF Dylan Beavers P Zack Wheeler P Tarik Skubal SS Brayan Rocchio,,Ryan McMahon,3B,7.65%,0
35,5188236803,frozenogre,0,134.75,1B Alec Burleson 2B Ozzie Albies 3B Alex Bregman C Drake Baldwin OF A.J. Ewing OF Wyatt Langford OF Brewer Hicklen P Zack Wheeler P Tarik Skubal SS Jim Jarvis,,Shea Langeliers,C,7.57%,14
38,5187991549,rsanetra7,0,134.15001,1B Michael Busch 2B Chase Meidroth 3B Alex Bregman C Luis Torrens OF James Wood OF Yordan Alvarez OF Taylor Ward P Dustin May P Zach Thornton SS Brayan Rocchio,,Dylan Beavers,OF,6.98%,5
39,5188099109,radzynfessenden,0,134.05,1B Jake Burger 2B Jazz Chisholm Jr. 3B Ryan McMahon C Drake Baldwin OF Cody Bellinger OF Jasson Dominguez OF Brandon Nimmo P Zack Wheeler P Taj Bradley SS Brayan Rocchio,,Colson Montgomery,SS,6.98%,5
40,5188129441,Adam1492,0,133.8,1B Alec Burleson 2B Anthony Seigler 3B Alex Bregman C Carson Kelly OF James Wood OF Seiya Suzuki OF Trent Grisham P Taj Bradley P Payton Tolle SS Brayan Rocchio,,Travis Bazzana,2B,6.81%,13
40,5188202628,John.bohannon,0,133.8,1B Jonathan Aranda 2B Anthony Seigler 3B Alex Bregman C Carson Kelly OF James Wood OF JJ Bleday OF Wyatt Langford P Taj Bradley P Payton Tolle SS Dansby Swanson,,Ivan Herrera,C,6.81%,0
42,5187808632,whoisjohngalt420,0,132.75,1B Kyle Manzardo 2B Travis Bazzana 3B Sal Stewart C Carson Kelly OF Seiya Suzuki OF Chase DeLauter OF Steven Kwan P Zack Wheeler P Tarik Skubal SS Brayan Rocchio,,Victor Mesa Jr.,OF,6.73%,2
43,5188014973,oldfoozer,0,132.55,1B Joc Pederson 2B Joshua Kuroda-Grauer 3B Isaac Paredes C Austin Wells OF Yordan Alvarez OF Cody Bellinger OF Chase DeLauter P Zack Wheeler P Joey Cantillo SS Colson Montgomery,,Joshua Kuroda-Grauer,3B,6.56%,5
44,5188048458,kidshabadu,0,132.4,1B Spencer Steer 2B Jose Altuve 3B Alex Bregman C Carson Kelly OF Jordan Walker OF Seiya Suzuki OF Ceddanne Rafaela P Taj Bradley P Joey Cantillo SS Jacob Wilson,,Heriberto Hernandez,OF,6.14%,7
45,5188263653,schromcak,0,132,1B Michael Busch 2B Travis Bazzana 3B J.P. Crawford C Samuel Basallo OF Jordan Walker OF Ceddanne Rafaela OF Kevin Alcantara P Taj Bradley P Will Warren SS Bobby Witt Jr.,,Taylor Ward,OF,6.06%,6
46,5187944849,CFinch,0,131.75,1B Kyle Manzardo 2B Travis Bazzana 3B Gabriel Arias C Keibert Ruiz OF James Wood OF Heriberto Hernandez OF Chase DeLauter P Zack Wheeler P Tarik Skubal SS Brayan Rocchio,,Joc Pederson,1B,5.97%,9
47,5187899754,tbjones2121,0,131.6,1B Josh Naylor 2B Jackson Holliday 3B J.P. Crawford C Mitch Garver OF Randy Arozarena OF Taylor Ward OF Dylan Beavers P Zack Wheeler P Cade Cavalli SS Gunnar Henderson,,Pete Alonso,1B,5.97%,5
47,5188241691,samirnj,0,131.6,1B Kyle Manzardo 2B Jazz Chisholm Jr. 3B Alex Bregman C Austin Wells OF Seiya Suzuki OF Wyatt Langford OF Brandon Nimmo P Tarik Skubal P Taj Bradley SS Gunnar Henderson,,Yordan Alvarez,OF,5.89%,10
49,5187597586,hondo777,0,131.05,1B Joc Pederson 2B Ozzie Albies 3B Josh Jung C Carson Kelly OF Seiya Suzuki OF Wyatt Langford OF Brandon Nimmo P Zack Wheeler P Taj Bradley SS Ezequiel Duran,,Jose Altuve,2B,5.72%,14
50,5188149862,homeyc99,0,130.75,1B Kyle Manzardo 2B Travis Bazzana 3B Colson Montgomery C Jonah Heim OF Mike Trout OF Chase DeLauter OF Kahlil Watson P Zack Wheeler P Tarik Skubal SS Brayan Rocchio,,Elly De La Cruz,SS,5.63%,5
51,5187865303,jedimoose28,0,130.55,1B Luis Garcia Jr. 2B Romy Gonzalez 3B Colson Montgomery C Samuel Basallo OF James Wood OF Victor Mesa Jr. OF Abimelec Ortiz P Zack Wheeler P Joey Cantillo SS Brayan Rocchio,,Cody Bellinger,OF,5.63%,14
52,5187926676,JERKER19,0,130.05,1B Abimelec Ortiz 2B Nico Hoerner 3B Alex Bregman C Carson Kelly OF James Wood OF Seiya Suzuki OF Kevin Alcantara P Zack Wheeler P Taj Bradley SS Jacob Wilson,,Alec Burleson,1B,5.47%,9
53,5188190477,vacalander,0,129.95,1B Jonathan Aranda 2B Anthony Seigler 3B Caleb Durbin C Hunter Feduccia OF James Wood OF Randy Arozarena OF Ceddanne Rafaela P Zack Wheeler P Payton Tolle SS Andruw Monasterio,,Junior Caminero,3B,5.47%,2
54,5188005073,phfact0r49,0,129.75,1B Josh Bell 2B Andruw Monasterio 3B J.P. Crawford C Luis Torrens OF James Wood OF Yordan Alvarez OF Tyrone Taylor P Zack Wheeler P Tarik Skubal SS Nicky Lopez,,Ceddanne Rafaela,OF,5.38%,5
54,5188115838,Bgoebert,0,129.75,1B Abimelec Ortiz 2B Joshua Kuroda-Grauer 3B Alex Bregman C Carson Kelly OF Seiya Suzuki OF Wyatt Langford OF Chase DeLauter P Zack Wheeler P Tarik Skubal SS Gunnar Henderson,,Blaze Alexander,3B,5.38%,14
56,5188164733,WiseGuyLocks,0,129.6,1B Kyle Manzardo 2B Travis Bazzana 3B Sal Stewart C Shea Langeliers OF Seiya Suzuki OF Chase DeLauter OF Petey Halpin P Tarik Skubal P Taj Bradley SS Brayan Rocchio,,Colson Montgomery,3B,5.30%,5
57,5188233579,packermobile,0,129.3,1B Kyle Manzardo 2B Nicky Lopez 3B Josh Jung C Shea Langeliers OF Jordan Walker OF Ian Happ OF Chase DeLauter P Zack Wheeler P MacKenzie Gore SS Ezequiel Duran,,Jazz Chisholm Jr.,2B,5.21%,12
58,5188193758,nbr1sxrfn,0,129.15,1B Christian Walker 2B Jose Caballero 3B Eugenio Suarez C Jonah Heim OF Jordan Walker OF Jac Caglianone OF Trevor Larnach P Zack Wheeler P Will Warren SS Brayan Rocchio,,Shane Baz,P,5.05%,22.3
59,5187980240,cujo_61pez,0,128.95,1B Kyle Manzardo 2B Travis Bazzana 3B Miguel Vargas C Kyle Teel OF Andrew Benintendi OF Chase DeLauter OF Tristan Peters P Zack Wheeler P Payton Tolle SS Colson Montgomery,,Daylen Lile,OF,4.88%,0
60,5187849606,squatman2008,0,128.75,1B Joc Pederson 2B Nico Hoerner 3B Alex Bregman C Carson Kelly OF Seiya Suzuki OF Brandon Nimmo OF Evan Carter P Zack Wheeler P Tarik Skubal SS Dansby Swanson,,Jonah Heim,C,4.88%,3
61,5188157458,krsmith27,0,128.05,1B Joc Pederson 2B Romy Gonzalez 3B Gabriel Arias C Hunter Feduccia OF James Wood OF Yordan Alvarez OF Chase DeLauter P Zack Wheeler P Taj Bradley SS Andruw Monasterio,,Josh Bell,1B,4.79%,2
62,5188197800,reich26,0,127.75,1B Ben Rice 2B Anthony Seigler 3B J.P. Crawford C Shea Langeliers OF James Wood OF Sam Antonacci OF Abimelec Ortiz P Taj Bradley P Dustin May SS Ezequiel Duran,,Jeremy Pena,SS,4.71%,2
63,5188093839,byronjg,0,127.4,1B Jake Burger 2B Chase Meidroth 3B Isaac Paredes C Kyle Teel OF Juan Soto OF Randy Arozarena OF Chase DeLauter P Taj Bradley P Joey Cantillo SS Brayan Rocchio,,Keibert Ruiz,C,4.63%,0
64,5188182774,tc730,0,127.049995,1B Michael Busch 2B Xavier Edwards 3B Alex Bregman C Liam Hicks OF Cody Bellinger OF Ceddanne Rafaela OF JJ Bleday P Payton Tolle P MacKenzie Gore SS Andruw Monasterio,,Kyle Teel,C,4.63%,14
65,5188043812,frisbeediver,0,126.95,1B Matt Olson 2B Anthony Seigler 3B Caleb Durbin C Drake Baldwin OF James Wood OF Chase DeLauter OF Abimelec Ortiz P Zack Wheeler P Payton Tolle SS Brayan Rocchio,,Mike Trout,OF,4.54%,6
66,5188169664,otatoptroy,0,126.75,1B Joc Pederson 2B Jose Altuve 3B Isaac Paredes C Kyle Higashioka OF Wyatt Langford OF Brandon Nimmo OF Evan Carter P Zack Wheeler P Tarik Skubal SS Jeremy Pena,,Drake Baldwin,C,4.54%,9
66,5188233016,vylynwyldcat,0,126.75,1B Abimelec Ortiz 2B Edwin Arroyo 3B J.P. Crawford C Dillon Dingler OF Pete Crow-Armstrong OF Sam Antonacci OF Isaac Collins P Zack Wheeler P Tarik Skubal SS Zach McKinstry,,Andrew Benintendi,OF,4.54%,8
68,5187920668,lukecappo,0,126.6,1B Joc Pederson 2B Jackson Holliday 3B Blaze Alexander C Samuel Basallo OF James Wood OF Wyatt Langford OF Brandon Nimmo P Tarik Skubal P Taj Bradley SS Jose Tena,,Jonathan Aranda,1B,4.46%,18
68,5188139814,Styclark,0,126.6,1B Sal Stewart 2B Joshua Kuroda-Grauer 3B Eugenio Suarez C Samuel Basallo OF Taylor Ward OF Seiya Suzuki OF Chase DeLauter P Tarik Skubal P Taj Bradley SS Brayan Rocchio,,Abimelec Ortiz,1B,4.37%,5
70,5187801644,bizz2020,0,126.45,1B Munetaka Murakami 2B Joshua Kuroda-Grauer 3B Miguel Vargas C Kyle Teel OF Sam Antonacci OF JJ Bleday OF Abimelec Ortiz P Zack Wheeler P Zach Thornton SS Colson Montgomery,,Dustin May,P,4.37%,8.8
71,5188194181,batterylucy,0,126.05,1B Munetaka Murakami 2B Nicky Lopez 3B Jose Fermin C Tyler Stephenson OF James Wood OF Sam Antonacci OF Ceddanne Rafaela P Zack Wheeler P Taj Bradley SS Andruw Monasterio,,Jose Caballero,2B,4.21%,5
71,5188240910,BWilly84,0,126.05,1B Kyle Manzardo 2B Travis Bazzana 3B Joshua Kuroda-Grauer C Jonah Heim OF James Wood OF Chase DeLauter OF Abimelec Ortiz P Zack Wheeler P Taj Bradley SS CJ Abrams,,Jackson Holliday,2B,4.21%,2
73,5187868763,DrNickIsIn,0,125.8,1B Michael Busch 2B Joshua Kuroda-Grauer 3B Alex Bregman C Shea Langeliers OF Seiya Suzuki OF Dylan Beavers OF Kevin Alcantara P Taj Bradley P Payton Tolle SS Elly De La Cruz,,Jac Caglianone,OF,4.21%,3
74,5188118212,Dennyban,0,125.75,1B Jonathan Aranda 2B Anthony Seigler 3B Brooks Lee C Luis Torrens OF Seiya Suzuki OF Sam Antonacci OF Wyatt Langford P Zack Wheeler P Tarik Skubal SS Brayan Rocchio,,Joey Cantillo,P,4.12%,26.45
74,5188248791,YoYoMas,0,125.75,1B Joc Pederson 2B Jose Altuve 3B Josh Jung C Keibert Ruiz OF Wyatt Langford OF Brandon Nimmo OF Evan Carter P Zack Wheeler P Tarik Skubal SS Dansby Swanson,,Michael Harris II,OF,4.12%,2
76,5188084729,Time2loseagain,0,125.6,1B Joc Pederson 2B Nicky Lopez 3B Josh Jung C Kyle Higashioka OF James Wood OF Brandon Nimmo OF Abimelec Ortiz P Zack Wheeler P Ian Seymour SS Elly De La Cruz,,JJ Bleday,OF,4.12%,9
77,5188231868,phandephilly,0,125.1,1B Joc Pederson 2B Romy Gonzalez 3B Josh Jung C Shea Langeliers OF Cody Bellinger OF Wyatt Langford OF Brandon Nimmo P Tarik Skubal P Joey Cantillo SS Ezequiel Duran,,Andruw Monasterio,SS,4.04%,11
78,5187934628,MusicPoisoning,0,125.05,1B Luis Garcia Jr. 2B Nico Hoerner 3B Alex Bregman C Carson Kelly OF Seiya Suzuki OF Wyatt Langford OF Chase DeLauter P Zack Wheeler P Taj Bradley SS Dansby Swanson,,Zach Neto,SS,3.95%,0
78,5188000700,jmack161,0,125.05,1B Spencer Steer 2B Jose Altuve 3B Josh Rojas C Luis Torrens OF James Wood OF Trent Grisham OF Steven Kwan P Zack Wheeler P Taj Bradley SS Dansby Swanson,,Kody Clemens,2B,3.87%,0
80,5188127166,MeraMeraNoMi,0,124.95,1B Jonathan Aranda 2B Andruw Monasterio 3B Junior Caminero C Connor Wong OF James Wood OF Yordan Alvarez OF Chase DeLauter P Joey Cantillo P Cade Cavalli SS Ezequiel Duran,,Pete Crow-Armstrong,OF,3.87%,18
81,5187851744,jpeyton1219,0,124.8,1B Matt Olson 2B Michael Massey 3B Alex Bregman C Kyle Teel OF James Wood OF Dylan Crews OF Wyatt Langford P Taj Bradley P Matthew Boyd SS Brayan Rocchio,,Miguel Vargas,3B,3.78%,10
82,5187882567,AJMIII,0,124.75,1B Nolan Schanuel 2B Travis Bazzana 3B Josh Jung C Ivan Herrera OF Wyatt Langford OF Chandler Simpson OF Chase DeLauter P Zack Wheeler P Tarik Skubal SS Brayan Rocchio,,Eugenio Suarez,3B,3.78%,16
82,5187934961,PerryChef,0,124.75,1B Ben Rice 2B JJ Wetherholt 3B Isaac Paredes C Kyle Teel OF Cody Bellinger OF Steven Kwan OF Kahlil Watson P Joey Cantillo P Shane Baz SS CJ Abrams,,Cade Cavalli,P,3.62%,16.5
82,5188069897,itlldofarm,0,124.75,1B Josh Bell 2B Jackson Holliday 3B Blaze Alexander C Samuel Basallo OF Luke Keaschall OF Leody Taveras OF Alan Roden P Zack Wheeler P Tarik Skubal SS Gunnar Henderson,,Randy Arozarena,OF,3.62%,18
85,5188039580,marks2650,0,124.6,1B Joc Pederson 2B Jose Altuve 3B Miguel Vargas C Samuel Basallo OF Sam Antonacci OF Wyatt Langford OF Chase DeLauter P Tarik Skubal P Taj Bradley SS Ezequiel Duran,,Connor Wong,C,3.62%,3
85,5188203311,kjlecomte,0,124.6,1B Joc Pederson 2B Jackson Holliday 3B Josh Jung C Samuel Basallo OF Wyatt Langford OF Leody Taveras OF Dylan Beavers P Tarik Skubal P Taj Bradley SS Gunnar Henderson,,Chandler Simpson,OF,3.53%,0
87,5188142702,TrappistMonk,0,124.15,1B Munetaka Murakami 2B Andruw Monasterio 3B Colson Montgomery C Samuel Basallo OF Sam Antonacci OF Andrew Benintendi OF Braden Montgomery P Tarik Skubal P Cade Cavalli SS Gunnar Henderson,,Wilyer Abreu,OF,3.45%,0
88,5188227992,HankOverton645,0,124.05,1B Josh Naylor 2B Joshua Kuroda-Grauer 3B Alex Bregman C Shea Langeliers OF Wyatt Langford OF Henry Bolte OF Lawrence Butler P Zack Wheeler P Taj Bradley SS Jacob Wilson,,Ezequiel Duran,OF,3.36%,6
89,5188122384,renegade,0,123.95,1B Nolan Schanuel 2B Travis Bazzana 3B Alex Bregman C Carson Kelly OF Trent Grisham OF Jasson Dominguez OF Chase DeLauter P Zack Wheeler P Payton Tolle SS Zach Neto,,Tristan Peters,OF,3.28%,5
90,5188116017,phalluspilsnermaker,0,123.75,1B Abimelec Ortiz 2B Anthony Seigler 3B Caleb Durbin C Carson Kelly OF Pete Crow-Armstrong OF Seiya Suzuki OF Brandon Nimmo P Zack Wheeler P Tarik Skubal SS Brayan Rocchio,,Christian Walker,1B,3.28%,2
91,5187564369,zacamu,0,123.6,1B Michael Busch 2B Nico Hoerner 3B Alex Bregman C Carson Kelly OF James Wood OF Seiya Suzuki OF Abimelec Ortiz P Tarik Skubal P Taj Bradley SS Andruw Monasterio,,Cedric Mullins,OF,3.28%,0
91,5187839914,mergedmerged,0,123.6,1B Abimelec Ortiz 2B Jazz Chisholm Jr. 3B Alex Bregman C Carson Kelly OF Seiya Suzuki OF Brandon Nimmo OF Cedric Mullins P Tarik Skubal P Taj Bradley SS Gunnar Henderson,,Isaac Paredes,3B,3.20%,9
91,5187970061,iceit519,0,123.6,1B Abimelec Ortiz 2B Jazz Chisholm Jr. 3B Alex Bregman C Carson Kelly OF Seiya Suzuki OF Brandon Nimmo OF Cedric Mullins P Tarik Skubal P Taj Bradley SS Gunnar Henderson,,Austin Wells,C,3.20%,5
91,5187975375,escalade0709,0,123.6,1B Abimelec Ortiz 2B Jazz Chisholm Jr. 3B Alex Bregman C Carson Kelly OF Seiya Suzuki OF Brandon Nimmo OF Cedric Mullins P Tarik Skubal P Taj Bradley SS Gunnar Henderson,,Brooks Lee,3B,3.11%,7
91,5188011894,nickenyon6,0,123.6,1B Abimelec Ortiz 2B Jazz Chisholm Jr. 3B Alex Bregman C Carson Kelly OF Seiya Suzuki OF Brandon Nimmo OF Cedric Mullins P Tarik Skubal P Taj Bradley SS Gunnar Henderson,,Spencer Steer,OF,3.11%,8
91,5188159785,MISMotown,0,123.6,1B Alec Burleson 2B Anthony Seigler 3B J.P. Crawford C Shea Langeliers OF Seiya Suzuki OF Spencer Steer OF Wyatt Langford P Tarik Skubal P Taj Bradley SS Brayan Rocchio,,Michael Busch,1B,2.94%,14
91,5188169374,bdgblitz,0,123.6,1B Abimelec Ortiz 2B Jazz Chisholm Jr. 3B Alex Bregman C Carson Kelly OF Seiya Suzuki OF Brandon Nimmo OF Cedric Mullins P Tarik Skubal P Taj Bradley SS Gunnar Henderson,,Matt Olson,1B,2.94%,3
98,5187904042,DerekLee92,0,123.15,1B Sal Stewart 2B Travis Bazzana 3B Yandy Diaz C Shea Langeliers OF Jordan Walker OF A.J. Ewing OF Wyatt Langford P Dustin May P Zach Thornton SS Brayan Rocchio,,Brewer Hicklen,OF,2.86%,10
98,5188239792,dvjr1983,0,123.15,1B Kyle Manzardo 2B Travis Bazzana 3B Alex Bregman C Carson Kelly OF Pete Crow-Armstrong OF Seiya Suzuki OF Chase DeLauter P Tarik Skubal P Ian Seymour SS Brayan Rocchio,,Kyle Manzardo,1B,2.78%,7
