Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
299,5184486469,unhwildcats1993,0,124.4,1B Romy Gonzalez 2B Brice Turang 3B Alec Bohm C Dalton Rushing OF Ceddanne Rafaela OF Carson Benge OF Edmundo Sosa P Jacob deGrom P Justin Wrobleski SS Geraldo Perdomo,,,
299,5184125766,Johnnyw21,0,124.399994,1B Shohei Ohtani 2B Jake Cronenworth 3B Alec Bohm C Dalton Rushing OF Corbin Carroll OF Kyle Tucker OF Kahlil Watson P Zack Wheeler P Jacob deGrom SS Andruw Monasterio,,,
299,5184191709,LastSuperman,0,124.399994,1B Willson Contreras 2B Romy Gonzalez 3B Sung-Mun Song C Gabriel Moreno OF Wilyer Abreu OF Ceddanne Rafaela OF Max Kepler P Zack Wheeler P Jacob deGrom SS Geraldo Perdomo,,,
299,5184195814,jimmyb.83159,0,124.399994,1B Pavin Smith 2B Ketel Marte 3B Max Muncy C Gabriel Moreno OF Kyle Tucker OF Chase DeLauter OF Tyler Tolbert P Zack Wheeler P Jacob deGrom SS Geraldo Perdomo,,,
299,5184217640,TheAnonymous1,0,124.399994,1B Shohei Ohtani 2B Romy Gonzalez 3B Max Muncy C Dalton Rushing OF Kyle Tucker OF Kahlil Watson OF Luis Lara P Zack Wheeler P Jacob deGrom SS Andruw Monasterio,,,
299,5184452203,tee-wade,0,124.399994,1B Bryce Harper 2B Kody Clemens 3B Kazuma Okamoto C Brandon Valenzuela OF Chase DeLauter OF Daulton Varsho OF Nathan Lukes P Zack Wheeler P Jacob deGrom SS Ernie Clement,,,
299,5184479619,Earwood5,0,124.399994,1B Gavin Sheets 2B Jake Cronenworth 3B Manny Machado C Luis Campusano OF Jac Caglianone OF Jackson Merrill OF Max Kepler P Zack Wheeler P Jacob deGrom SS Bobby Witt Jr.,,,
299,5184494105,mstacks24,0,124.399994,1B Josh Bell 2B Romy Gonzalez 3B Brooks Lee C Victor Caratini OF Tommy Edman OF Austin Martin OF Ryan Kreidler P Zack Wheeler P Jacob deGrom SS Bobby Witt Jr.,,,
309,5184457720,Joelweeks98,0,124.3,1B Joc Pederson 2B Luis Arraez 3B Alec Bohm C Salvador Perez OF Juan Soto OF Jake Bauers OF Heliot Ramos P Justin Wrobleski P Taj Bradley SS Geraldo Perdomo,,,
310,5183964331,shave3456,0,124,1B Romy Gonzalez 2B Andruw Monasterio 3B Caleb Durbin C Dalton Rushing OF Andy Pages OF Wilyer Abreu OF Ceddanne Rafaela P Jacob deGrom P Taj Bradley SS Mookie Betts,,,
310,5184206890,newsome30,0,124,1B Shohei Ohtani 2B Jake Cronenworth 3B Caleb Durbin C Dalton Rushing OF Juan Soto OF Christian Yelich OF Luis Lara P Jacob deGrom P Taj Bradley SS Geraldo Perdomo,,,
310,5184449031,Dewaynegeiger,0,124,1B Joc Pederson 2B Travis Bazzana 3B Max Muncy C Dalton Rushing OF Andy Pages OF A.J. Ewing OF Chase DeLauter P Zack Wheeler P Robert Gasser SS Brayan Rocchio,,,
310,5184452766,redbrick22,0,124,1B Shohei Ohtani 2B Romy Gonzalez 3B Alec Bohm C Connor Wong OF Juan Soto OF Kahlil Watson OF Max Kepler P Jacob deGrom P Taj Bradley SS Trea Turner,,,
310,5184493947,the4amigos,0,124,1B Josh Bell 2B Kody Clemens 3B Manny Machado C Victor Caratini OF Juan Soto OF Jackson Merrill OF Gavin Sheets P Jacob deGrom P Taj Bradley SS Xander Bogaerts,,,
315,5184365991,jhendricks75,0,123.7,1B Nathaniel Lowe 2B Jake Cronenworth 3B Caleb Durbin C Victor Caratini OF Juan Soto OF Fernando Tatis Jr. OF Gavin Sheets P Zack Wheeler P Justin Wrobleski SS Zach Neto,,,
316,5184375196,tbark13,0,123.45,1B Rafael Devers 2B Anthony Seigler 3B Max Muncy C Salvador Perez OF Shohei Ohtani OF Jake Bauers OF Carson Benge P Taj Bradley P Andrew Abbott SS Geraldo Perdomo,,,
317,5183981273,impeccablycomingup,0,123.4,1B Freddie Freeman 2B Jake Cronenworth 3B Max Muncy C Dalton Rushing OF Shohei Ohtani OF Tommy Edman OF Luis Lara P Jacob deGrom P Justin Wrobleski SS Joey Ortiz,,,
317,5184148947,fantasy_catastrophe,0,123.4,1B Josh Bell 2B Jake Cronenworth 3B Kazuma Okamoto C James McCann OF Kyle Schwarber OF Juan Soto OF Kyle Tucker P Jacob deGrom P Justin Wrobleski SS Ezequiel Duran,,,
317,5184306849,mister_eddie6,0,123.4,1B Freddie Freeman 2B Brice Turang 3B Joey Ortiz C Dalton Rushing OF Fernando Tatis Jr. OF Sal Frelick OF Luis Lara P Jacob deGrom P Justin Wrobleski SS Cooper Pratt,,,
317,5184081066,CHustle2227,0,123.399994,1B Josh Bell 2B Ernie Clement 3B Alec Bohm C Gary Sanchez OF Fernando Tatis Jr. OF Tommy Edman OF Gavin Sheets P Zack Wheeler P Jacob deGrom SS Colson Montgomery,,,
317,5184408851,Wolverine8385,0,123.399994,1B Freddie Freeman 2B Anthony Seigler 3B Daniel Schneemann C Luis Torrens OF Shohei Ohtani OF Andy Pages OF Kahlil Watson P Zack Wheeler P Jacob deGrom SS Andruw Monasterio,,,
317,5184517757,mng77777,0,123.399994,1B Bryce Harper 2B Andruw Monasterio 3B Alec Bohm C J.T. Realmuto OF Kyle Schwarber OF Edmundo Sosa OF Junior Perez P Zack Wheeler P Jacob deGrom SS Andres Gimenez,,,
317,5184518649,joeminer31,0,123.399994,1B Shohei Ohtani 2B Jake Cronenworth 3B Edmundo Sosa C J.T. Realmuto OF Kyle Tucker OF Kahlil Watson OF Derek Hill P Zack Wheeler P Jacob deGrom SS Trea Turner,,,
324,5183949568,okiecowpoke,0,123.3,1B Freddie Freeman 2B Jake Cronenworth 3B Max Muncy C Logan O'Hoppe OF Kyle Tucker OF Ceddanne Rafaela OF Max Kepler P Justin Wrobleski P Taj Bradley SS Bobby Witt Jr.,,,
324,5184229632,jrow01,0,123.3,1B Gavin Sheets 2B Ketel Marte 3B Manny Machado C Gabriel Moreno OF Fernando Tatis Jr. OF Jackson Merrill OF Max Kepler P Zack Wheeler P Taj Bradley SS Geraldo Perdomo,,,
326,5184166178,radzynfessenden,0,122.5,1B Nolan Schanuel 2B Luis Arraez 3B Casey Schmitt C Salvador Perez OF Corbin Carroll OF Lane Thomas OF Max Kepler P Zack Wheeler P Seth Lugo SS Bobby Witt Jr.,,,
327,5183990147,Double_L,0,122.4,1B Romy Gonzalez 2B Jake Cronenworth 3B Alec Bohm C Dalton Rushing OF Juan Soto OF Fernando Tatis Jr. OF Ceddanne Rafaela P Jacob deGrom P Justin Wrobleski SS Francisco Lindor,,,
327,5184049062,samsli,0,122.4,1B Romy Gonzalez 2B Jake Cronenworth 3B Alec Bohm C Dalton Rushing OF Juan Soto OF Fernando Tatis Jr. OF Ceddanne Rafaela P Jacob deGrom P Justin Wrobleski SS Francisco Lindor,,,
327,5184413058,scrub69,0,122.4,1B Romy Gonzalez 2B Jake Cronenworth 3B Alec Bohm C Dalton Rushing OF Juan Soto OF Fernando Tatis Jr. OF Ceddanne Rafaela P Jacob deGrom P Justin Wrobleski SS Francisco Lindor,,,
327,5184512003,hacdougduo,0,122.4,1B Romy Gonzalez 2B Jake Cronenworth 3B Alec Bohm C Dalton Rushing OF Juan Soto OF Fernando Tatis Jr. OF Ceddanne Rafaela P Jacob deGrom P Justin Wrobleski SS Francisco Lindor,,,
327,5184077231,ufxgatorbox,0,122.399994,1B Shohei Ohtani 2B Jake Cronenworth 3B Alec Bohm C Ivan Herrera OF Chase DeLauter OF Nathan Lukes OF Kahlil Watson P Zack Wheeler P Jacob deGrom SS Trea Turner,,,
327,5184170491,cowboys228808,0,122.399994,1B Willson Contreras 2B Romy Gonzalez 3B Caleb Durbin C Dalton Rushing OF Ceddanne Rafaela OF Chase DeLauter OF Kahlil Watson P Zack Wheeler P Jacob deGrom SS Francisco Lindor,,,
327,5184220678,TrojanMom85,0,122.399994,1B Josh Bell 2B Kody Clemens 3B Brooks Lee C Carter Jensen OF Heliot Ramos OF Luke Keaschall OF Victor Bericoto P Zack Wheeler P Jacob deGrom SS Geraldo Perdomo,,,
327,5184224161,BuckyNation34,0,122.399994,1B Jake Bauers 2B Bryson Stott 3B Alec Bohm C Luis Torrens OF Kyle Schwarber OF Derek Hill OF Luis Lara P Zack Wheeler P Jacob deGrom SS Trea Turner,,,
327,5184263694,bposluszny,0,122.399994,1B Shohei Ohtani 2B Ernie Clement 3B Jose Fermin C Luis Torrens OF Jordan Walker OF Christian Yelich OF Gavin Sheets P Zack Wheeler P Jacob deGrom SS Nicky Lopez,,,
327,5184503650,thesteelcurtain1,0,122.399994,1B Jake Burger 2B Chase Meidroth 3B Edmundo Sosa C Salvador Perez OF Mickey Moniak OF Cole Carrigg OF Evan Carter P Zack Wheeler P Jacob deGrom SS Willy Adames,,,
337,5184284272,bigj549,0,122.3,1B Jake Bauers 2B Anthony Seigler 3B Alec Bohm C Gabriel Moreno OF Kyle Schwarber OF Christian Yelich OF Fernando Tatis Jr. P Justin Wrobleski P Taj Bradley SS Joey Ortiz,,,
337,5184400410,MartyG1948,0,122.3,1B Josh Bell 2B Kody Clemens 3B Miguel Vargas C Gabriel Moreno OF Kyle Tucker OF Ceddanne Rafaela OF Luke Keaschall P Justin Wrobleski P Taj Bradley SS Geraldo Perdomo,,,
339,5184167852,Assy_Mcgee,0,122,1B Romy Gonzalez 2B Anthony Seigler 3B Miguel Vargas C Brandon Valenzuela OF Shohei Ohtani OF Christian Yelich OF Luis Lara P Zack Wheeler P Robert Gasser SS Colson Montgomery,,,
339,5184209979,colonelforbin22,0,122,1B Jared Young 2B Chase Meidroth 3B Miguel Vargas C Ivan Herrera OF A.J. Ewing OF Gavin Sheets OF Daulton Varsho P Jacob deGrom P Taj Bradley SS Bobby Witt Jr.,,,
339,5184410721,knixon4201,0,122,1B Romy Gonzalez 2B Anthony Seigler 3B Miguel Vargas C J.T. Realmuto OF Juan Soto OF Jake McCarthy OF Heliot Ramos P Zack Wheeler P Robert Gasser SS Xander Bogaerts,,,
339,5184463472,ewhop33,0,122,1B Jake Bauers 2B Luke Keaschall 3B Bo Bichette C Salvador Perez OF Kyle Schwarber OF Ceddanne Rafaela OF Kahlil Watson P Jacob deGrom P Taj Bradley SS Brayan Rocchio,,,
343,5184011020,Terry301,0,121.85,1B Willson Contreras 2B Anthony Seigler 3B Miguel Vargas C Ivan Herrera OF Wilyer Abreu OF Jarren Duran OF Nelson Velazquez P Jose Soriano P Justin Wrobleski SS Andruw Monasterio,,,
344,5184050186,BudHeavy75,0,121.7,1B Willson Contreras 2B Anthony Seigler 3B Nolan Arenado C Gabriel Moreno OF Corbin Carroll OF Ceddanne Rafaela OF Max Kepler P Zack Wheeler P Justin Wrobleski SS Geraldo Perdomo,,,
345,5184081620,canovsp,0,121.55,1B Willson Contreras 2B Romy Gonzalez 3B Casey Schmitt C Connor Wong OF Jake Bauers OF Ceddanne Rafaela OF Jung Hoo Lee P Jacob deGrom P Jose Soriano SS Andruw Monasterio,,,
346,5184490857,mackers5757,0,121.45,1B Royce Lewis 2B Kody Clemens 3B Brooks Lee C Victor Caratini OF Juan Soto OF Ceddanne Rafaela OF Austin Martin P Jose Soriano P Taj Bradley SS Francisco Lindor,,,
347,5184370835,BigRobnAZ,0,121.4,1B Royce Lewis 2B Anthony Seigler 3B Miguel Vargas C James McCann OF Corbin Carroll OF Ceddanne Rafaela OF A.J. Ewing P Jacob deGrom P Justin Wrobleski SS Trea Turner,,,
347,5184015335,rajonrondough,0,121.399994,1B Shohei Ohtani 2B Jake Cronenworth 3B Alec Bohm C J.T. Realmuto OF Corbin Carroll OF Derek Hill OF Max Kepler P Zack Wheeler P Jacob deGrom SS Trea Turner,,,
347,5184051291,maltesefalcon,0,121.399994,1B Willson Contreras 2B Romy Gonzalez 3B Caleb Durbin C Dalton Rushing OF Wilyer Abreu OF Ceddanne Rafaela OF Victor Bericoto P Zack Wheeler P Jacob deGrom SS Miguel Rojas,,,
347,5184293849,Bgoebert,0,121.399994,1B Shohei Ohtani 2B Jake Cronenworth 3B Alec Bohm C Ivan Herrera OF Fernando Tatis Jr. OF Edmundo Sosa OF Max Kepler P Zack Wheeler P Jacob deGrom SS Francisco Lindor,,,
347,5184319460,kochy11,0,121.399994,1B Pavin Smith 2B Jake Cronenworth 3B Max Muncy C Dalton Rushing OF Shohei Ohtani OF Ceddanne Rafaela OF Max Kepler P Zack Wheeler P Jacob deGrom SS Francisco Lindor,,,
347,5184455065,Schweettaay,0,121.399994,1B Josh Bell 2B Anthony Seigler 3B Jose Fermin C Patrick Bailey OF Shohei Ohtani OF Kyle Schwarber OF Chase DeLauter P Zack Wheeler P Jacob deGrom SS Brayan Rocchio,,,
347,5184497407,joeystorey813,0,121.399994,1B Pavin Smith 2B Ketel Marte 3B Alec Bohm C James McCann OF Kyle Schwarber OF Justin Crawford OF Edmundo Sosa P Zack Wheeler P Jacob deGrom SS Trea Turner,,,
354,5184071493,chex43,0,121.3,1B Vladimir Guerrero Jr. 2B Ketel Marte 3B Kazuma Okamoto C Ivan Herrera OF Corbin Carroll OF Nelson Velazquez OF Daulton Varsho P Zack Wheeler P Taj Bradley SS Andres Gimenez,,,
355,5184055304,bboshea,0,121,1B Jake Bauers 2B Jake Cronenworth 3B Casey Schmitt C Dalton Rushing OF Shohei Ohtani OF Jackson Merrill OF Luis Lara P Jacob deGrom P Taj Bradley SS Francisco Lindor,,,
355,5184071492,krupstef,0,121,1B Rafael Devers 2B Romy Gonzalez 3B Alec Bohm C Dalton Rushing OF Shohei Ohtani OF Isaac Collins OF Max Kepler P Jacob deGrom P Taj Bradley SS Bobby Witt Jr.,,,
355,5184188947,Dooch,0,121,1B Willson Contreras 2B Anthony Seigler 3B Alec Bohm C Connor Wong OF Shohei Ohtani OF Christian Yelich OF Ceddanne Rafaela P Justin Wrobleski P Robert Gasser SS Geraldo Perdomo,,,
355,5184252516,Dynistee,0,121,1B Andrew Vaughn 2B Brice Turang 3B Brooks Lee C Victor Caratini OF Christian Yelich OF Austin Martin OF Luis Lara P Zack Wheeler P Robert Gasser SS Trea Turner,,,
355,5184398004,jfclark24,0,121,1B Bryce Harper 2B Jake Cronenworth 3B Brooks Lee C J.T. Realmuto OF Kyle Schwarber OF Austin Martin OF Derek Hill P Jacob deGrom P Taj Bradley SS Trea Turner,,,
355,5184400908,Tolo666,0,121,1B Gavin Sheets 2B Alex Freeland 3B Manny Machado C J.T. Realmuto OF Shohei Ohtani OF Juan Soto OF Edmundo Sosa P Jacob deGrom P Taj Bradley SS Miguel Rojas,,,
361,5184323686,Orochi,0,120.4,1B Shohei Ohtani 2B Romy Gonzalez 3B Edmundo Sosa C J.T. Realmuto OF Juan Soto OF Max Kepler OF Luis Lara P Jacob deGrom P Justin Wrobleski SS Trea Turner,,,
361,5184393218,jokerboy21,0,120.4,1B Gavin Sheets 2B Jake Cronenworth 3B Alec Bohm C Gabriel Moreno OF Shohei Ohtani OF Ceddanne Rafaela OF Jackson Merrill P Jacob deGrom P Justin Wrobleski SS Miguel Rojas,,,
361,5183966060,DcSports89,0,120.399994,1B Andrew Vaughn 2B Brice Turang 3B Joey Ortiz C Ivan Herrera OF Christian Yelich OF Nelson Velazquez OF Sal Frelick P Zack Wheeler P Jacob deGrom SS Geraldo Perdomo,,,
361,5184087826,whoisjohngalt420,0,120.399994,1B Rhys Hoskins 2B Travis Bazzana 3B Kazuma Okamoto C Brandon Valenzuela OF Kyle Schwarber OF Chase DeLauter OF Kahlil Watson P Zack Wheeler P Jacob deGrom SS Brayan Rocchio,,,
361,5184139882,WaitTilNextYear,0,120.399994,1B Andrew Vaughn 2B Brice Turang 3B Alec Bohm C Gary Sanchez OF Jake Bauers OF Kahlil Watson OF Luis Lara P Zack Wheeler P Jacob deGrom SS Trea Turner,,,
361,5184212491,JRBucks34,0,120.399994,1B Shohei Ohtani 2B Jake Cronenworth 3B Alec Bohm C Ivan Herrera OF Tommy Edman OF Chase DeLauter OF Kahlil Watson P Zack Wheeler P Jacob deGrom SS Geraldo Perdomo,,,
361,5184344934,pbrk11,0,120.399994,1B Jac Caglianone 2B Ketel Marte 3B Edmundo Sosa C Carter Jensen OF Corbin Carroll OF Derek Hill OF Luis Lara P Zack Wheeler P Jacob deGrom SS Geraldo Perdomo,,,
361,5184376402,tigobity,0,120.399994,1B Gavin Sheets 2B Romy Gonzalez 3B Caleb Durbin C Kyle Teel OF Ceddanne Rafaela OF Heliot Ramos OF Cole Carrigg P Zack Wheeler P Jacob deGrom SS Colson Montgomery,,,
361,5184496205,bdoyle24,0,120.399994,1B Pavin Smith 2B Ketel Marte 3B Miguel Vargas C Salvador Perez OF Corbin Carroll OF Lane Thomas OF Max Kepler P Zack Wheeler P Jacob deGrom SS Geraldo Perdomo,,,
370,5184505861,stefze65,0,120.3,1B Alec Burleson 2B Luis Arraez 3B Caleb Durbin C Connor Wong OF Shohei Ohtani OF Heliot Ramos OF Victor Bericoto P Justin Wrobleski P Taj Bradley SS Zach Neto,,,
371,5184132918,mosscha,0,120.2,1B Andrew Vaughn 2B Brice Turang 3B Max Muncy C Gary Sanchez OF Andy Pages OF Jake Bauers OF Tommy Edman P Justin Wrobleski P Joey Cantillo SS Joey Ortiz,,,
372,5184092663,LTskelter,0,120.05,1B Freddie Freeman 2B Tommy Edman 3B Max Muncy C Gabriel Moreno OF Shohei Ohtani OF A.J. Ewing OF Luis Lara P Payton Tolle P Kodai Senga SS Francisco Lindor,,,
373,5183984058,jonytiler,0,120,1B Bryce Harper 2B Anthony Seigler 3B Alec Bohm C J.T. Realmuto OF Ceddanne Rafaela OF Sam Antonacci OF Edmundo Sosa P Zack Wheeler P Robert Gasser SS Trea Turner,,,
373,5184078749,Scorpo1,0,120,1B Salvador Perez 2B Michael Massey 3B Blaze Jordan C Carter Jensen OF Jordan Walker OF Jac Caglianone OF Nelson Velazquez P Justin Wrobleski P Noah Schultz SS Bobby Witt Jr.,,,
373,5184084215,ajmccann,0,120,1B Bryce Eldridge 2B Romy Gonzalez 3B Miguel Vargas C Dalton Rushing OF Juan Soto OF Mickey Moniak OF Luis Lara P Zack Wheeler P Robert Gasser SS Geraldo Perdomo,,,
373,5184208151,ajmack01,0,120,1B Willson Contreras 2B Romy Gonzalez 3B Kyle Karros C Tyler Stephenson OF Corbin Carroll OF Sam Antonacci OF Heliot Ramos P Jacob deGrom P Taj Bradley SS Ezequiel Duran,,,
377,5184406231,bigw575757,0,119.4,1B Freddie Freeman 2B Jake Cronenworth 3B Max Muncy C Luis Campusano OF Andy Pages OF Tommy Edman OF Jackson Merrill P Jacob deGrom P Justin Wrobleski SS Joey Ortiz,,,
377,5184059320,MaierCody77,0,119.399994,1B Willson Contreras 2B Nicky Lopez 3B Miguel Vargas C Elias Diaz OF Andy Pages OF Gavin Sheets OF Isaac Collins P Zack Wheeler P Jacob deGrom SS Luisangel Acuna,,,
377,5184171849,joehalac,0,119.399994,1B Willson Contreras 2B Anthony Seigler 3B Caleb Durbin C J.T. Realmuto OF Wilyer Abreu OF Ceddanne Rafaela OF Luis Lara P Zack Wheeler P Jacob deGrom SS Francisco Lindor,,,
380,5184092285,stumper24,0,119.2,1B Josh Bell 2B Nicky Lopez 3B Kyle Karros C Logan O'Hoppe OF Shohei Ohtani OF Kyle Schwarber OF Juan Soto P Jose Soriano P Payton Tolle SS Daniel Schneemann,,,
380,5184336235,steelerspens09,0,119.2,1B Jac Caglianone 2B Brice Turang 3B Kazuma Okamoto C Ivan Herrera OF Casey Schmitt OF Sam Antonacci OF Carson Benge P Justin Wrobleski P Joey Cantillo SS Xander Bogaerts,,,
382,5184094116,SoonersUnite,0,119.05,1B Jake Bauers 2B Brice Turang 3B Kazuma Okamoto C Gabriel Moreno OF Andy Pages OF Christian Yelich OF Chase DeLauter P Justin Wrobleski P Payton Tolle SS Joey Ortiz,,,
382,5184298790,nwspring52,0,119.05,1B Freddie Freeman 2B Jake Cronenworth 3B Max Muncy C James McCann OF Shohei Ohtani OF Gavin Sheets OF Luis Lara P Justin Wrobleski P Payton Tolle SS Trea Turner,,,
384,5184120177,Sisco510,0,119,1B Josh Bell 2B Romy Gonzalez 3B Alec Bohm C Dalton Rushing OF Shohei Ohtani OF Corbin Carroll OF Nelson Velazquez P Jacob deGrom P Taj Bradley SS Xander Bogaerts,,,
384,5184141137,hammer6286,0,119,1B Rafael Devers 2B Ernie Clement 3B Kazuma Okamoto C J.T. Realmuto OF Shohei Ohtani OF Heliot Ramos OF Cole Carrigg P Jacob deGrom P Taj Bradley SS Willy Adames,,,
386,5184106988,hopps1124,0,118.85,1B Jake Bauers 2B Brice Turang 3B Alec Bohm C Kyle Teel OF Jordan Walker OF Brandon Nimmo OF A.J. Ewing P Justin Wrobleski P Andrew Abbott SS Zach Neto,,,
387,5184006753,AverillsAvengers,0,118.75,1B Romy Gonzalez 2B Tommy Edman 3B Blaze Jordan C Drew Cavanaugh OF Kyle Schwarber OF Jordan Walker OF Ceddanne Rafaela P Jacob deGrom P Payton Tolle SS Xander Bogaerts,,,
388,5184213850,GreenTailShiner,0,118.7,1B Romy Gonzalez 2B Anthony Seigler 3B Alec Bohm C Connor Wong OF Kyle Schwarber OF Wilyer Abreu OF Ceddanne Rafaela P Jacob deGrom P Robert Gasser SS Trea Turner,,,
389,5183988116,Tbg41,0,118.4,1B Freddie Freeman 2B Miguel Rojas 3B Alec Bohm C Dalton Rushing OF Shohei Ohtani OF Heliot Ramos OF Kahlil Watson P Jacob deGrom P Justin Wrobleski SS Tyler Tolbert,,,
389,5184455187,clags22,0,118.4,1B Shohei Ohtani 2B Alex Freeland 3B Max Muncy C Dalton Rushing OF Juan Soto OF Jake McCarthy OF A.J. Ewing P Jacob deGrom P Kodai Senga SS Miguel Rojas,,,
389,5184466474,El_Jefe_72,0,118.4,1B Bryce Eldridge 2B Romy Gonzalez 3B Miguel Vargas C Drew Cavanaugh OF Corbin Carroll OF A.J. Ewing OF Edmundo Sosa P Jacob deGrom P Justin Wrobleski SS Trea Turner,,,
389,5184046049,joe_mac10,0,118.399994,1B Willson Contreras 2B Jose Fermin 3B Alec Bohm C J.T. Realmuto OF Shohei Ohtani OF Gavin Sheets OF Nathan Church P Zack Wheeler P Jacob deGrom SS Joey Ortiz,,,
389,5184054455,jpm_joshua2002,0,118.399994,1B Willson Contreras 2B Jose Fermin 3B Alec Bohm C J.T. Realmuto OF Shohei Ohtani OF Gavin Sheets OF Nathan Church P Zack Wheeler P Jacob deGrom SS Joey Ortiz,,,
389,5184075939,TY54321,0,118.399994,1B Jared Young 2B Ketel Marte 3B Alec Bohm C J.T. Realmuto OF Kyle Schwarber OF Edmundo Sosa OF Derek Hill P Zack Wheeler P Jacob deGrom SS Geraldo Perdomo,,,
389,5184099633,20stang00,0,118.399994,1B Romy Gonzalez 2B Tommy Edman 3B Max Muncy C Dalton Rushing OF Andy Pages OF Kyle Tucker OF Max Kepler P Zack Wheeler P Jacob deGrom SS Andruw Monasterio,,,
389,5184122344,Celticsnc,0,118.399994,1B Kyle Manzardo 2B Travis Bazzana 3B Daniel Schneemann C Dalton Rushing OF Shohei Ohtani OF A.J. Ewing OF Kahlil Watson P Zack Wheeler P Jacob deGrom SS Brayan Rocchio,,,
389,5184132310,wexsuvslim,0,118.399994,1B Joc Pederson 2B Josh Smith 3B Alec Bohm C Elias Diaz OF Kyle Schwarber OF Ceddanne Rafaela OF Brandon Nimmo P Zack Wheeler P Jacob deGrom SS Ezequiel Duran,,,
389,5184328033,DCHSR1,0,118.399994,1B Romy Gonzalez 2B Jake Cronenworth 3B Daniel Schneemann C Dalton Rushing OF Shohei Ohtani OF Kyle Tucker OF Max Kepler P Zack Wheeler P Jacob deGrom SS Trea Turner,,,
389,5184406273,Scottyj316,0,118.399994,1B Rhys Hoskins 2B Travis Bazzana 3B Manny Machado C Salvador Perez OF Fernando Tatis Jr. OF Jackson Merrill OF Kahlil Watson P Zack Wheeler P Jacob deGrom SS Xander Bogaerts,,,
389,5184406933,Grnder_786,0,118.399994,1B Royce Lewis 2B Ketel Marte 3B Brooks Lee C J.T. Realmuto OF Fernando Tatis Jr. OF Jackson Merrill OF Jonatan Clase P Zack Wheeler P Jacob deGrom SS Geraldo Perdomo,,,
389,5184499524,liberatemelord1,0,118.399994,1B Blaze Jordan 2B Anthony Seigler 3B Brooks Lee C Ivan Herrera OF Jordan Walker OF Ceddanne Rafaela OF Carson Benge P Zack Wheeler P Jacob deGrom SS Masyn Winn,,,
402,5184222031,AirSport1,0,118.15,1B Romy Gonzalez 2B Jake Cronenworth 3B Miguel Vargas C Dalton Rushing OF Shohei Ohtani OF Juan Soto OF Jac Caglianone P Andrew Abbott P Robert Gasser SS Geraldo Perdomo,,,
403,5183914095,mattrix83,0,118,1B Shohei Ohtani 2B Jake Cronenworth 3B Manny Machado C J.T. Realmuto OF Jackson Merrill OF Gavin Sheets OF Luis Lara P Jacob deGrom P Taj Bradley SS Elly De La Cruz,,,
403,5184135205,two15,0,118,1B Jac Caglianone 2B Anthony Seigler 3B Manny Machado C Carter Jensen OF Juan Soto OF Ceddanne Rafaela OF Tyrone Taylor P Jacob deGrom P Taj Bradley SS Ryan Kreidler,,,
403,5184429123,cris_248,0,118,1B Freddie Freeman 2B Alex Freeland 3B Alec Bohm C J.T. Realmuto OF Tommy Edman OF Jackson Merrill OF Edmundo Sosa P Jacob deGrom P Taj Bradley SS Trea Turner,,,
403,5184505389,saints_fan3209,0,118,1B Sal Stewart 2B Brice Turang 3B Denzer Guzman C Gabriel Moreno OF Kyle Schwarber OF Nathan Lukes OF Luis Lara P Jacob deGrom P Taj Bradley SS Geraldo Perdomo,,,
407,5184477077,jayburke28,0,117.9,1B Willson Contreras 2B Luke Keaschall 3B Kyle Karros C Kyle Teel OF Juan Soto OF Jake McCarthy OF Lane Thomas P Jacob deGrom P Joey Cantillo SS Geraldo Perdomo,,,
408,5184416138,dentiddo,0,117.85,1B Nathaniel Lowe 2B Tommy Edman 3B Edmundo Sosa C Dalton Rushing OF Kyle Schwarber OF Andy Pages OF JJ Bleday P Jose Soriano P Justin Wrobleski SS Andruw Monasterio,,,
408,5184429360,souge369,0,117.85,1B Freddie Freeman 2B Josh Smith 3B Nick Loftin C Tyler Stephenson OF Kyle Schwarber OF Heliot Ramos OF Evan Carter P Jose Soriano P Justin Wrobleski SS Colson Montgomery,,,
408,5184435287,cheezmartini,0,117.85,1B Nolan Schanuel 2B Ernie Clement 3B Eugenio Suarez C Gary Sanchez OF Kyle Schwarber OF JJ Bleday OF Randal Grichuk P Jose Soriano P Justin Wrobleski SS Elly De La Cruz,,,
411,5184004049,TwinsComeInTwo,0,117.8,1B Willson Contreras 2B Romy Gonzalez 3B Miguel Vargas C Kyle Teel OF Ceddanne Rafaela OF Jarren Duran OF Tristan Peters P Taj Bradley P Joey Cantillo SS Colson Montgomery,,,
412,5184411088,5Dolans2020,0,117.7,1B Nolan Schanuel 2B Tommy Edman 3B Max Muncy C Carter Jensen OF Jorge Soler OF Jo Adell OF Josh Lowe P Zack Wheeler P Justin Wrobleski SS Zach Neto,,,
412,5184414191,jmcginn734,0,117.7,1B Jac Caglianone 2B Travis Bazzana 3B Sal Stewart C Salvador Perez OF Ezequiel Duran OF Jorge Soler OF Jo Adell P Zack Wheeler P Justin Wrobleski SS Daniel Schneemann,,,
414,5184067706,statnerds,0,117.55,1B Romy Gonzalez 2B Bryson Stott 3B Alec Bohm C Dalton Rushing OF Kyle Schwarber OF Ceddanne Rafaela OF Edmundo Sosa P Payton Tolle P Joey Cantillo SS Trea Turner,,,
