Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
34,5182355997,ronastro,0,146.15,1B Christian Walker 2B Jose Altuve 3B Isaac Paredes C Kyle Teel OF Yordan Alvarez OF Jordan Walker OF Nathan Church P Casey Mize P Peter Lambert SS Colson Montgomery,,Jac Caglianone,OF,7.91%,2
35,5182452523,stmfn,0,145.15,1B Luis Garcia Jr. 2B Bryson Stott 3B Curtis Mead C Salvador Perez OF Daylen Lile OF Dylan Crews OF Gabriel Rincones Jr. P Joe Ryan P Casey Mize SS CJ Abrams,,Seiya Suzuki,OF,7.82%,0
36,5182530311,KV916,0,145.1,1B Mark Vientos 2B Michael Massey 3B Coby Mayo C Kyle Teel OF Pete Crow-Armstrong OF Riley Greene OF Kerry Carpenter P Nolan McLean P Casey Mize SS Colson Montgomery,,Dansby Swanson,SS,7.57%,5
37,5182818218,Dunlap68,0,145,1B Jacob Gonzalez 2B Brandon Lowe 3B Kevin McGonigle C Kyle Teel OF Esmerlyn Valdez OF Austin Martin OF Kahlil Watson P Joe Ryan P Kyle Bradish SS Bobby Witt Jr.,,Coby Mayo,3B,7.57%,5
38,5182730601,TonyD29,0,144,1B Jacob Gonzalez 2B Brandon Lowe 3B Tyler Callihan C Carson Kelly OF Byron Buxton OF Riley Greene OF Esmerlyn Valdez P Joe Ryan P Kyle Bradish SS Konnor Griffin,,Byron Buxton,OF,7.49%,3
39,5182595252,OmarOrozco7,0,143.8,1B Kyle Manzardo 2B Travis Bazzana 3B Colson Montgomery C Drake Baldwin OF Juan Soto OF A.J. Ewing OF Kahlil Watson P Joe Ryan P Cade Cavalli SS CJ Abrams,,Francisco Lindor,SS,7.40%,13
40,5182828804,suerte41,0,143.1,1B Jacob Gonzalez 2B Luke Keaschall 3B Brooks Lee C Kyle Teel OF Jordan Walker OF Kody Clemens OF Riley Greene P Nolan McLean P Casey Mize SS Kevin McGonigle,,Michael Harris II,OF,7.32%,14
41,5182713557,garryld1949,0,142.45,1B Luis Garcia Jr. 2B Brandon Lowe 3B Kevin McGonigle C Ivan Herrera OF Riley Greene OF Esmerlyn Valdez OF Victor Mesa Jr. P Kyle Bradish P Casey Mize SS Konnor Griffin,,JJ Wetherholt,2B,7.15%,10
42,5182593543,SrllA,0,142.25,1B Luis Garcia Jr. 2B Ozzie Albies 3B Colt Keith C Drake Baldwin OF James Wood OF Michael Harris II OF Riley Greene P Casey Mize P Cade Cavalli SS Kevin McGonigle,,Ryan Weathers,P,6.98%,7.6
43,5182520449,Carolinareaper007,0,141.8,1B Luis Garcia Jr. 2B Jose Tena 3B Miguel Vargas C Kyle Teel OF James Wood OF Dylan Crews OF Andrew Benintendi P Joe Ryan P Cade Cavalli SS CJ Abrams,,Josh Bell,1B,6.90%,7
44,5182577734,ewingoakley,0,141.35,1B Luis Garcia Jr. 2B Brandon Lowe 3B Nick Gonzales C Endy Rodriguez OF James Wood OF Dylan Crews OF Esmerlyn Valdez P Kyle Bradish P Nick Lodolo SS Konnor Griffin,,Aaron Nola,P,6.81%,19.55
45,5182416399,alaskandave,0,141.1,1B Alec Burleson 2B Luke Keaschall 3B Alex Bregman C Victor Caratini OF Jordan Walker OF Riley Greene OF Cedric Mullins P Nolan McLean P Casey Mize SS Colson Montgomery,,Michael Massey,2B,6.81%,5
45,5182417663,Hitstyx9,0,141.1,1B Jac Caglianone 2B Michael Massey 3B Gabriel Arias C Carter Jensen OF Riley Greene OF Kerry Carpenter OF Isaac Collins P Nolan McLean P Casey Mize SS Bobby Witt Jr.,,Kerry Carpenter,OF,6.64%,7
47,5182705635,beilke33,0,141,1B Mark Vientos 2B Zach McKinstry 3B Brett Baty C Dillon Dingler OF Juan Soto OF Riley Greene OF Kerry Carpenter P Joe Ryan P Kyle Bradish SS Francisco Lindor,,Endy Rodriguez,C,6.48%,3
47,5182793036,eperson911,0,141,1B Jacob Gonzalez 2B Brandon Lowe 3B Kevin McGonigle C Carson Kelly OF Chase DeLauter OF Esmerlyn Valdez OF Kahlil Watson P Joe Ryan P Kyle Bradish SS Bobby Witt Jr.,,Elly De La Cruz,SS,6.39%,0
49,5182039565,SliceB,0,140.9,1B Jacob Gonzalez 2B JJ Wetherholt 3B Isaac Paredes C Drake Baldwin OF James Wood OF Bryan Reynolds OF Kody Clemens P Peter Lambert P Aaron Nola SS Konnor Griffin,,Alex Bregman,3B,6.31%,9
49,5182696760,apenn21,0,140.9,1B Royce Lewis 2B Jose Altuve 3B Alex Bregman C Tyler Stephenson OF Byron Buxton OF Taylor Ward OF Mauricio Dubon P Joe Ryan P Aaron Nola SS Konnor Griffin,,Jordan Walker,OF,6.14%,22
51,5182810141,arabia613,0,140.8,1B Luis Garcia Jr. 2B Jose Altuve 3B Kevin McGonigle C Adley Rutschman OF James Wood OF Riley Greene OF Esmerlyn Valdez P Joe Ryan P Cade Cavalli SS Konnor Griffin,,Juan Soto,OF,5.97%,14
52,5182575082,ChokeHoldem1,0,140.65,1B Mark Vientos 2B Brandon Lowe 3B Bo Bichette C Luis Torrens OF Ryan O'Hearn OF A.J. Ewing OF Esmerlyn Valdez P Joe Ryan P Nolan McLean SS Francisco Lindor,,Martin Perez,P,5.97%,-1.05
53,5182794330,swier162,0,140.5,1B Spencer Torkelson 2B Kody Clemens 3B Yandy Diaz C Dillon Dingler OF Riley Greene OF Kerry Carpenter OF Austin Martin P Joe Ryan P Mason Englert SS Kevin McGonigle,,Keibert Ruiz,C,5.80%,10
54,5182183424,skunkel133,0,140.35,1B Spencer Torkelson 2B Bryson Stott 3B Kevin McGonigle C Dillon Dingler OF Yordan Alvarez OF Riley Greene OF Kahlil Watson P Casey Mize P Aaron Nola SS Konnor Griffin,,Taylor Ward,OF,5.63%,10
55,5182630319,threemily,0,140.05,1B Luis Garcia Jr. 2B Brandon Lowe 3B Junior Caminero C Carson Kelly OF Michael Harris II OF Daylen Lile OF Esmerlyn Valdez P Joe Ryan P Nick Lodolo SS Konnor Griffin,,Cedric Mullins,OF,5.63%,0
56,5182746152,jklodawizard,0,140,1B Luis Garcia Jr. 2B Brandon Lowe 3B Kevin McGonigle C Endy Rodriguez OF Daylen Lile OF Esmerlyn Valdez OF Kahlil Watson P Joe Ryan P Kyle Bradish SS Konnor Griffin,,Ivan Herrera,C,5.63%,0
57,5182655271,Aoteoroa,0,139.95,1B Christian Walker 2B Bryson Stott 3B Alec Bohm C Adley Rutschman OF Taylor Ward OF Riley Greene OF Chase DeLauter P Nolan McLean P Kyle Bradish SS Dansby Swanson,,Kahlil Watson,OF,5.63%,13
58,5182528039,cashceddy77,0,139.8,1B Mark Vientos 2B Brett Baty 3B Junior Caminero C Drake Baldwin OF Juan Soto OF Michael Harris II OF Tyrone Taylor P Joe Ryan P Cade Cavalli SS Bo Bichette,,Peter Lambert,P,5.47%,26.35
59,5182809036,Diesel,0,138.05,1B Mark Vientos 2B Brandon Lowe 3B Bo Bichette C Luis Torrens OF Juan Soto OF Bryan Reynolds OF Esmerlyn Valdez P Joe Ryan P Nick Lodolo SS Francisco Lindor,,Drake Baldwin,C,5.21%,27
60,5182829284,ibeckman,0,138,1B Joc Pederson 2B Travis Bazzana 3B Coby Mayo C Adley Rutschman OF Riley Greene OF Tyler O'Neill OF Kahlil Watson P Joe Ryan P Kyle Bradish SS Bobby Witt Jr.,,Kody Clemens,2B,5.21%,2
61,5182525642,Kbooknich,0,137.65,1B Josh Bell 2B Jose Tena 3B Miguel Vargas C Kyle Teel OF Ryan O'Hearn OF JJ Bleday OF Esmerlyn Valdez P Joe Ryan P Nolan McLean SS Colson Montgomery,,Pete Alonso,1B,5.21%,0
62,5182821753,jimbah123,0,137.45,1B Josh Bell 2B JJ Wetherholt 3B Kevin McGonigle C Victor Caratini OF Yordan Alvarez OF Riley Greene OF Tristan Peters P Kyle Bradish P Casey Mize SS Konnor Griffin,,Mark Vientos,1B,5.13%,2
63,5182567651,love245555,0,137.15,1B Kyle Manzardo 2B Travis Bazzana 3B Gabriel Arias C Drake Baldwin OF Byron Buxton OF James Wood OF Kahlil Watson P Joe Ryan P Casey Mize SS Josh Rojas,,Pete Crow-Armstrong,OF,4.96%,20
64,5182462010,happyrip,0,137,1B Luis Garcia Jr. 2B Richie Palacios 3B Curtis Mead C Carson Kelly OF Riley Greene OF Daylen Lile OF Esmerlyn Valdez P Joe Ryan P Kyle Bradish SS CJ Abrams,,Luke Keaschall,2B,4.96%,7
64,5182562734,RTSV5,0,137,1B Luis Garcia Jr. 2B Brett Baty 3B Curtis Mead C Salvador Perez OF James Wood OF Isaac Collins OF Kameron Misner P Joe Ryan P Kyle Bradish SS CJ Abrams,,Kyle Teel,C,4.96%,16
66,5182649153,yawkeyway8,0,136.84999,1B Ryan O'Hearn 2B Brandon Lowe 3B Bo Bichette C Carson Kelly OF Pete Crow-Armstrong OF Brandon Marsh OF Seiya Suzuki P Nick Lodolo P Mason Englert SS Francisco Lindor,,Bryan Reynolds,OF,4.88%,14
67,5182809808,dalenick34,0,136.65,1B Mark Vientos 2B Luke Keaschall 3B Brett Baty C Kyle Teel OF Jake Mangum OF Dominic Smith OF Tyrone Taylor P Joe Ryan P Nolan McLean SS Bobby Witt Jr.,,JJ Bleday,OF,4.79%,0
68,5182580106,keninct,0,136.4,1B Luis Garcia Jr. 2B Jose Altuve 3B Colson Montgomery C Drake Baldwin OF Yordan Alvarez OF Jordan Walker OF Riley Greene P Martin Perez P Cade Cavalli SS Anthony Volpe,,Curtis Mead,3B,4.79%,13
69,5182425504,lornaz,0,136.15,1B Ben Rice 2B Ozzie Albies 3B Colson Montgomery C Drake Baldwin OF Trent Grisham OF Jose Caballero OF Andrew Benintendi P Casey Mize P Peter Lambert SS Konnor Griffin,,Dillon Dingler,C,4.71%,7
70,5182784466,Johnnyw21,0,134.8,1B Luis Garcia Jr. 2B Jose Altuve 3B Kevin McGonigle C Carson Kelly OF Yordan Alvarez OF Riley Greene OF Daylen Lile P Joe Ryan P Cade Cavalli SS Francisco Lindor,,Travis Bazzana,2B,4.63%,7
71,5182469801,SIRNBT1,0,134.65,1B Mark Vientos 2B Kody Clemens 3B Brett Baty C Carter Jensen OF Juan Soto OF Michael Harris II OF Tyrone Taylor P Joe Ryan P Nolan McLean SS Konnor Griffin,,Bo Bichette,3B,4.46%,19
72,5182521844,amstu24,0,134.45,1B Michael Busch 2B Richie Palacios 3B Miguel Vargas C Adley Rutschman OF Ryan O'Hearn OF Dylan Crews OF Chase DeLauter P Kyle Bradish P Casey Mize SS Konnor Griffin,,Kevin McGonigle,SS,4.37%,10
72,5182524276,hitmen20002002,0,134.45,1B Luis Garcia Jr. 2B Brandon Lowe 3B Kevin McGonigle C Luis Torrens OF Bryan Reynolds OF Riley Greene OF Esmerlyn Valdez P Kyle Bradish P Tanner Bibee SS Konnor Griffin,,Sam Antonacci,OF,4.21%,2
74,5182512106,jimlexxx,0,134.25,1B Mark Vientos 2B Travis Bazzana 3B Bo Bichette C Drake Baldwin OF Juan Soto OF Kahlil Watson OF Tyrone Taylor P Ryan Weathers P Kyle Bradish SS Francisco Lindor,,Jac Caglianone,1B,4.12%,2
75,5182785940,slophound,0,134,1B Luis Garcia Jr. 2B Nico Hoerner 3B Bo Bichette C Drake Baldwin OF Yordan Alvarez OF Juan Soto OF Michael Harris II P Matthew Liberatore P Kumar Rocker SS Francisco Lindor,,Luis Torrens,C,3.95%,4
76,5182790521,Segundo2112,0,133.84999,1B Matt Olson 2B Ozzie Albies 3B Nick Gonzales C Drake Baldwin OF Kyle Schwarber OF Bryan Reynolds OF Michael Harris II P Nick Lodolo P Kumar Rocker SS Konnor Griffin,,Chase DeLauter,OF,3.87%,21
77,5182823591,jimbo830,0,133.35,1B Matt Olson 2B Ozzie Albies 3B Austin Riley C Drake Baldwin OF Ryan O'Hearn OF Michael Harris II OF Ezequiel Duran P Casey Mize P Aaron Nola SS Dansby Swanson,,Kody Clemens,OF,3.70%,2
78,5182666615,tampayardie,0,133.15,1B Sal Stewart 2B Jose Altuve 3B Jose Fermin C Carter Jensen OF Pete Crow-Armstrong OF Michael Harris II OF Kahlil Watson P Casey Mize P Peter Lambert SS Konnor Griffin,,Trent Grisham,OF,3.70%,7
79,5182733405,peltifreeze89,0,133.05,1B Luis Garcia Jr. 2B Bryson Stott 3B Alec Bohm C Salvador Perez OF James Wood OF Daylen Lile OF Dylan Crews P Joe Ryan P Nick Lodolo SS CJ Abrams,,Nico Hoerner,2B,3.70%,9
80,5182635858,sammo87,0,132.5,1B Bryce Harper 2B Brandon Lowe 3B Junior Caminero C Kyle Teel OF Chase DeLauter OF Esmerlyn Valdez OF Kahlil Watson P Joe Ryan P Kumar Rocker SS Konnor Griffin,,Dylan Crews,OF,3.62%,18
81,5182741431,UrbaneArcher107,0,132.25,1B Luis Garcia Jr. 2B Jose Tena 3B Curtis Mead C Dillon Dingler OF James Wood OF Riley Greene OF Kerry Carpenter P Casey Mize P Cade Cavalli SS Kevin McGonigle,,Nick Gonzales,3B,3.62%,17
82,5182512291,bizz2020,0,132.15,1B Luis Garcia Jr. 2B Jorbit Vivas 3B Eugenio Suarez C Luis Torrens OF James Wood OF Riley Greene OF Daylen Lile P Joe Ryan P Casey Mize SS CJ Abrams,,Zach McKinstry,2B,3.53%,0
83,5182705590,PolarBear7731,0,132.1,1B Bryce Harper 2B Travis Bazzana 3B Nick Gonzales C Carson Kelly OF Riley Greene OF Jake Mangum OF Esmerlyn Valdez P Nolan McLean P Casey Mize SS Konnor Griffin,,Gunnar Henderson,SS,3.45%,2
84,5182494362,629buc,0,131.85,1B Spencer Torkelson 2B Jorbit Vivas 3B Bo Bichette C Dillon Dingler OF Juan Soto OF Riley Greene OF Justin Crawford P Nolan McLean P Aaron Nola SS Kevin McGonigle,,Jonathan Aranda,1B,3.45%,3
85,5182678219,bekar81,0,131.25,1B Luis Garcia Jr. 2B Bryson Stott 3B Curtis Mead C Carson Kelly OF James Wood OF Riley Greene OF Kerry Carpenter P Casey Mize P Cade Cavalli SS CJ Abrams,,Javier Assad,P,3.36%,12.1
86,5182786704,Foziey,0,131.15,1B Kyle Manzardo 2B Travis Bazzana 3B Miguel Vargas C Carter Jensen OF Chase DeLauter OF Steven Kwan OF Kahlil Watson P Joe Ryan P Casey Mize SS Gunnar Henderson,,Masyn Winn,SS,3.36%,5
87,5182596526,vpckcmo,0,131.1,1B Luis Garcia Jr. 2B Bryson Stott 3B Nick Gonzales C Carter Jensen OF Daylen Lile OF Esmerlyn Valdez OF Isaac Collins P Nolan McLean P Casey Mize SS Konnor Griffin,,Colson Montgomery,SS,3.36%,19
88,5182550160,sharker311,0,131.05,1B Luis Garcia Jr. 2B Brandon Lowe 3B Junior Caminero C Endy Rodriguez OF Jake Mangum OF Esmerlyn Valdez OF Victor Mesa Jr. P Joe Ryan P Nick Lodolo SS Konnor Griffin,,Victor Caratini,C,3.28%,5
89,5182781710,Miamilights,0,130.8,1B Luis Garcia Jr. 2B Kody Clemens 3B Kevin McGonigle C Carson Kelly OF Riley Greene OF Daylen Lile OF Esmerlyn Valdez P Joe Ryan P Cade Cavalli SS Bobby Witt Jr.,,Gabriel Rincones Jr.,OF,3.28%,7
89,5182791244,ralloway,0,130.8,1B Christian Walker 2B Jose Altuve 3B Isaac Paredes C Carson Kelly OF Yordan Alvarez OF Juan Soto OF Austin Martin P Joe Ryan P Cade Cavalli SS Francisco Lindor,,Lars Nootbaar,OF,3.28%,0
91,5182473788,rills,0,130.5,1B Royce Lewis 2B Brandon Lowe 3B Brooks Lee C Endy Rodriguez OF Bryan Reynolds OF Kody Clemens OF Esmerlyn Valdez P Joe Ryan P Kumar Rocker SS Konnor Griffin,,Jose Tena,2B,3.28%,13
91,5182707644,bkayjac,0,130.5,1B Matt Olson 2B Ozzie Albies 3B Blaze Alexander C Drake Baldwin OF Jac Caglianone OF Michael Harris II OF Mauricio Dubon P Peter Lambert P Kumar Rocker SS Bobby Witt Jr.,,Matt Olson,1B,3.20%,7
93,5182691637,Hockeybob8,0,130.25,1B Jonathan Aranda 2B Kody Clemens 3B Curtis Mead C Drake Baldwin OF Michael Harris II OF Riley Greene OF Carson Benge P Casey Mize P Cade Cavalli SS Bo Bichette,,Lane Thomas,OF,3.20%,13
94,5182733906,theneum1,0,130.15,1B Josh Bell 2B Luke Keaschall 3B Eugenio Suarez C Kyle Teel OF Byron Buxton OF Kody Clemens OF Austin Martin P Joe Ryan P Casey Mize SS Konnor Griffin,,Patrick Bailey,C,2.94%,3
95,5182694532,renegade,0,130,1B Luis Garcia Jr. 2B Brandon Lowe 3B Alec Bohm C Carson Kelly OF Cedric Mullins OF Esmerlyn Valdez OF Gabriel Rincones Jr. P Joe Ryan P Kyle Bradish SS Bobby Witt Jr.,,Ben Rice,1B,2.94%,3
95,5182800686,ptingen1977,0,130,1B Jac Caglianone 2B Nicky Lopez 3B Colt Keith C Carter Jensen OF Riley Greene OF Esmerlyn Valdez OF Isaac Collins P Joe Ryan P Kyle Bradish SS Bobby Witt Jr.,,Eugenio Suarez,3B,2.94%,4
97,5182724994,GillTicket,0,129,1B Royce Lewis 2B Luke Keaschall 3B Colt Keith C Victor Caratini OF Byron Buxton OF Riley Greene OF Esmerlyn Valdez P Joe Ryan P Kyle Bradish SS Kevin McGonigle,,Tyler Stephenson,C,2.94%,6
98,5182518330,jrow01,0,128.8,1B Luis Garcia Jr. 2B Brandon Lowe 3B Curtis Mead C Keibert Ruiz OF James Wood OF Ryan O'Hearn OF Esmerlyn Valdez P Kyle Bradish P Kumar Rocker SS Konnor Griffin,,Salvador Perez,C,2.94%,9
99,5182292721,paintgirl,0,128.45,1B Ryan O'Hearn 2B Brandon Lowe 3B Tyler Callihan C Carson Kelly OF James Wood OF Dylan Crews OF Esmerlyn Valdez P Kyle Bradish P Casey Mize SS Konnor Griffin,,Matthew Liberatore,P,2.94%,5.85
100,5182828657,Andremc,0,128.15,1B Kyle Manzardo 2B Brandon Lowe 3B Alex Bregman C Carson Kelly OF Kyle Schwarber OF Tyler O'Neill OF Tyler Callihan P Joe Ryan P Casey Mize SS Konnor Griffin,,Tyrone Taylor,OF,2.78%,14
101,5182822974,northman77,0,127.65,1B Jake Burger 2B Travis Bazzana 3B Brooks Lee C Endy Rodriguez OF Jordan Walker OF Sam Antonacci OF Carson Benge P Nolan McLean P Peter Lambert SS Konnor Griffin,,Jazz Chisholm Jr.,2B,2.69%,3
