Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
19,5192166399,tergie,0,174.3,1B Andres Chaparro 2B Joshua Kuroda-Grauer 3B Curtis Mead C Shea Langeliers OF Max Kepler OF Carlos Cortes OF Tyler Soderstrom P Bryce Miller P Troy Melton SS Jacob Wilson,,Ivan Herrera,C,17.74%,4
20,5192199135,sfc415,0,173.05,1B Alec Burleson 2B Joshua Kuroda-Grauer 3B Curtis Mead C Harry Ford OF Carlos Cortes OF James Wood OF Dylan Crews P Reid Detmers P Troy Melton SS CJ Abrams,,Eduardo Valencia,C,17.74%,0
21,5191891743,macyfan,0,171.85,1B Bryce Eldridge 2B JJ Wetherholt 3B Curtis Mead C Shea Langeliers OF Lars Nootbaar OF Tyler Soderstrom OF Dylan Crews P Reid Detmers P Landen Roupp SS Zach Neto,,Lars Nootbaar,OF,17.74%,3
22,5191478526,rajonrondough,0,170.45,1B Andres Chaparro 2B Ketel Marte 3B Curtis Mead C Ivan Herrera OF Josh Lowe OF James Wood OF Dylan Crews P Reid Detmers P Bryce Miller SS Geraldo Perdomo,,Joshua Kuroda-Grauer,2B,17.74%,10
23,5191671360,Cooper.1651,0,169.05,1B Alec Burleson 2B Ketel Marte 3B Curtis Mead C Harry Ford OF Tyler Soderstrom OF James Wood OF Dylan Crews P Reid Detmers P Troy Melton SS J.P. Crawford,,CJ Abrams,SS,14.52%,12
24,5191218029,nickenyon6,0,167.45,1B Alec Burleson 2B Ketel Marte 3B Curtis Mead C Harry Ford OF James Wood OF Daylen Lile OF Dylan Crews P Reid Detmers P Bryce Miller SS J.P. Crawford,,Shea Langeliers,C,12.90%,14
24,5191935772,Elklvr,0,167.45,1B Alec Burleson 2B Ketel Marte 3B Curtis Mead C Harry Ford OF James Wood OF Daylen Lile OF Dylan Crews P Reid Detmers P Bryce Miller SS J.P. Crawford,,Nasim Nunez,2B,12.90%,20
26,5191985479,ed8802,0,160.45,1B Bryce Eldridge 2B JJ Wetherholt 3B Curtis Mead C Shea Langeliers OF Lars Nootbaar OF Tyler Soderstrom OF Dylan Crews P Reid Detmers P Bryce Miller SS J.P. Crawford,,Joshua Kuroda-Grauer,3B,9.68%,10
27,5191657385,bledsoe2002,0,160.05,1B Alec Burleson 2B Ketel Marte 3B Curtis Mead C Harry Ford OF Lars Nootbaar OF James Wood OF Dylan Crews P Reid Detmers P Troy Melton SS Geraldo Perdomo,,Cole Young,2B,9.68%,0
28,5192147249,scottymac825,0,157.05,1B Alec Burleson 2B Nasim Nunez 3B Jose Fermin C Harry Ford OF Carlos Cortes OF Tyler Soderstrom OF James Wood P Reid Detmers P Troy Melton SS CJ Abrams,,Nolan Arenado,3B,9.68%,2
29,5191975922,Stagnet,0,154.3,1B Alec Burleson 2B JJ Wetherholt 3B Curtis Mead C Harry Ford OF Carlos Cortes OF Lars Nootbaar OF Tyler Soderstrom P Bryce Miller P Troy Melton SS Geraldo Perdomo,,Spencer Torkelson,1B,9.68%,0
30,5192157022,Danny2525,0,153.45,1B Bryce Eldridge 2B JJ Wetherholt 3B Casey Schmitt C Harry Ford OF Mike Trout OF Heliot Ramos OF Corbin Carroll P Cade Cavalli P Bryce Miller SS Jacob Wilson,,Daylen Lile,OF,8.06%,23
31,5192210926,TRGRenegades,0,153.3,1B Tim Tawa 2B Joshua Kuroda-Grauer 3B Curtis Mead C Eduardo Valencia OF James Wood OF Daylen Lile OF Ben Malgeri P Bryce Miller P Troy Melton SS CJ Abrams,,Zach Neto,SS,8.06%,8
32,5192187452,sethrollins12,0,151.45,1B Alec Burleson 2B Joshua Kuroda-Grauer 3B Curtis Mead C Eduardo Valencia OF James Wood OF Daylen Lile OF Dylan Crews P Reid Detmers P Bryce Miller SS Geraldo Perdomo,,Bryce Eldridge,1B,8.06%,16
33,5192208657,jug2307,0,149.3,1B Andres Chaparro 2B JJ Wetherholt 3B Nolan Arenado C Gabriel Moreno OF Carlos Cortes OF Lars Nootbaar OF Tyler Soderstrom P Bryce Miller P Troy Melton SS Jacob Wilson,,Lawrence Butler,OF,8.06%,3
34,5191718135,daviskg8,0,147.45,1B Alec Burleson 2B Ketel Marte 3B Curtis Mead C Harry Ford OF Lars Nootbaar OF James Wood OF Dylan Crews P Reid Detmers P Bryce Miller SS J.P. Crawford,,Mike Trout,OF,8.06%,5
35,5192195403,Jbird531,0,142,1B Alec Burleson 2B JJ Wetherholt 3B Curtis Mead C Ivan Herrera OF Carlos Cortes OF James Wood OF Dylan Crews P Michael McGreevy P Troy Melton SS J.P. Crawford,,Matt Vierling,OF,8.06%,11
36,5191128830,mattbpoole,0,139.05,1B Alec Burleson 2B Ketel Marte 3B Joshua Kuroda-Grauer C Shea Langeliers OF Lourdes Gurriel Jr. OF Corbin Carroll OF Tyler Soderstrom P Reid Detmers P Troy Melton SS Willy Adames,,Randy Arozarena,OF,6.45%,0
37,5192203942,kimberlylair,0,134,1B Andres Chaparro 2B Joshua Kuroda-Grauer 3B Tommy White C Shea Langeliers OF Carlos Cortes OF Lawrence Butler OF Jordan Walker P Bryce Miller P Gage Jump SS CJ Abrams,,Landen Roupp,P,6.45%,20.75
38,5192041067,MISMotown,0,132.05,1B Alec Burleson 2B JJ Wetherholt 3B Joshua Kuroda-Grauer C Ivan Herrera OF Lars Nootbaar OF Jordan Walker OF James Wood P Reid Detmers P Troy Melton SS Nasim Nunez,,Jose Fermin,3B,6.45%,8
39,5192214059,easton136,0,130.7,1B Spencer Torkelson 2B Hao-Yu Lee 3B Curtis Mead C Eduardo Valencia OF Matt Vierling OF Riley Greene OF James Wood P Landen Roupp P Troy Melton SS CJ Abrams,,J.P. Crawford,3B,6.45%,2
40,5192125484,jay23728,0,126,1B Spencer Torkelson 2B Hao-Yu Lee 3B Curtis Mead C Dillon Dingler OF Matt Vierling OF Dominic Canzone OF James Wood P Michael McGreevy P Troy Melton SS CJ Abrams,,Nasim Nunez,SS,4.84%,20
41,5192160342,jc000000,0,123.149994,1B Alec Burleson 2B JJ Wetherholt 3B Joshua Kuroda-Grauer C Shea Langeliers OF Mike Trout OF Tyler Soderstrom OF Jordan Walker P Reid Detmers P Michael McGreevy SS J.P. Crawford,,Casey Schmitt,3B,4.84%,13
42,5192214071,earthdog64,0,109.3,1B Alec Burleson 2B Cole Young 3B Curtis Mead C Ivan Herrera OF Josh Lowe OF Corbin Carroll OF Jordan Walker P Bryce Miller P Troy Melton SS J.P. Crawford,,Jo Adell,OF,4.84%,0
43,5192214612,chuckles456,0,108.45,1B Spencer Torkelson 2B Joshua Kuroda-Grauer 3B Kevin McGonigle C Dillon Dingler OF Daylen Lile OF Henry Bolte OF Dylan Crews P Reid Detmers P Bryce Miller SS Jacob Wilson,,Hao-Yu Lee,2B,4.84%,9
44,5191656325,Outlaw68,0,106,1B Bryce Eldridge 2B Ketel Marte 3B Curtis Mead C Eduardo Valencia OF Jorge Soler OF Randy Arozarena OF Corbin Carroll P Merrill Kelly P Bryce Miller SS Zach Neto,,Max Kepler,OF,4.84%,3
45,5192121233,LadyNoLuck,0,104.3,1B Alec Burleson 2B JJ Wetherholt 3B J.P. Crawford C Jimmy Crooks OF Lars Nootbaar OF Corbin Carroll OF Jordan Walker P Bryce Miller P Troy Melton SS Geraldo Perdomo,,Tim Tawa,1B,4.84%,19
46,5191862508,CorieVenegas,0,101.45,1B Josh Naylor 2B JJ Wetherholt 3B Nolan Arenado C Ivan Herrera OF Tyler Soderstrom OF Jordan Walker OF Henry Bolte P Reid Detmers P Bryce Miller SS Jacob Wilson,,Josh Naylor,1B,4.84%,3
46,5192202444,neversummer,0,101.45,1B Bryce Eldridge 2B Cole Young 3B Nolan Arenado C Jimmy Crooks OF Mike Trout OF Tyler Soderstrom OF Jordan Walker P Reid Detmers P Bryce Miller SS CJ Abrams,,Dillon Dingler,C,4.84%,5
48,5191923872,zacsmith1,0,100.3,1B Spencer Torkelson 2B JJ Wetherholt 3B Joshua Kuroda-Grauer C Ivan Herrera OF Luke Raley OF Lawrence Butler OF Corbin Carroll P Bryce Miller P Troy Melton SS Geraldo Perdomo,,Kevin McGonigle,3B,4.84%,0
49,5192165874,louka001,0,99.3,1B Nolan Schanuel 2B Cole Young 3B Curtis Mead C Eduardo Valencia OF Lars Nootbaar OF Dominic Canzone OF James Wood P Bryce Miller P Troy Melton SS Geraldo Perdomo,,Riley Greene,OF,4.84%,9
50,5191708942,sehanshaw,0,97.3,1B Rafael Devers 2B Hao-Yu Lee 3B Curtis Mead C Eduardo Valencia OF Mike Trout OF Jorge Soler OF Jo Adell P Bryce Miller P Troy Melton SS Zach Neto,,Dominic Canzone,OF,4.84%,2
50,5191774910,mountainmonsters,0,97.3,1B Tim Tawa 2B Vaughn Grissom 3B Casey Schmitt C Eduardo Valencia OF Max Kepler OF Randy Arozarena OF James Wood P Bryce Miller P Troy Melton SS Jacob Wilson,,Michael McGreevy,P,4.84%,18.05
52,5191707775,Papaphil24,0,95.4,1B Alec Burleson 2B Cole Young 3B Casey Schmitt C Jonah Heim OF Jung Hoo Lee OF Jordan Walker OF James Wood P Landen Roupp P Gage Jump SS Jacob Wilson,,Gabriel Moreno,C,4.84%,10
53,5192192768,Stay-Strong,0,93.3,1B Tim Tawa 2B Cole Young 3B Nolan Arenado C Gabriel Moreno OF Lars Nootbaar OF Jordan Walker OF James Wood P Bryce Miller P Troy Melton SS J.P. Crawford,,Cade Cavalli,P,4.84%,29.1
54,5192147297,willie926,0,90.3,1B Spencer Torkelson 2B Ketel Marte 3B Joshua Kuroda-Grauer C Gabriel Moreno OF Carlos Cortes OF Lawrence Butler OF Tyler Soderstrom P Bryce Miller P Troy Melton SS Geraldo Perdomo,,Nolan Schanuel,1B,4.84%,4
55,5192095502,Landyman806,0,89.3,1B Alec Burleson 2B Joshua Kuroda-Grauer 3B Tommy White C Ivan Herrera OF Carlos Cortes OF Riley Greene OF Jordan Walker P Bryce Miller P Troy Melton SS Jacob Wilson,,Josh Lowe,OF,3.23%,2
56,5192204949,dennis1012,0,87.45,1B Rafael Devers 2B JJ Wetherholt 3B Nolan Arenado C Eduardo Valencia OF Jo Adell OF Riley Greene OF Jordan Walker P Cade Cavalli P Bryce Miller SS Zach Neto,,Jorge Soler,OF,3.23%,4
57,5192208461,Jbucna,0,87.3,1B Spencer Torkelson 2B Joshua Kuroda-Grauer 3B J.P. Crawford C Eduardo Valencia OF Dominic Canzone OF Corbin Carroll OF James Wood P Bryce Miller P Troy Melton SS Jacob Wilson,,Gage Jump,P,3.23%,14.65
58,5192212364,gorillabiscuit,0,86.45,1B Alec Burleson 2B Ketel Marte 3B Nolan Arenado C Ivan Herrera OF Carlos Cortes OF Lars Nootbaar OF Corbin Carroll P Reid Detmers P Bryce Miller SS Geraldo Perdomo,,Rafael Devers,1B,3.23%,0
59,5192171366,blakejohnson925,0,85.3,1B Nolan Schanuel 2B Luis Arraez 3B J.P. Crawford C Ivan Herrera OF Max Kepler OF James Wood OF Ben Malgeri P Bryce Miller P Troy Melton SS CJ Abrams,,Henry Bolte,OF,3.23%,7
60,5192198133,Allenrodrigue21,0,81.85,1B Josh Naylor 2B Cole Young 3B Kevin McGonigle C Eduardo Valencia OF Randy Arozarena OF Jordan Walker OF James Wood P Cade Cavalli P Landen Roupp SS Masyn Winn,,Tommy White,3B,3.23%,5
61,5192189146,Timothy2,0,77.3,1B Nolan Schanuel 2B Donovan Walton 3B Jose Fermin C Eduardo Valencia OF Randy Arozarena OF Jordan Walker OF James Wood P Bryce Miller P Troy Melton SS Geraldo Perdomo,,Jimmy Crooks,C,3.23%,5
62,5192067868,funger31,0,73.3,1B Josh Naylor 2B Joshua Kuroda-Grauer 3B Kevin McGonigle C Dillon Dingler OF Mike Trout OF Matt Vierling OF Jo Adell P Bryce Miller P Troy Melton SS Zach McKinstry,,Ben Malgeri,OF,3.23%,5
,,,,,,,Donovan Walton,2B,3.23%,2
,,,,,,,Willy Adames,SS,1.61%,20
,,,,,,,Lourdes Gurriel Jr.,OF,1.61%,2
,,,,,,,Merrill Kelly,P,1.61%,11.65
,,,,,,,Jonah Heim,C,1.61%,0
,,,,,,,Jung Hoo Lee,OF,1.61%,15
,,,,,,,Tim Tawa,OF,1.61%,19
,,,,,,,Vaughn Grissom,2B,1.61%,5
,,,,,,,Luke Raley,OF,1.61%,3
,,,,,,,Zach McKinstry,SS,1.61%,0
,,,,,,,Heliot Ramos,OF,1.61%,8
,,,,,,,Cal Raleigh,C,1.61%,2
,,,,,,,Luis Arraez,2B,1.61%,3
,,,,,,,Masyn Winn,SS,1.61%,11
,,,,,,,Jacob Young,OF,1.61%,15
