Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
11,5192696665,Stackhouse5310,0,132.45,1B Willson Contreras 2B JJ Wetherholt 3B Austin Riley C Drake Baldwin OF Wilyer Abreu OF Ceddanne Rafaela OF Jonny DeLuca P Max Meyer P Shane Drohan SS Ezequiel Duran,,Corbin Carroll,OF,21.04%,2
12,5192701262,RentIsDue,0,131.95,1B Jake Bauers 2B Jose Altuve 3B Austin Riley C Drake Baldwin OF Jackson Chourio OF Michael Harris II OF Garrett Mitchell P Spencer Arrighetti P Shane Drohan SS Cooper Pratt,,Ozzie Albies,2B,20.16%,2
13,5192866131,bleeski,0,131.05,1B Jac Caglianone 2B Michael Massey 3B Ezequiel Duran C Carter Jensen OF Wyatt Langford OF Lane Thomas OF Joc Pederson P MacKenzie Gore P Shane Drohan SS Bobby Witt Jr.,,Carter Jensen,C,19.98%,14
14,5192432132,zandwich,0,130.95,1B Willson Contreras 2B Jake Cronenworth 3B Manny Machado C Carter Jensen OF Fernando Tatis Jr. OF Jackson Merrill OF Lane Thomas P Spencer Arrighetti P Shane Drohan SS Andruw Monasterio,,Drake Baldwin,C,19.89%,8
15,5192637187,jrow01,0,130.75,1B Jake Cronenworth 2B Michael Massey 3B Manny Machado C Carter Jensen OF Fernando Tatis Jr. OF Jac Caglianone OF Lane Thomas P Shane Drohan P Trevor Rogers SS Bobby Witt Jr.,,Jac Caglianone,OF,18.66%,7
16,5192594213,RaffyJr1971,0,130.55,1B Jac Caglianone 2B Ketel Marte 3B Nolan Arenado C Gabriel Moreno OF Fernando Tatis Jr. OF Corbin Carroll OF Wilyer Abreu P MacKenzie Gore P Brandon Pfaadt SS Geraldo Perdomo,,Alec Burleson,1B,18.40%,8
17,5192302191,lukecappo,0,130.05,1B Jake Bauers 2B JJ Wetherholt 3B Joey Ortiz C Carter Jensen OF Yordan Alvarez OF Garrett Mitchell OF Lane Thomas P MacKenzie Gore P Shane Drohan SS Cooper Pratt,,Manny Machado,3B,17.69%,2
18,5192836132,hotchilipants,0,129.95,1B Alec Burleson 2B Ketel Marte 3B Manny Machado C Gabriel Moreno OF Corbin Carroll OF Jordan Walker OF Wilyer Abreu P Spencer Arrighetti P Shane Drohan SS Masyn Winn,,Wyatt Langford,OF,16.81%,10
19,5192583066,ethpix,0,129.75,1B Matt Olson 2B Ozzie Albies 3B Josh Jung C Drake Baldwin OF Jackson Chourio OF Michael Harris II OF Wyatt Langford P Shane Drohan P Trevor Rogers SS Ezequiel Duran,,Lane Thomas,OF,16.37%,21
20,5192869096,ecbryant,0,129.65,1B Yandy Diaz 2B Richie Palacios 3B Nolan Arenado C Drake Baldwin OF Jackson Chourio OF Fernando Tatis Jr. OF Wyatt Langford P Ian Seymour P Shane Drohan SS Geraldo Perdomo,,Yordan Alvarez,OF,14.96%,9
21,5192750740,Mike23-DK,0,129.6,1B Willson Contreras 2B Richie Palacios 3B Junior Caminero C Gabriel Moreno OF Jackson Chourio OF Lane Thomas OF Joc Pederson P Max Meyer P Trevor Rogers SS Xander Bogaerts,,Ian Seymour,P,14.17%,6.35
22,5192914258,Abrown2516,0,128.7,1B Willson Contreras 2B Michael Massey 3B Nick Loftin C Carter Jensen OF Fernando Tatis Jr. OF Wilyer Abreu OF Ceddanne Rafaela P Dustin May P Spencer Arrighetti SS Andruw Monasterio,,MacKenzie Gore,P,14.00%,14.75
23,5192125222,Evette89,0,127.95,1B Yandy Diaz 2B Anthony Seigler 3B Junior Caminero C Nick Fortes OF Jackson Chourio OF Jonny DeLuca OF Joc Pederson P Spencer Arrighetti P Shane Drohan SS Jeremy Pena,,Dustin May,P,13.29%,6.05
24,5192675017,kbpeters32,0,127.05,1B Pete Alonso 2B Ketel Marte 3B Miguel Andujar C Freddy Fermin OF Fernando Tatis Jr. OF Corbin Carroll OF Wilyer Abreu P MacKenzie Gore P Shane Drohan SS Xander Bogaerts,,Ivan Herrera,C,13.12%,0
25,5192332805,Albqhokie,0,126.75,1B Vinnie Pasquantino 2B Ozzie Albies 3B Yandy Diaz C Adley Rutschman OF Jackson Chourio OF Fernando Tatis Jr. OF Wyatt Langford P Shane Drohan P Trevor Rogers SS Xander Bogaerts,,Xander Bogaerts,SS,12.32%,2
25,5192908074,rajuncajun73,0,126.75,1B Jac Caglianone 2B JJ Wetherholt 3B Junior Caminero C Carter Jensen OF Jordan Walker OF Taylor Ward OF Lane Thomas P Shane Drohan P Trevor Rogers SS Andruw Monasterio,,Vinnie Pasquantino,1B,11.62%,5
25,5192929497,carptownbandits,0,126.75,1B Ty France 2B Jake Cronenworth 3B Caleb Durbin C Kyle Higashioka OF Jonny DeLuca OF Brandon Nimmo OF Lane Thomas P Shane Drohan P Trevor Rogers SS Ben Williamson,,Gunnar Henderson,SS,10.92%,2
28,5192721367,TodFar,0,126.6,1B Jac Caglianone 2B Ketel Marte 3B Austin Riley C Drake Baldwin OF Fernando Tatis Jr. OF Michael Harris II OF Eli White P Max Meyer P Trevor Rogers SS Geraldo Perdomo,,Brandon Nimmo,OF,10.74%,12
29,5192758245,bubblehead99,0,126.45,1B Matt Olson 2B Ozzie Albies 3B Austin Riley C Drake Baldwin OF Michael Harris II OF Wilyer Abreu OF Jonny DeLuca P Max Meyer P Shane Drohan SS Cooper Pratt,,Michael Harris II,OF,10.65%,19
30,5192699384,alanaghan,0,125.95,1B Jake Bauers 2B Romy Gonzalez 3B Caleb Durbin C William Contreras OF Jackson Chourio OF Christian Yelich OF Garrett Mitchell P Spencer Arrighetti P Shane Drohan SS Geraldo Perdomo,,Geraldo Perdomo,SS,10.65%,2
31,5192683286,jdb19761,0,125,1B Kyle Stowers 2B Ozzie Albies 3B Junior Caminero C Gabriel Moreno OF Wilyer Abreu OF Garrett Mitchell OF Lane Thomas P MacKenzie Gore P Patrick Sandoval SS Ezequiel Duran,,Austin Riley,3B,10.04%,7
32,5192319863,jmh9987,0,124.75,1B Willson Contreras 2B JJ Wetherholt 3B Manny Machado C William Contreras OF Jackson Chourio OF Jordan Walker OF Ceddanne Rafaela P Shane Drohan P Trevor Rogers SS Andruw Monasterio,,Jeremy Pena,SS,9.86%,3
32,5192900659,dvcohen81,0,124.75,1B Yandy Diaz 2B JJ Wetherholt 3B Junior Caminero C Carter Jensen OF Jonny DeLuca OF Ryan Vilade OF Eli White P Shane Drohan P Trevor Rogers SS Bobby Witt Jr.,,Isaac Paredes,3B,9.60%,3
34,5192921310,BearBuc67,0,124.25,1B Yandy Diaz 2B Ketel Marte 3B Junior Caminero C William Contreras OF Wilyer Abreu OF Jonny DeLuca OF Victor Mesa Jr. P Owen Murphy P Trevor Rogers SS Jeremy Pena,,Willson Contreras,1B,9.60%,4
35,5192612942,Dynistee,0,124.05,1B Jake Bauers 2B Braden Shewmake 3B Manny Machado C Gabriel Moreno OF Jackson Chourio OF Corbin Carroll OF Garrett Mitchell P MacKenzie Gore P Shane Drohan SS Geraldo Perdomo,,Ketel Marte,2B,9.33%,12
36,5192932410,MomboJackson,0,123.9,1B Alec Burleson 2B Jose Altuve 3B Ezequiel Duran C Liam Hicks OF Yordan Alvarez OF Wilyer Abreu OF Mauricio Dubon P Max Meyer P MacKenzie Gore SS Andruw Monasterio,,Ceddanne Rafaela,OF,8.98%,9
37,5192699766,GOBLUEGSI45,0,123.75,1B Alec Burleson 2B JJ Wetherholt 3B Junior Caminero C Drake Baldwin OF Jordan Walker OF Wilyer Abreu OF Ceddanne Rafaela P Shane Drohan P Trevor Rogers SS Geraldo Perdomo,,Otto Lopez,SS,8.71%,10
37,5192925444,spankdad6,0,123.75,1B Willson Contreras 2B Ozzie Albies 3B Austin Riley C Adley Rutschman OF Taylor Ward OF Wilyer Abreu OF Garrett Mitchell P Shane Drohan P Trevor Rogers SS Gunnar Henderson,,Wilyer Abreu,OF,8.45%,32
39,5192938024,Mr.TD_AllDay,0,123.45,1B Salvador Perez 2B Ozzie Albies 3B Austin Riley C Drake Baldwin OF Michael Harris II OF Lane Thomas OF Eli White P Max Meyer P Shane Drohan SS Bobby Witt Jr.,,Gabriel Moreno,C,8.27%,12
40,5192324387,lichter17,0,123.35,1B Yandy Diaz 2B Romy Gonzalez 3B Junior Caminero C Adley Rutschman OF Wilyer Abreu OF Jonny DeLuca OF Chandler Simpson P Dustin May P Shane Drohan SS Jeremy Pena,,Lars Nootbaar,OF,8.19%,3
41,5192935928,Garylrenner,0,123.299995,1B Vinnie Pasquantino 2B Ketel Marte 3B Yandy Diaz C Drake Baldwin OF Fernando Tatis Jr. OF Christian Yelich OF Joc Pederson P Ian Seymour P Randy Dobnak SS Otto Lopez,,Jake Cronenworth,2B,8.19%,8
42,5192382778,schneiderman8,0,123.1,1B Vinnie Pasquantino 2B JJ Wetherholt 3B Josh Jung C Carter Jensen OF Jac Caglianone OF Lane Thomas OF Joc Pederson P Spencer Arrighetti P Trevor Rogers SS Bobby Witt Jr.,,Mauricio Dubon,OF,8.10%,12
43,5192420779,Boo2654,0,123.05,1B Jake Bauers 2B Ketel Marte 3B Josh Jung C William Contreras OF Wyatt Langford OF Garrett Mitchell OF Joc Pederson P MacKenzie Gore P Shane Drohan SS Cooper Pratt,,Anthony Seigler,2B,8.01%,0
44,5192542858,dadsonit,0,122.95,1B Jake Bauers 2B Michael Massey 3B Yandy Diaz C Nick Fortes OF Christian Yelich OF Jac Caglianone OF Garrett Mitchell P Spencer Arrighetti P Shane Drohan SS Otto Lopez,,Yandy Diaz,1B,7.92%,9
45,5192562399,Tonycls550,0,122.75,1B Ty France 2B Ketel Marte 3B Junior Caminero C Gabriel Moreno OF Fernando Tatis Jr. OF Corbin Carroll OF Zach Dezenzo P Shane Drohan P Trevor Rogers SS Gunnar Henderson,,Samuel Basallo,C,7.75%,4
46,5192836149,Adman7788,0,122.25,1B Pete Alonso 2B Xavier Edwards 3B Josh Jung C Drake Baldwin OF Yordan Alvarez OF Wilyer Abreu OF Brandon Nimmo P Shane Drohan P Randy Dobnak SS Otto Lopez,,Matt Olson,1B,7.48%,0
47,5192784369,tonywergin,0,122.1,1B Jake Bauers 2B JJ Wetherholt 3B Junior Caminero C James McCann OF Jackson Chourio OF Fernando Tatis Jr. OF Wyatt Langford P Spencer Arrighetti P Trevor Rogers SS Jim Jarvis,,Heriberto Hernandez,OF,7.48%,2
48,5192399860,Wanna_Square_Up1567,0,121.95,1B Salvador Perez 2B Michael Massey 3B Junior Caminero C Kyle Higashioka OF Jac Caglianone OF Jonny DeLuca OF Lane Thomas P Spencer Arrighetti P Shane Drohan SS Bobby Witt Jr.,,Michael Massey,2B,7.48%,7
49,5192676445,WharfRatz,0,121.25,1B Willson Contreras 2B Ozzie Albies 3B Junior Caminero C Carlos Narvaez OF Jackson Chourio OF Wilyer Abreu OF Lane Thomas P Shane Drohan P Randy Dobnak SS Bobby Witt Jr.,,Adley Rutschman,C,7.39%,2
50,5192915573,TheLand91,0,121.2,1B Alec Burleson 2B JJ Wetherholt 3B Junior Caminero C Gabriel Moreno OF Fernando Tatis Jr. OF Jonny DeLuca OF Ryan Vilade P MacKenzie Gore P Trevor Rogers SS Jeremy Pena,,Owen Murphy,P,7.31%,1.8
51,5192703030,landmine,0,120.95,1B Yandy Diaz 2B Ketel Marte 3B Junior Caminero C James McCann OF Jordan Walker OF Wilyer Abreu OF Wyatt Langford P Spencer Arrighetti P Shane Drohan SS Xander Bogaerts,,Jac Caglianone,1B,7.31%,7
52,5192753913,sharksfansd,0,120.9,1B Alec Burleson 2B JJ Wetherholt 3B Yandy Diaz C Carter Jensen OF Wilyer Abreu OF Lars Nootbaar OF Joc Pederson P Max Meyer P MacKenzie Gore SS Xander Bogaerts,,Caleb Durbin,3B,7.22%,0
53,5192621467,jenniemichell1225,0,120.8,1B Willson Contreras 2B Romy Gonzalez 3B Junior Caminero C Joey Bart OF Wilyer Abreu OF Ceddanne Rafaela OF Jonny DeLuca P Max Meyer P Spencer Arrighetti SS Andruw Monasterio,,Gavin Sheets,OF,6.95%,0
54,5192576785,Pittsburghese,0,120.75,1B Jake Burger 2B Ozzie Albies 3B Austin Riley C Drake Baldwin OF Yordan Alvarez OF Jackson Chourio OF Jac Caglianone P Shane Drohan P Trevor Rogers SS Ezequiel Duran,,Jonny DeLuca,OF,6.78%,19
54,5192944617,jjlonghorn11,0,120.75,1B Alec Burleson 2B JJ Wetherholt 3B Josh Jung C Carter Jensen OF Jordan Walker OF Wyatt Langford OF Joc Pederson P Shane Drohan P Trevor Rogers SS Bobby Witt Jr.,,Patrick Sandoval,P,6.78%,7.25
56,5192217712,PhDegen,0,120.6,1B Alec Burleson 2B JJ Wetherholt 3B Junior Caminero C Carter Jensen OF Wilyer Abreu OF Wyatt Langford OF Heriberto Hernandez P Max Meyer P Trevor Rogers SS Ezequiel Duran,,Jose Altuve,2B,6.69%,3
57,5192385930,bighelmetfrankgore,0,120.35,1B Salvador Perez 2B Michael Massey 3B Junior Caminero C Carter Jensen OF Lane Thomas OF Ryan Vilade OF Joc Pederson P Dustin May P Shane Drohan SS Bobby Witt Jr.,,Josh Jung,3B,6.43%,6
58,5192781108,theicon3,0,120.05,1B Vinnie Pasquantino 2B Anthony Seigler 3B Ezequiel Duran C Carter Jensen OF Jac Caglianone OF Garrett Mitchell OF Lane Thomas P MacKenzie Gore P Shane Drohan SS Bobby Witt Jr.,,Randy Dobnak,P,6.43%,8.95
59,5192317705,djkawleski,0,119.95,1B Willson Contreras 2B Romy Gonzalez 3B Yandy Diaz C Gabriel Moreno OF Corbin Carroll OF Wilyer Abreu OF Ceddanne Rafaela P Spencer Arrighetti P Shane Drohan SS Xander Bogaerts,,Yandy Diaz,3B,6.07%,9
60,5192935729,playerpropsavant,0,119.75,1B Salvador Perez 2B JJ Wetherholt 3B Ezequiel Duran C Carter Jensen OF Jordan Walker OF Jac Caglianone OF Wyatt Langford P Shane Drohan P Trevor Rogers SS Bobby Witt Jr.,,Jackson Chourio,OF,5.99%,25
61,5192420682,jer4940,0,119.6,1B Ty France 2B Ozzie Albies 3B Junior Caminero C Carter Jensen OF Fernando Tatis Jr. OF Michael Harris II OF Miguel Andujar P Max Meyer P Trevor Rogers SS Masyn Winn,,Pete Alonso,1B,5.90%,11
62,5192926408,TrevorBass32,0,119.5,1B Yandy Diaz 2B JJ Wetherholt 3B Austin Riley C Drake Baldwin OF Fernando Tatis Jr. OF Brandon Nimmo OF Joc Pederson P Dustin May P Trevor Rogers SS Gunnar Henderson,,Taylor Ward,OF,5.90%,4
63,5192309609,the4amigos,0,119.1,1B Gavin Sheets 2B Jose Altuve 3B Nolan Arenado C William Contreras OF Jackson Chourio OF Fernando Tatis Jr. OF Christian Yelich P Owen Murphy P Shane Drohan SS Geraldo Perdomo,,Brandon Pfaadt,P,5.63%,13.8
64,5192436386,toottoot7734,0,118.8,1B Willson Contreras 2B Anthony Seigler 3B Junior Caminero C Drake Baldwin OF Wilyer Abreu OF Brandon Nimmo OF Chandler Simpson P Max Meyer P Spencer Arrighetti SS Andruw Monasterio,,Gavin Sheets,1B,5.46%,0
65,5192742828,richmondrob7,0,118.75,1B Pete Alonso 2B Ozzie Albies 3B Austin Riley C Carter Jensen OF Corbin Carroll OF Michael Harris II OF Mauricio Dubon P Shane Drohan P Trevor Rogers SS Jeremy Pena,,Ty France,1B,5.19%,12
65,5192802944,mikejaeggi,0,118.75,1B Vinnie Pasquantino 2B Ozzie Albies 3B Junior Caminero C Drake Baldwin OF Wyatt Langford OF Lane Thomas OF Joc Pederson P Shane Drohan P Trevor Rogers SS Bobby Witt Jr.,,Joc Pederson,OF,5.02%,21
67,5192675905,snowdev30,0,118.1,1B Jake Bauers 2B Brice Turang 3B Miguel Andujar C William Contreras OF Jackson Chourio OF Fernando Tatis Jr. OF Garrett Mitchell P Shane Drohan P Brandon Pfaadt SS Xander Bogaerts,,Yainer Diaz,C,4.40%,0
68,5192456014,Jrod1270,0,117.95,1B Jac Caglianone 2B JJ Wetherholt 3B Austin Riley C Carter Jensen OF Jordan Walker OF Wyatt Langford OF Garrett Mitchell P Spencer Arrighetti P Shane Drohan SS Geraldo Perdomo,,Isaac Collins,OF,4.40%,5
69,5192920842,Dotrat2,0,117.75,1B Jake Burger 2B JJ Wetherholt 3B Josh Jung C Carter Jensen OF Jac Caglianone OF Wyatt Langford OF Joc Pederson P Shane Drohan P Trevor Rogers SS Bobby Witt Jr.,,Garrett Mitchell,OF,4.31%,22
70,5192534086,nwspring52,0,117.55,1B Alec Burleson 2B JJ Wetherholt 3B Josh Jung C Carter Jensen OF Fernando Tatis Jr. OF Corbin Carroll OF Joc Pederson P Shane Drohan P Patrick Sandoval SS Jeremy Pena,,Xavier Edwards,2B,4.31%,0
71,5192384168,wdm426,0,116.95,1B Alec Burleson 2B Jose Altuve 3B Josh Jung C Drake Baldwin OF Jordan Walker OF Michael Harris II OF Garrett Mitchell P Spencer Arrighetti P Shane Drohan SS Jeremy Pena,,Ezequiel Duran,SS,4.23%,11
72,5192512642,jables11b,0,116.75,1B Yandy Diaz 2B Ozzie Albies 3B Junior Caminero C Carter Jensen OF Brandon Nimmo OF Ryan Vilade OF Evan Carter P Shane Drohan P Trevor Rogers SS Bobby Witt Jr.,,Christian Walker,1B,3.96%,0
72,5192570360,MoCityTexans,0,116.75,1B Gavin Sheets 2B Jake Cronenworth 3B Manny Machado C Carter Jensen OF Fernando Tatis Jr. OF Jackson Merrill OF Lane Thomas P Shane Drohan P Trevor Rogers SS Bobby Witt Jr.,,Miguel Andujar,3B,3.87%,0
74,5192911642,wilkejj,0,116.45,1B Yandy Diaz 2B Jose Altuve 3B Ezequiel Duran C Carter Jensen OF Fernando Tatis Jr. OF Evan Carter OF Max Kepler P Spencer Arrighetti P Brandon Pfaadt SS Bobby Witt Jr.,,William Contreras,C,3.79%,7
75,5192535801,plewis247,0,116.4,1B Willson Contreras 2B Anthony Seigler 3B Yandy Diaz C Nick Fortes OF Yordan Alvarez OF Wilyer Abreu OF Ceddanne Rafaela P MacKenzie Gore P Spencer Arrighetti SS Andruw Monasterio,,Ezequiel Duran,3B,3.79%,11
76,5192637976,Stagnet,0,115.75,1B Alec Burleson 2B JJ Wetherholt 3B Yandy Diaz C Gabriel Moreno OF Fernando Tatis Jr. OF Jordan Walker OF Jackson Merrill P Shane Drohan P Trevor Rogers SS Geraldo Perdomo,,Ryan Vilade,OF,3.70%,7
77,5192435095,aurum48,0,115.7,1B Kyle Stowers 2B Jake Cronenworth 3B Manny Machado C William Contreras OF Jackson Chourio OF Christian Yelich OF Garrett Mitchell P Spencer Arrighetti P Griffin Canning SS Otto Lopez,,Nolan Arenado,3B,3.43%,12
78,5192368528,Mr.Jay17,0,115.6,1B Alec Burleson 2B JJ Wetherholt 3B Caleb Durbin C Drake Baldwin OF Fernando Tatis Jr. OF Jordan Walker OF Lane Thomas P Max Meyer P Trevor Rogers SS Otto Lopez,,Christian Yelich,OF,3.43%,20
78,5192543431,whoadie50310,0,115.6,1B Vinnie Pasquantino 2B Romy Gonzalez 3B Junior Caminero C Carter Jensen OF Jac Caglianone OF Wilyer Abreu OF Lane Thomas P Spencer Arrighetti P Randy Dobnak SS Bobby Witt Jr.,,Jake Burger,1B,3.35%,3
80,5192822051,Heishman517,0,115.5,1B Kyle Stowers 2B JJ Wetherholt 3B Yandy Diaz C Drake Baldwin OF Jackson Chourio OF Jonny DeLuca OF Ryan Vilade P Dustin May P Trevor Rogers SS Otto Lopez,,Tim Tawa,OF,2.99%,0
81,5192545792,djpop10,0,115.45,1B Willson Contreras 2B Anthony Seigler 3B Manny Machado C Samuel Basallo OF Fernando Tatis Jr. OF Jackson Merrill OF Wilyer Abreu P Max Meyer P Shane Drohan SS Andruw Monasterio,,Andruw Monasterio,SS,2.99%,16
82,5192665818,Ammomaz,0,115.35,1B Willson Contreras 2B Ozzie Albies 3B Junior Caminero C Drake Baldwin OF Wilyer Abreu OF Brandon Nimmo OF Mauricio Dubon P Dustin May P Shane Drohan SS Ezequiel Duran,,Masyn Winn,SS,2.90%,14
83,5192684873,omes16,0,115.1,1B Vinnie Pasquantino 2B Jake Cronenworth 3B Nolan Arenado C Carter Jensen OF Yordan Alvarez OF Jac Caglianone OF Lane Thomas P Shane Drohan P Brandon Pfaadt SS Bobby Witt Jr.,,Jake Bauers,OF,2.90%,0
84,5192475523,josh.0,0,114.75,1B Willson Contreras 2B Anthony Seigler 3B Caleb Durbin C Carter Jensen OF Jac Caglianone OF Wilyer Abreu OF Ceddanne Rafaela P Shane Drohan P Trevor Rogers SS Bobby Witt Jr.,,Tim Tawa,1B,2.90%,0
84,5192561990,HardRocks,0,114.75,1B Willson Contreras 2B Ketel Marte 3B Junior Caminero C Drake Baldwin OF Gavin Sheets OF Joc Pederson OF Eli White P Shane Drohan P Trevor Rogers SS Gunnar Henderson,,Salvador Perez,1B,2.64%,16
86,5192651496,mgoblue123,0,114.45,1B Ty France 2B Jake Cronenworth 3B Manny Machado C Carter Jensen OF Fernando Tatis Jr. OF Lane Thomas OF Miguel Andujar P Max Meyer P Shane Drohan SS Bobby Witt Jr.,,Jake Bauers,1B,2.64%,0
87,5192873828,topspacey,0,114.25,1B Jake Bauers 2B Anthony Seigler 3B Junior Caminero C William Contreras OF Jackson Chourio OF Christian Yelich OF Garrett Mitchell P Shane Drohan P Randy Dobnak SS Jeremy Pena,,Romy Gonzalez,2B,2.64%,7
88,5192637951,postalwolf,0,113.95,1B Matt Olson 2B JJ Wetherholt 3B Joey Ortiz C Ivan Herrera OF Fernando Tatis Jr. OF Christian Yelich OF Jac Caglianone P Spencer Arrighetti P Shane Drohan SS Geraldo Perdomo,,Jackson Holliday,2B,2.64%,2
89,5192209895,BoSox63,0,113.75,1B Willson Contreras 2B Anthony Seigler 3B Caleb Durbin C Drake Baldwin OF Yordan Alvarez OF Wilyer Abreu OF Ceddanne Rafaela P Shane Drohan P Trevor Rogers SS Jeremy Pena,,Eli White,OF,2.46%,16
90,5192574808,bravesfan2366,0,113.7,1B Vinnie Pasquantino 2B Ozzie Albies 3B Austin Riley C Adley Rutschman OF Jackson Chourio OF Fernando Tatis Jr. OF Ceddanne Rafaela P Patrick Sandoval P Trevor Rogers SS Otto Lopez,,Max Kepler,OF,2.46%,4
91,5192493693,OJS52MLB,0,113.6,1B Romy Gonzalez 2B JJ Wetherholt 3B Junior Caminero C Drake Baldwin OF Yordan Alvarez OF Wilyer Abreu OF Chandler Simpson P Owen Murphy P Brandon Pfaadt SS Masyn Winn,,Cam Smith,OF,2.38%,0
92,5192699252,JSB31,0,113.45,1B Alec Burleson 2B JJ Wetherholt 3B Ezequiel Duran C Carter Jensen OF Corbin Carroll OF Brandon Nimmo OF Lane Thomas P Max Meyer P Shane Drohan SS Jeremy Pena,,Miguel Andujar,OF,2.38%,0
93,5192340019,FantasyGod101,0,113.2,1B Jake Cronenworth 2B Michael Massey 3B Miguel Andujar C Carter Jensen OF Fernando Tatis Jr. OF Jackson Merrill OF Lane Thomas P MacKenzie Gore P Trevor Rogers SS Xander Bogaerts,,Nick Fortes,C,2.29%,5
94,5192417488,newyorkers4ever,0,113.05,1B Willson Contreras 2B Jose Altuve 3B Caleb Durbin C Yainer Diaz OF Yordan Alvarez OF Wilyer Abreu OF Ceddanne Rafaela P MacKenzie Gore P Shane Drohan SS Andruw Monasterio,,Javier Sanoja,3B,2.29%,7
94,5192468795,smithbrandon7,0,113.05,1B Jac Caglianone 2B JJ Wetherholt 3B Joey Ortiz C Samuel Basallo OF Jake Bauers OF Garrett Mitchell OF Joc Pederson P MacKenzie Gore P Shane Drohan SS Bobby Witt Jr.,,Carlos Narvaez,C,2.29%,0
94,5192585257,mikefhb1,0,113.05,1B Alec Burleson 2B JJ Wetherholt 3B Nolan Arenado C Carter Jensen OF Jac Caglianone OF Lane Thomas OF Lars Nootbaar P MacKenzie Gore P Shane Drohan SS Bobby Witt Jr.,,Freddy Fermin,C,2.11%,5
97,5192673519,dirtyred718,0,112.75,1B Salvador Perez 2B Ozzie Albies 3B Manny Machado C Carter Jensen OF Fernando Tatis Jr. OF Jac Caglianone OF Miguel Andujar P Shane Drohan P Trevor Rogers SS Bobby Witt Jr.,,Kyle Higashioka,C,2.11%,6
98,5192553465,cutsofmeat257,0,112.6,1B Willson Contreras 2B Michael Massey 3B Manny Machado C Adley Rutschman OF Fernando Tatis Jr. OF Jordan Walker OF Lane Thomas P Max Meyer P Trevor Rogers SS Andruw Monasterio,,Chandler Simpson,OF,2.02%,17
98,5192823140,AllisonZizz,0,112.6,1B Alec Burleson 2B JJ Wetherholt 3B Manny Machado C Yainer Diaz OF Yordan Alvarez OF Jackson Chourio OF Mauricio Dubon P Max Meyer P Trevor Rogers SS Andruw Monasterio,,Colton Cowser,OF,1.94%,0
