Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
24,5180466963,dadsonit,0,155.6,1B Kyle Manzardo 2B Travis Bazzana 3B Colson Montgomery C Kyle Teel OF Jordan Walker OF Sam Antonacci OF Mike Yastrzemski P Bryce Miller P Nathan Eovaldi SS Brayan Rocchio,,Michael Harris II,OF,11.19%,3
25,5180630947,jphat94,0,154.6,1B Freddie Freeman 2B JJ Wetherholt 3B Max Muncy C Dalton Rushing OF Chase DeLauter OF Gavin Sheets OF Nathan Church P Bryce Miller P Nathan Eovaldi SS Cam Cauley,,Cole Young,2B,11.10%,0
26,5180777577,3Debo0401,0,153.6,1B Josh Naylor 2B Ozzie Albies 3B Josh Jung C Ivan Herrera OF Tommy Edman OF Chandler Simpson OF Cedric Mullins P Bryce Miller P Nathan Eovaldi SS Xander Bogaerts,,Ian Seymour,P,11.02%,29.1
27,5180742505,Goodfellas97,0,152.65,1B Jacob Gonzalez 2B Cole Young 3B Junior Caminero C Dalton Rushing OF Andy Pages OF Cedric Mullins OF Mike Yastrzemski P Bryce Miller P Ian Seymour SS Mookie Betts,,Dustin May,P,10.77%,-10.7
28,5180595320,mollyballs,0,152.2,1B Freddie Freeman 2B Ozzie Albies 3B Tommy Edman C Dalton Rushing OF Kyle Tucker OF Teoscar Hernandez OF Cedric Mullins P Bryce Miller P Framber Valdez SS Taylor Walls,,Kyle Tucker,OF,10.51%,24
29,5180585717,cliffr03690,0,151.6,1B Jonathan Aranda 2B Richie Palacios 3B Nick Loftin C Dalton Rushing OF Andy Pages OF Teoscar Hernandez OF Tommy Edman P Bryce Miller P Nathan Eovaldi SS Taylor Walls,,JJ Wetherholt,2B,10.34%,12
29,5180637140,TrojanMom85,0,151.6,1B Jonathan Aranda 2B Cole Young 3B Junior Caminero C Hunter Feduccia OF Kyle Tucker OF Tommy Edman OF Cedric Mullins P Bryce Miller P Nathan Eovaldi SS Taylor Walls,,Chase DeLauter,OF,10.18%,5
29,5180762944,bratpack78,0,151.6,1B Ty France 2B Fernando Tatis Jr. 3B Manny Machado C Kyle Higashioka OF Kyle Tucker OF Tommy Edman OF Gavin Sheets P Bryce Miller P Nathan Eovaldi SS Colson Montgomery,,Andy Pages,OF,10.18%,13
32,5180582268,MasterLaster,0,148.85,1B Freddie Freeman 2B Hao-Yu Lee 3B Max Muncy C Dalton Rushing OF Andy Pages OF Kyle Tucker OF Tristan Peters P Bryce Miller P Dustin May SS Taylor Walls,,Max Muncy,3B,10.09%,14
33,5180440308,SmoothButta2786,0,148.8,1B Freddie Freeman 2B Jake Cronenworth 3B Junior Caminero C Elias Diaz OF Andy Pages OF Kyle Tucker OF Cedric Mullins P Bryce Miller P Slade Cecconi SS Taylor Walls,,Ivan Herrera,C,9.50%,9
34,5180673656,lindbergh2,0,148.6,1B Matt Olson 2B Fernando Tatis Jr. 3B Kevin McGonigle C Hunter Feduccia OF Chandler Simpson OF Gavin Sheets OF Cedric Mullins P Bryce Miller P Nathan Eovaldi SS Colson Montgomery,,Carter Jensen,C,9.25%,17
35,5180468106,J-Law87,0,147.65,1B Freddie Freeman 2B Hao-Yu Lee 3B Junior Caminero C Hunter Feduccia OF Andy Pages OF Kyle Tucker OF Gavin Sheets P Bryce Miller P Ian Seymour SS Cam Cauley,,Andrew Benintendi,OF,9.08%,3
36,5180756355,Jbran1977,0,147.6,1B Jake Burger 2B Ozzie Albies 3B Josh Jung C Elias Diaz OF Andy Pages OF Kyle Tucker OF Riley Greene P Bryce Miller P Nathan Eovaldi SS Cam Cauley,,Kyle Higashioka,C,9.00%,0
37,5180752240,LarrysLegends,0,147.35,1B Jonathan Aranda 2B Ozzie Albies 3B Kevin McGonigle C Dalton Rushing OF Jordan Walker OF Kyle Tucker OF Fernando Tatis Jr. P Ian Seymour P Slade Cecconi SS Colt Emerson,,Kahlil Watson,OF,8.75%,2
38,5180577920,torrinstrong,0,146.90001,1B Matt Olson 2B Zach McKinstry 3B Max Muncy C Dalton Rushing OF Andy Pages OF Michael Harris II OF Cedric Mullins P Ian Seymour P Hurston Waldrep SS Kevin McGonigle,,Riley Greene,OF,8.24%,5
39,5180419689,jayrwebb,0,146.6,1B Jonathan Aranda 2B Cole Young 3B Manny Machado C Carter Jensen OF Julio Rodriguez OF Cedric Mullins OF Isaac Collins P Bryce Miller P Nathan Eovaldi SS Mookie Betts,,Dalton Rushing,C,7.65%,35
39,5180697120,JoeCool20-16,0,146.6,1B Jonathan Aranda 2B Justin Foscue 3B Junior Caminero C Hunter Feduccia OF Tommy Edman OF Chandler Simpson OF Cedric Mullins P Bryce Miller P Nathan Eovaldi SS Ezequiel Duran,,Cal Raleigh,C,7.57%,4
39,5180715151,aformb21,0,146.6,1B Shohei Ohtani 2B Jake Cronenworth 3B Yandy Diaz C Hunter Feduccia OF Fernando Tatis Jr. OF Cedric Mullins OF Victor Mesa Jr. P Bryce Miller P Nathan Eovaldi SS Taylor Walls,,Jacob Gonzalez,1B,7.57%,3
42,5180630191,flashgo,0,146.2,1B Alec Burleson 2B Ozzie Albies 3B Tommy Edman C Dalton Rushing OF Shohei Ohtani OF Sam Antonacci OF Kahlil Watson P Bryce Miller P Framber Valdez SS Brayan Rocchio,,Jake Cronenworth,2B,7.49%,18
42,5180714888,11mjh11,0,146.2,1B Freddie Freeman 2B Hao-Yu Lee 3B Austin Riley C Dalton Rushing OF Andy Pages OF Kyle Tucker OF Mike Yastrzemski P Bryce Miller P Framber Valdez SS Mookie Betts,,Matt Olson,1B,7.49%,4
44,5180288717,tolson07,0,146.1,1B Freddie Freeman 2B Jake Cronenworth 3B Max Muncy C Kyle Teel OF Kyle Tucker OF Kahlil Watson OF Mike Yastrzemski P Bryce Miller P Walbert Urena SS Mookie Betts,,Cam Cauley,SS,7.15%,3
45,5180653953,nickmoran,0,145.6,1B Jonathan Aranda 2B JJ Wetherholt 3B Yandy Diaz C Ivan Herrera OF Lars Nootbaar OF Cedric Mullins OF Nathan Church P Bryce Miller P Nathan Eovaldi SS Masyn Winn,,Slade Cecconi,P,7.06%,1.25
46,5180751073,Choker12,0,144.90001,1B Freddie Freeman 2B Jake Cronenworth 3B Max Muncy C Dalton Rushing OF Shohei Ohtani OF Kyle Tucker OF Dominic Canzone P Ian Seymour P Hurston Waldrep SS Cam Cauley,,Starling Marte,OF,6.81%,0
47,5180676191,DaBanker,0,144.6,1B Alec Burleson 2B JJ Wetherholt 3B Josh Jung C Kyle Higashioka OF Kyle Tucker OF Teoscar Hernandez OF Lane Thomas P Bryce Miller P Nathan Eovaldi SS Ezequiel Duran,,J.P. Crawford,3B,6.73%,7
48,5180143125,hightopsfeet,0,144.15,1B Jonathan Aranda 2B Richie Palacios 3B Josh Jung C Drake Baldwin OF Kyle Tucker OF Riley Greene OF Chandler Simpson P Nathan Eovaldi P Ian Seymour SS Ezequiel Duran,,Lars Nootbaar,OF,6.64%,10
49,5180662493,SkullandCrossbones,0,143.9,1B Jonathan Aranda 2B Hao-Yu Lee 3B Max Muncy C Dalton Rushing OF Andy Pages OF Cedric Mullins OF Victor Mesa Jr. P Bryce Miller P Roki Sasaki SS Mookie Betts,,Mookie Betts,SS,6.56%,14
50,5180369021,Kwaj82,0,143.6,1B Matt Olson 2B Ozzie Albies 3B Austin Riley C Elias Diaz OF Andy Pages OF Kyle Tucker OF Mauricio Dubon P Bryce Miller P Nathan Eovaldi SS Jim Jarvis,,Randy Arozarena,OF,6.48%,7
50,5180398897,lsbruehl,0,143.6,1B Alec Burleson 2B JJ Wetherholt 3B J.P. Crawford C Ivan Herrera OF Jordan Walker OF Lars Nootbaar OF Lane Thomas P Bryce Miller P Nathan Eovaldi SS Colt Emerson,,Manny Machado,3B,6.31%,20
50,5180463462,meitbe2014,0,143.6,1B Ty France 2B Jake Cronenworth 3B Manny Machado C Jimmy Crooks OF Shohei Ohtani OF Fernando Tatis Jr. OF Gavin Sheets P Bryce Miller P Nathan Eovaldi SS Mookie Betts,,Josh Jung,3B,6.31%,18
50,5180550915,durtyk,0,143.6,1B Alec Burleson 2B Alex Freeland 3B Max Muncy C Jimmy Crooks OF Andy Pages OF Lars Nootbaar OF Nathan Church P Bryce Miller P Nathan Eovaldi SS Mookie Betts,,Colson Montgomery,3B,6.31%,3
50,5180716875,Casey0504,0,143.6,1B Jonathan Aranda 2B JJ Wetherholt 3B Manny Machado C Kyle Teel OF Chandler Simpson OF Cedric Mullins OF Victor Mesa Jr. P Bryce Miller P Nathan Eovaldi SS Colson Montgomery,,Mike Yastrzemski,OF,6.22%,5
50,5180759119,Blank60170,0,143.6,1B Matt Olson 2B Nicky Lopez 3B Max Muncy C Carter Jensen OF Shohei Ohtani OF Chandler Simpson OF Mike Yastrzemski P Bryce Miller P Nathan Eovaldi SS Jim Jarvis,,Kerry Carpenter,OF,6.22%,2
56,5180546998,Islam325,0,143.15,1B Josh Naylor 2B Fernando Tatis Jr. 3B Max Muncy C Carter Jensen OF Kyle Tucker OF Samad Taylor OF Kerry Carpenter P Nathan Eovaldi P Ian Seymour SS Taylor Walls,,Yandy Diaz,3B,6.22%,4
57,5180751082,rockybrown26,0,142.9,1B Shohei Ohtani 2B Richie Palacios 3B Tommy Edman C Dalton Rushing OF Andy Pages OF Kyle Tucker OF Mike Yastrzemski P Bryce Miller P Roki Sasaki SS Jim Jarvis,,Brayan Rocchio,SS,6.06%,20
58,5180069767,jmack161,0,142.6,1B Jonathan Aranda 2B Jake Cronenworth 3B Junior Caminero C Elias Diaz OF Sam Antonacci OF Cedric Mullins OF Mike Yastrzemski P Bryce Miller P Nathan Eovaldi SS Bobby Witt Jr.,,Jordan Walker,OF,5.80%,27
58,5180597230,Aoteoroa,0,142.6,1B Jacob Gonzalez 2B JJ Wetherholt 3B Manny Machado C Carter Jensen OF Teoscar Hernandez OF Sam Antonacci OF Nathan Church P Bryce Miller P Nathan Eovaldi SS Colson Montgomery,,Jac Caglianone,1B,5.72%,3
58,5180694367,AJMIII,0,142.6,1B Jonathan Aranda 2B Fernando Tatis Jr. 3B Manny Machado C Kyle Teel OF Julio Rodriguez OF Michael Harris II OF Cedric Mullins P Bryce Miller P Nathan Eovaldi SS Taylor Walls,,Travis Bazzana,2B,5.63%,16
58,5180740838,Stats848,0,142.6,1B Freddie Freeman 2B Richie Palacios 3B Max Muncy C Hunter Feduccia OF Andy Pages OF Cedric Mullins OF Victor Mesa Jr. P Bryce Miller P Nathan Eovaldi SS Taylor Walls,,Dominic Canzone,OF,5.55%,2
58,5180763898,tvielkin,0,142.6,1B Jonathan Aranda 2B Fernando Tatis Jr. 3B Yandy Diaz C Ivan Herrera OF Chandler Simpson OF Cedric Mullins OF Lane Thomas P Bryce Miller P Nathan Eovaldi SS Taylor Walls,,Richie Palacios,2B,5.55%,7
63,5180564768,jordanh415,0,142.3,1B Jonathan Aranda 2B Richie Palacios 3B Max Muncy C Dalton Rushing OF Shohei Ohtani OF Kyle Tucker OF Cedric Mullins P Nathan Eovaldi P Slade Cecconi SS Taylor Walls,,Jake Burger,1B,5.38%,0
64,5180519599,mcooper2300,0,142.2,1B Freddie Freeman 2B Jake Cronenworth 3B Max Muncy C Hunter Feduccia OF Shohei Ohtani OF Kyle Tucker OF Chandler Simpson P Bryce Miller P Framber Valdez SS Taylor Walls,,Colt Emerson,SS,5.13%,0
65,5180406577,JLR1985,0,141.65,1B Shohei Ohtani 2B Richie Palacios 3B Max Muncy C Cal Raleigh OF Chandler Simpson OF Cedric Mullins OF Victor Mesa Jr. P Bryce Miller P Ian Seymour SS Taylor Walls,,Kevin McGonigle,SS,5.13%,8
66,5180450627,Chadg20,0,141.6,1B Shohei Ohtani 2B Jake Cronenworth 3B Manny Machado C Freddy Fermin OF Fernando Tatis Jr. OF Jackson Merrill OF Andrew Benintendi P Bryce Miller P Nathan Eovaldi SS Colson Montgomery,,Samad Taylor,OF,5.05%,7
66,5180582564,4courtney4,0,141.6,1B Jonathan Aranda 2B Jake Cronenworth 3B Junior Caminero C Hunter Feduccia OF Chandler Simpson OF Cedric Mullins OF Lane Thomas P Bryce Miller P Nathan Eovaldi SS Bobby Witt Jr.,,Miguel Vargas,3B,5.05%,7
66,5180722239,prmtme13,0,141.6,1B Josh Naylor 2B Ozzie Albies 3B Max Muncy C Jimmy Crooks OF Kyle Tucker OF Mauricio Dubon OF Dominic Smith P Bryce Miller P Nathan Eovaldi SS Mookie Betts,,Hunter Feduccia,C,4.96%,16
66,5180750901,joeystorey813,0,141.6,1B Jac Caglianone 2B Richie Palacios 3B Yandy Diaz C Carter Jensen OF Chandler Simpson OF Cedric Mullins OF Lane Thomas P Bryce Miller P Nathan Eovaldi SS Taylor Walls,,Shohei Ohtani,1B,4.96%,5
66,5180777285,impeccablycomingup,0,141.6,1B Jonathan Aranda 2B Jake Cronenworth 3B Junior Caminero C Hunter Feduccia OF Chandler Simpson OF Cedric Mullins OF Lane Thomas P Bryce Miller P Nathan Eovaldi SS Bobby Witt Jr.,,Ezequiel Duran,SS,4.88%,10
71,5180325306,slicknative,0,140.9,1B Shohei Ohtani 2B Justin Foscue 3B Tommy Edman C Dalton Rushing OF Kyle Tucker OF Teoscar Hernandez OF Cedric Mullins P Bryce Miller P Roki Sasaki SS Cam Cauley,,Alec Burleson,1B,4.71%,16
72,5180759373,Bamzclaz,0,140.85,1B Jonathan Aranda 2B Chase Meidroth 3B Junior Caminero C Dalton Rushing OF Sam Antonacci OF Tommy Edman OF Cedric Mullins P Bryce Miller P Dustin May SS Taylor Walls,,Teoscar Hernandez,OF,4.71%,2
73,5180516358,Mark502Blue,0,140.65,1B Jonathan Aranda 2B Cole Young 3B Junior Caminero C Dalton Rushing OF Sam Antonacci OF Cedric Mullins OF James Outman P Bryce Miller P Ian Seymour SS Kevin McGonigle,,Elias Diaz,C,4.54%,23
73,5180620225,MartyG1948,0,140.65,1B Jonathan Aranda 2B Ozzie Albies 3B Junior Caminero C Carter Jensen OF Chandler Simpson OF Chase DeLauter OF Cedric Mullins P Bryce Miller P Ian Seymour SS Taylor Walls,,Josh Naylor,1B,4.21%,0
75,5180448225,rsumrall,0,140.6,1B Shohei Ohtani 2B Justin Foscue 3B Josh Jung C Kyle Higashioka OF Kyle Tucker OF Tommy Edman OF Ezequiel Duran P Bryce Miller P Nathan Eovaldi SS Cam Cauley,,Braden Montgomery,OF,4.04%,9
76,5180040723,zandwich,0,139.6,1B Yandy Diaz 2B Travis Bazzana 3B Junior Caminero C Hunter Feduccia OF Chandler Simpson OF Andrew Benintendi OF Isaac Collins P Bryce Miller P Nathan Eovaldi SS Taylor Walls,,Dillon Dingler,C,4.04%,8
76,5180364388,goofybh207,0,139.6,1B Freddie Freeman 2B Jake Cronenworth 3B Junior Caminero C Ivan Herrera OF Lars Nootbaar OF Gavin Sheets OF Dominic Smith P Bryce Miller P Nathan Eovaldi SS Brayan Rocchio,,Chase Meidroth,2B,3.95%,16
76,5180468836,case987,0,139.6,1B Freddie Freeman 2B Chase Meidroth 3B Yandy Diaz C Hunter Feduccia OF Sam Antonacci OF Chandler Simpson OF Victor Mesa Jr. P Bryce Miller P Nathan Eovaldi SS Taylor Walls,,Kyle Manzardo,1B,3.95%,4
76,5180647467,Shazzam47,0,139.6,1B Jac Caglianone 2B Jake Cronenworth 3B Manny Machado C Carter Jensen OF Jackson Merrill OF Lane Thomas OF Starling Marte P Bryce Miller P Nathan Eovaldi SS Bobby Witt Jr.,,Nick Loftin,3B,3.78%,2
80,5180184865,andrewran,0,138.6,1B Nolan Schanuel 2B Chase Meidroth 3B Austin Riley C Kyle Teel OF Jordan Walker OF Michael Harris II OF Riley Greene P Bryce Miller P Nathan Eovaldi SS Ezequiel Duran,,Austin Riley,3B,3.78%,3
80,5180304448,canovsp,0,138.6,1B Jake Burger 2B Fernando Tatis Jr. 3B Josh Jung C Kyle Higashioka OF Shohei Ohtani OF Kyle Tucker OF Alejandro Osuna P Bryce Miller P Nathan Eovaldi SS Cam Cauley,,Walbert Urena,P,3.70%,18.55
80,5180746548,tfamularo,0,138.6,1B Jonathan Aranda 2B Jake Cronenworth 3B Nick Loftin C Dalton Rushing OF Andy Pages OF Victor Mesa Jr. OF Mike Yastrzemski P Bryce Miller P Nathan Eovaldi SS Bobby Witt Jr.,,Zach McKinstry,2B,3.70%,12
80,5180761453,peteram,0,138.6,1B Jonathan Aranda 2B Jake Cronenworth 3B Yandy Diaz C Kyle Teel OF Andy Pages OF Julio Rodriguez OF Cedric Mullins P Bryce Miller P Nathan Eovaldi SS Taylor Walls,,Isaac Collins,OF,3.53%,14
80,5180777376,hawk2116,0,138.6,1B Josh Naylor 2B Hao-Yu Lee 3B Josh Jung C Elias Diaz OF Randy Arozarena OF Sam Antonacci OF Chase DeLauter P Bryce Miller P Nathan Eovaldi SS Colt Emerson,,Fernando Tatis Jr.,OF,3.53%,16
85,5180701509,zak11b,0,138.45,1B Alec Burleson 2B JJ Wetherholt 3B J.P. Crawford C Ivan Herrera OF Jordan Walker OF Kerry Carpenter OF Cedric Mullins P Bryce Miller P Davis Martin SS Masyn Winn,,Kevin McGonigle,3B,3.53%,8
86,5180735188,RyBro24,0,137.85,1B Jac Caglianone 2B Nicky Lopez 3B Gabriel Arias C Dalton Rushing OF Andy Pages OF Kyle Tucker OF Josh Lowe P Nathan Eovaldi P Hurston Waldrep SS Bobby Witt Jr.,,Tommy Edman,OF,3.28%,21
87,5180361639,Kbooknich,0,137.65,1B Jonathan Aranda 2B Fernando Tatis Jr. 3B Manny Machado C Kyle Teel OF Julio Rodriguez OF Cedric Mullins OF Victor Mesa Jr. P Bryce Miller P Ian Seymour SS Colson Montgomery,,Ezequiel Duran,OF,3.20%,10
88,5180563673,harness21,0,137.6,1B Kyle Manzardo 2B Travis Bazzana 3B Max Muncy C Drake Baldwin OF Sam Antonacci OF Chase DeLauter OF Kahlil Watson P Bryce Miller P Nathan Eovaldi SS Brayan Rocchio,,Yandy Diaz,1B,3.11%,4
88,5180630097,kdndbd,0,137.6,1B Jonathan Aranda 2B Cole Young 3B Junior Caminero C Dalton Rushing OF Sam Antonacci OF Cedric Mullins OF Victor Mesa Jr. P Bryce Miller P Nathan Eovaldi SS Taylor Walls,,Zach Neto,SS,3.03%,2
90,5180620305,jpungjerm,0,137.15,1B Shohei Ohtani 2B Jake Cronenworth 3B Josh Jung C Cal Raleigh OF Fernando Tatis Jr. OF Jackson Merrill OF Kahlil Watson P Nathan Eovaldi P Ian Seymour SS Kevin McGonigle,,Gavin Sheets,OF,2.94%,7
91,5180366342,Billyboy10,0,137.1,1B Blaze Jordan 2B JJ Wetherholt 3B Max Muncy C Hunter Feduccia OF Fernando Tatis Jr. OF Cedric Mullins OF Victor Mesa Jr. P Bryce Miller P Walbert Urena SS Bobby Witt Jr.,,Mauricio Dubon,OF,2.86%,12
92,5180236596,steviereno,0,136.65,1B Jacob Gonzalez 2B Cole Young 3B Junior Caminero C Dalton Rushing OF Teoscar Hernandez OF Cedric Mullins OF Victor Mesa Jr. P Bryce Miller P Ian Seymour SS Mookie Betts,,Miguel Vargas,1B,2.86%,7
92,5180678846,the4amigos,0,136.65,1B Jacob Gonzalez 2B Justin Foscue 3B Josh Jung C Kyle Teel OF Shohei Ohtani OF Sam Antonacci OF Cedric Mullins P Bryce Miller P Ian Seymour SS Colson Montgomery,,Xander Bogaerts,SS,2.86%,7
94,5180325807,jer4940,0,136.6,1B Jacob Gonzalez 2B Richie Palacios 3B Junior Caminero C Dalton Rushing OF Julio Rodriguez OF Teoscar Hernandez OF Cedric Mullins P Bryce Miller P Nathan Eovaldi SS Taylor Walls,,Tommy Edman,3B,2.78%,21
94,5180383596,hammer6286,0,136.6,1B Josh Naylor 2B Ozzie Albies 3B Josh Jung C Elias Diaz OF Michael Harris II OF Chandler Simpson OF Ezequiel Duran P Bryce Miller P Nathan Eovaldi SS Colson Montgomery,,Tristan Peters,OF,2.78%,7
94,5180586148,Yappin01,0,136.6,1B Jonathan Aranda 2B Jake Cronenworth 3B Junior Caminero C Freddy Fermin OF Shohei Ohtani OF Chandler Simpson OF Cedric Mullins P Bryce Miller P Nathan Eovaldi SS Taylor Walls,,Jackson Merrill,OF,2.69%,14
94,5180586886,pearale,0,136.6,1B Jonathan Aranda 2B Fernando Tatis Jr. 3B Colson Montgomery C Kyle Teel OF Julio Rodriguez OF Jackson Merrill OF Cedric Mullins P Bryce Miller P Nathan Eovaldi SS Taylor Walls,,Jim Jarvis,SS,2.69%,3
98,5180488701,knixon4201,0,136.45,1B Jake Burger 2B Justin Foscue 3B Tommy Edman C Kyle Teel OF Jordan Walker OF Kyle Tucker OF Fernando Tatis Jr. P Davis Martin P Walbert Urena SS Brayan Rocchio,,Michael Massey,2B,2.61%,0
98,5180713205,jeffreyride,0,136.45,1B Jonathan Aranda 2B Jake Cronenworth 3B Blaze Jordan C Dalton Rushing OF Shohei Ohtani OF Tommy Edman OF Tristan Peters P Bryce Miller P Davis Martin SS Mookie Betts,,Nicky Lopez,2B,2.61%,20
100,5180437177,Hitstyx9,0,135.9,1B Freddie Freeman 2B Justin Foscue 3B Max Muncy C Dalton Rushing OF Kyle Tucker OF Tommy Edman OF Dominic Canzone P Bryce Miller P Roki Sasaki SS Cam Cauley,,Luke Raley,OF,2.52%,0
