Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
27,5195683700,BigPod,0,103.75,1B Luis Garcia Jr. 2B Jose Tena 3B Eugenio Suarez C Keibert Ruiz OF James Wood OF Sam Antonacci OF Cedric Mullins P Brandon Sproat P Kohl Drake SS Nasim Nunez,,Jacob Wilson,SS,7.69%,18
28,5195637349,jdsaw12,0,101.35,1B Jake Burger 2B Chase Meidroth 3B Josh Jung C Carson Kelly OF Daylen Lile OF Cole Carrigg OF Braden Montgomery P Chase Burns P Zac Thornton SS Ezequiel Duran,,Cam Cauley,OF,7.69%,7
29,5195682486,sampepper03,0,97.8,1B Andrew Vaughn 2B Jose Altuve 3B Austin Riley C Luis Campusano OF Jo Adell OF Heriberto Hernandez OF Griffin Conine P Chase Burns P Reynaldo Lopez SS CJ Abrams,,Lane Thomas,OF,7.69%,0
30,5195611051,chayis1,0,89.85,1B Nolan Schanuel 2B Vaughn Grissom 3B Kyle Karros C Logan O'Hoppe OF James Wood OF Jake McCarthy OF Daylen Lile P Framber Valdez P Luis Castillo SS CJ Abrams,,Heriberto Hernandez,OF,7.69%,8
31,5195677206,teagle97,0,87.85,1B Blaze Jordan 2B Hao-Yu Lee 3B Curtis Mead C Drake Baldwin OF James Wood OF Yordan Alvarez OF Michael Harris II P Luis Castillo P Kumar Rocker SS Joey Ortiz,,Matthew Liberatore,P,7.69%,9.4
32,5195674090,Brandonrosen52,0,86.5,1B Tommy White 2B Willi Castro 3B Curtis Mead C Drake Baldwin OF Michael Harris II OF Lane Thomas OF Mike Yastrzemski P Zac Thornton P Matthew Liberatore SS CJ Abrams,,Griffin Conine,OF,7.69%,5
33,5195675395,stlcards20,0,79.4,1B TJ Rumfield 2B Jake Cronenworth 3B Kyle Karros C Keibert Ruiz OF Daylen Lile OF Cole Carrigg OF Jacob Young P Framber Valdez P Brandon Sproat SS CJ Abrams,,Tommy White,1B,7.69%,6
34,5195639280,labontefan32,0,76.1,1B Tommy White 2B Ketel Marte 3B Curtis Mead C Joe Mack OF Yordan Alvarez OF Mickey Moniak OF Griffin Conine P Framber Valdez P Matthew Liberatore SS Jacob Wilson,,Tristan Peters,OF,7.69%,4
35,5195610819,MysticMac23,0,70.4,1B Jake Burger 2B Jose Tena 3B Curtis Mead C Logan O'Hoppe OF Daylen Lile OF Jacob Young OF Cam Cauley P Chase Burns P Luis Castillo SS Nasim Nunez,,TJ Rumfield,1B,7.69%,9
36,5195671100,askretzinger,0,50.95,1B Ty France 2B Michael Massey 3B Eugenio Suarez C Logan O'Hoppe OF Yordan Alvarez OF Lane Thomas OF Griffin Conine P Chase Burns P Framber Valdez SS Willy Adames,,Drake Baldwin,C,7.69%,6
37,5195648379,stevenl57,0,44.95,1B Bryce Eldridge 2B Gleyber Torres 3B Joey Ortiz C Carson Kelly OF Yordan Alvarez OF JJ Bleday OF Tristan Peters P Chase Burns P Framber Valdez SS Cooper Pratt,,Kevin Gausman,P,7.69%,-5.1
38,5195681865,callahanm328,0,37.55,1B Rafael Devers 2B Jake Cronenworth 3B Kyle Karros C Hunter Goodman OF Yordan Alvarez OF Nathan Lukes OF Mike Yastrzemski P Kevin Gausman P Noah Schultz SS Willy Adames,,Nasim Nunez,SS,5.13%,8
39,5195627251,Casey0504,0,37.1,1B Bryce Eldridge 2B Jake Cronenworth 3B Curtis Mead C Keibert Ruiz OF James Wood OF Jordan Walker OF Heriberto Hernandez P Framber Valdez P Matthew Liberatore SS Willy Adames,,Jacob Young,OF,5.13%,0
,,,,,,,Jake Burger,1B,5.13%,7
,,,,,,,Max Kepler,OF,5.13%,25
,,,,,,,Zac Thornton,P,5.13%,19.1
,,,,,,,Josh Jung,3B,5.13%,5
,,,,,,,Carson Kelly,C,5.13%,13
,,,,,,,Braden Montgomery,OF,5.13%,0
,,,,,,,Geraldo Perdomo,SS,5.13%,5
,,,,,,,Zach Neto,SS,5.13%,6
,,,,,,,Eugenio Suarez,3B,5.13%,14
,,,,,,,Wyatt Langford,OF,5.13%,21
,,,,,,,Bryan Torres,2B,5.13%,5
,,,,,,,Jared Young,1B,5.13%,17
,,,,,,,Michael Harris II,OF,5.13%,5
,,,,,,,Mike Yastrzemski,OF,5.13%,0
,,,,,,,Brandon Sproat,P,5.13%,9.7
,,,,,,,Reynaldo Lopez,P,5.13%,4.55
,,,,,,,Jonah Heim,1B,2.56%,5
,,,,,,,Nolan Schanuel,1B,2.56%,9
,,,,,,,Vaughn Grissom,2B,2.56%,7
,,,,,,,Jordan Walker,OF,2.56%,3
,,,,,,,Chase Meidroth,2B,2.56%,0
,,,,,,,Ezequiel Duran,SS,2.56%,12
,,,,,,,Mickey Moniak,OF,2.56%,21
,,,,,,,Ketel Marte,2B,2.56%,6
,,,,,,,Joe Mack,C,2.56%,16
,,,,,,,JJ Bleday,OF,2.56%,0
,,,,,,,Cooper Pratt,SS,2.56%,3
,,,,,,,Joey Ortiz,3B,2.56%,3
,,,,,,,Gleyber Torres,2B,2.56%,0
,,,,,,,Walker Buehler,P,2.56%,14.55
,,,,,,,Seiya Suzuki,OF,2.56%,12
,,,,,,,Nasim Nunez,2B,2.56%,8
,,,,,,,Dansby Swanson,SS,2.56%,19
,,,,,,,Alex Bregman,3B,2.56%,9
,,,,,,,Jake Cronenworth,1B,2.56%,7
,,,,,,,Tatsuya Imai,P,2.56%,27.3
,,,,,,,Munetaka Murakami,1B,2.56%,5
,,,,,,,Nolan Arenado,3B,2.56%,5
,,,,,,,Jorge Barrosa,OF,2.56%,5
,,,,,,,Daulton Varsho,OF,2.56%,5
,,,,,,,Michael Massey,2B,2.56%,3
,,,,,,,Ty France,1B,2.56%,10
,,,,,,,Jackson Chourio,OF,2.56%,3
,,,,,,,Willi Castro,2B,2.56%,7
,,,,,,,Blaze Jordan,1B,2.56%,5
,,,,,,,Dillon Dingler,C,2.56%,23
,,,,,,,Jorge Soler,OF,2.56%,11
,,,,,,,Noah Schultz,P,2.56%,-4.35
,,,,,,,Rafael Devers,1B,2.56%,0
,,,,,,,Nathan Lukes,OF,2.56%,3
,,,,,,,Jose Altuve,2B,2.56%,0
,,,,,,,Austin Riley,3B,2.56%,0
,,,,,,,Luis Campusano,C,2.56%,3
,,,,,,,Andrew Vaughn,1B,2.56%,0
,,,,,,,Kohl Drake,P,2.56%,15.05
,,,,,,,Sam Antonacci,OF,2.56%,2
,,,,,,,Cedric Mullins,OF,2.56%,17
