Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
25,5181155664,Fishermanfuzz,0,154.6,1B Rafael Devers 2B Luis Arraez 3B Kazuma Okamoto C Samuel Basallo OF Jake McCarthy OF Victor Bericoto OF Garrett Mitchell P Dylan Cease P Reid Detmers SS Mookie Betts,,Casey Schmitt,SS,9.17%,8
25,5181173082,phuff12,0,154.6,1B Rafael Devers 2B Luis Arraez 3B Kazuma Okamoto C Samuel Basallo OF Jake McCarthy OF Victor Bericoto OF Garrett Mitchell P Dylan Cease P Reid Detmers SS Mookie Betts,,Trevor Rogers,P,8.58%,19.05
25,5181348799,skinpie23,0,154.6,1B Rafael Devers 2B Jazz Chisholm Jr. 3B Kazuma Okamoto C Samuel Basallo OF Jake McCarthy OF Dylan Beavers OF Garrett Mitchell P Dylan Cease P Reid Detmers SS Gunnar Henderson,,Cedric Mullins,OF,8.33%,0
25,5181384110,bengra99,0,154.6,1B Rafael Devers 2B Jazz Chisholm Jr. 3B Kazuma Okamoto C Samuel Basallo OF Jake McCarthy OF Dylan Beavers OF Garrett Mitchell P Dylan Cease P Reid Detmers SS Gunnar Henderson,,Sal Stewart,3B,8.16%,0
25,5181386398,wesol33,0,154.6,1B Rafael Devers 2B Luis Arraez 3B Kazuma Okamoto C Samuel Basallo OF Jake McCarthy OF Victor Bericoto OF Garrett Mitchell P Dylan Cease P Reid Detmers SS Mookie Betts,,Colby Thomas,OF,7.99%,0
31,5181131078,wexsuvslim,0,154.15,1B Ben Rice 2B Xavier Edwards 3B Jose Caballero C Liam Hicks OF Kyle Stowers OF Griffin Conine OF Jasson Dominguez P Jake Bennett P Luis Castillo SS Otto Lopez,,Nick Kurtz,1B,7.82%,21
32,5181389910,mitchmazur37,0,153.6,1B Rafael Devers 2B Romy Gonzalez 3B Sal Stewart C Samuel Basallo OF Jasson Dominguez OF Garrett Mitchell OF Trent Grisham P Dylan Cease P Reid Detmers SS Gunnar Henderson,,Eugenio Suarez,3B,7.82%,2
33,5181393168,DCHSR1,0,153.45,1B Romy Gonzalez 2B Jazz Chisholm Jr. 3B David Hamilton C Samuel Basallo OF Jasson Dominguez OF Garrett Mitchell OF Trent Grisham P Shohei Ohtani P Dylan Cease SS Zach Neto,,Mookie Betts,SS,7.74%,4
34,5181046920,Kbooknich,0,153.2,1B Ben Rice 2B Javier Sanoja 3B Caleb Durbin C Victor Caratini OF Mickey Moniak OF Jake McCarthy OF Owen Caissie P Gavin Williams P Luis Castillo SS Gunnar Henderson,,Brayan Rocchio,SS,7.74%,7
35,5181305478,peterjpacheco,0,152.65,1B Sean Keys 2B Brice Turang 3B Sal Stewart C Samuel Basallo OF Cole Carrigg OF Jasson Dominguez OF Garrett Mitchell P Dylan Cease P Gavin Williams SS Zach Neto,,Casey Schmitt,OF,7.65%,8
36,5181119521,Hoody6708,0,152.6,1B Rafael Devers 2B Jazz Chisholm Jr. 3B Joshua Kuroda-Grauer C Samuel Basallo OF Kyle Stowers OF Cedric Mullins OF Trent Grisham P Dylan Cease P Reid Detmers SS Otto Lopez,,Dylan Beavers,OF,7.65%,0
37,5181129703,cdub21,0,152.4,1B Christian Walker 2B Jose Altuve 3B Kyle Karros C Luis Torrens OF Mickey Moniak OF Jake McCarthy OF Teoscar Hernandez P Kyle Harrison P Nick Martinez SS Ezequiel Tovar,,Shea Langeliers,C,7.23%,0
38,5181113080,klassicthegreat,0,152.09999,1B TJ Rumfield 2B Jackson Holliday 3B Sal Stewart C Hunter Goodman OF Mickey Moniak OF Jake McCarthy OF Cole Carrigg P Anthony Kay P Ryan Feltner SS Gunnar Henderson,,Otto Lopez,SS,7.15%,13
39,5181022902,Papia27,0,150.8,1B Kyle Stowers 2B Brice Turang 3B Eugenio Suarez C William Contreras OF Jackson Chourio OF Jake Bauers OF Garrett Mitchell P Dylan Cease P Brady Singer SS Matt McLain,,Mickey Moniak,OF,6.64%,10
39,5181323167,billgreenhaw,0,150.8,1B Jared Young 2B Brett Baty 3B Bo Bichette C Shea Langeliers OF Jake McCarthy OF Michael Harris II OF Carson Benge P Dylan Cease P Brady Singer SS Elly De La Cruz,,Pete Alonso,1B,6.64%,3
41,5181314779,oconnell2293,0,150.25,1B Royce Lewis 2B Ketel Marte 3B Junior Caminero C Samuel Basallo OF Jake McCarthy OF Cedric Mullins OF Noelvi Marte P Jake Bennett P Nick Martinez SS Gunnar Henderson,,Austin Wells,C,6.48%,0
42,5181400784,jcanlas,0,150.15,1B TJ Rumfield 2B Xavier Edwards 3B Kyle Karros C Francisco Alvarez OF Mickey Moniak OF Jake McCarthy OF Owen Caissie P Reid Detmers P Luis Castillo SS Casey Schmitt,,Jackson Chourio,OF,6.39%,7
43,5181103145,Beer302020,0,149.85,1B Kyle Stowers 2B Matt McLain 3B Isaac Paredes C Drake Baldwin OF Jackson Chourio OF Jake McCarthy OF Cole Carrigg P Kyle Harrison P Brady Singer SS Zach Neto,,Jake McCarthy,OF,6.22%,47
44,5181208903,djelder,0,149.7,1B TJ Rumfield 2B Luis Arraez 3B Brooks Lee C Hunter Goodman OF Jake McCarthy OF Cole Carrigg OF Lawrence Butler P Gavin Williams P Mike Paredes SS Ezequiel Tovar,,Francisco Lindor,SS,6.14%,3
45,5181171322,toottoot7734,0,148.6,1B Liam Hicks 2B Jeff McNeil 3B Joshua Kuroda-Grauer C Shea Langeliers OF Kyle Stowers OF Henry Bolte OF Cedric Mullins P Dylan Cease P Jake Bennett SS Otto Lopez,,Brice Turang,2B,6.14%,15
46,5181098045,erik130fe,0,148.45,1B Romy Gonzalez 2B Brice Turang 3B Vaughn Grissom C Samuel Basallo OF Jasson Dominguez OF Victor Bericoto OF Garrett Mitchell P Shohei Ohtani P Dylan Cease SS Zach Neto,,Jackson Holliday,2B,6.14%,0
46,5181325946,Kelpius,0,148.45,1B Kyle Stowers 2B Luis Arraez 3B Max Muncy C Austin Wells OF Owen Caissie OF Dominic Smith OF Garrett Mitchell P Shohei Ohtani P Dylan Cease SS Taylor Walls,,Drew Cavanaugh,C,6.06%,0
46,5181437193,ebzlle2,0,148.45,1B Rafael Devers 2B Luis Arraez 3B Kyle Karros C Drake Baldwin OF Mickey Moniak OF Jung Hoo Lee OF Jake McCarthy P Jake Bennett P Anthony Kay SS Colson Montgomery,,Tyler Stephenson,C,6.06%,2
49,5181407498,bkhanlin,0,148.3,1B Bryce Eldridge 2B Romy Gonzalez 3B Max Muncy C Hunter Goodman OF Mickey Moniak OF Jake McCarthy OF Victor Bericoto P Jake Bennett P Trevor Rogers SS Willy Adames,,Luis Castillo,P,5.97%,13.9
50,5181342477,Uaintredi,0,148.25,1B Kyle Stowers 2B Andruw Monasterio 3B Bo Bichette C Liam Hicks OF Juan Soto OF Casey Schmitt OF Owen Caissie P Jake Bennett P Nick Martinez SS Willy Adames,,Ozzie Albies,2B,5.80%,14
51,5181315833,11mjh11,0,147.8,1B Rafael Devers 2B Xavier Edwards 3B Joshua Kuroda-Grauer C Liam Hicks OF Kyle Stowers OF Jung Hoo Lee OF Griffin Conine P Dylan Cease P Brady Singer SS Casey Schmitt,,Colton Cowser,OF,5.80%,0
52,5181381419,embaptiste2981,0,147.6,1B Matt Olson 2B Ozzie Albies 3B Joshua Kuroda-Grauer C Drake Baldwin OF Michael Harris II OF Mauricio Dubon OF Jasson Dominguez P Dylan Cease P Jake Bennett SS Mookie Betts,,Kazuma Okamoto,3B,5.47%,3
53,5181083563,pearale,0,147.45,1B Rafael Devers 2B Jazz Chisholm Jr. 3B Kazuma Okamoto C Alejandro Kirk OF Jake McCarthy OF Victor Bericoto OF Garrett Mitchell P Shohei Ohtani P Dylan Cease SS Brayan Rocchio,,Anthony Kay,P,5.47%,9.2
54,5181294831,tworth1,0,147.2,1B Rafael Devers 2B Brice Turang 3B David Hamilton C Liam Hicks OF Casey Schmitt OF Kyle Stowers OF Jakob Marsee P Gavin Williams P Luis Castillo SS Brayan Rocchio,,Bryce Eldridge,1B,5.47%,7
55,5181376752,wbergland,0,146.6,1B Bryce Eldridge 2B Xavier Edwards 3B Joshua Kuroda-Grauer C Liam Hicks OF Kody Clemens OF Owen Caissie OF Ryan Kreidler P Dylan Cease P Jake Bennett SS Otto Lopez,,Gerrit Cole,P,5.47%,22.25
56,5181160726,rakj2845,0,146.55,1B TJ Rumfield 2B Ozzie Albies 3B Yandy Diaz C Gabriel Moreno OF Yordan Alvarez OF Mickey Moniak OF Jake McCarthy P Grant Holmes P Ryan Feltner SS Geraldo Perdomo,,Noelvi Marte,OF,5.47%,3
57,5181093410,BoSox63,0,146.4,1B Ben Rice 2B Romy Gonzalez 3B Nolan Arenado C Samuel Basallo OF Jake Bauers OF Jasson Dominguez OF Garrett Mitchell P Shohei Ohtani P Gavin Williams SS Zach Neto,,Kyle Teel,C,5.47%,0
58,5181250252,sh-13,0,145.75,1B Kyle Stowers 2B Jeff McNeil 3B Joshua Kuroda-Grauer C Liam Hicks OF Heriberto Hernandez OF Lawrence Butler OF Colby Thomas P Dylan Cease P Kyle Harrison SS Otto Lopez,,Kyle Stowers,OF,5.38%,38
59,5181318079,RedBerts,0,145.6,1B Jonathan Aranda 2B Romy Gonzalez 3B Junior Caminero C Austin Wells OF Chase DeLauter OF Garrett Mitchell OF Trent Grisham P Dylan Cease P Jake Bennett SS Gunnar Henderson,,Jose Altuve,2B,5.30%,0
60,5181102917,dingdangit,0,145.05,1B Jake Bauers 2B Jose Altuve 3B Kyle Karros C William Contreras OF Jackson Chourio OF Jake McCarthy OF Teoscar Hernandez P Kyle Harrison P Grant Holmes SS Alika Williams,,Yordan Alvarez,OF,5.30%,14
61,5181400615,Erich00,0,143.65,1B Josh Bell 2B Kody Clemens 3B Kyle Karros C Kyle Teel OF Andy Pages OF Jake McCarthy OF Ceddanne Rafaela P Kyle Harrison P Jake Bennett SS Francisco Lindor,,Henry Bolte,OF,5.21%,7
61,5181438146,matthew2784,0,143.65,1B Rafael Devers 2B Luis Arraez 3B Blaze Alexander C Samuel Basallo OF Kyle Stowers OF Griffin Conine OF Garrett Mitchell P Kyle Harrison P Jake Bennett SS Otto Lopez,,Brooks Lee,3B,5.21%,0
63,5180883885,thegreatest88,0,143.6,1B Liam Hicks 2B Jeff McNeil 3B Joshua Kuroda-Grauer C Samuel Basallo OF Kyle Stowers OF Heliot Ramos OF Griffin Conine P Dylan Cease P Reid Detmers SS Otto Lopez,,Jeff McNeil,2B,5.05%,11
63,5181039493,icemike23,0,143.6,1B Ben Rice 2B Jazz Chisholm Jr. 3B Ryan McMahon C Samuel Basallo OF Jasson Dominguez OF Garrett Mitchell OF Trent Grisham P Dylan Cease P Reid Detmers SS Gunnar Henderson,,Elly De La Cruz,SS,4.96%,17
65,5181088292,Albqhokie,0,143.45,1B Vaughn Grissom 2B Luis Arraez 3B Joshua Kuroda-Grauer C William Contreras OF Kyle Stowers OF Jasson Dominguez OF Garrett Mitchell P Shohei Ohtani P Dylan Cease SS Geraldo Perdomo,,Kyle Tucker,OF,4.96%,2
65,5181154685,renegade,0,143.45,1B Rafael Devers 2B Jazz Chisholm Jr. 3B Kyle Karros C Samuel Basallo OF Casey Schmitt OF Jasson Dominguez OF Cam Smith P Shohei Ohtani P Dylan Cease SS Taylor Walls,,Spencer Steer,OF,4.88%,5
67,5181406939,austinturner773,0,142.6,1B Kyle Stowers 2B Xavier Edwards 3B Joshua Kuroda-Grauer C Samuel Basallo OF Griffin Conine OF Owen Caissie OF Colton Cowser P Dylan Cease P Reid Detmers SS Otto Lopez,,Max Muncy,3B,4.88%,7
68,5181339376,bdcook2,0,142.55,1B Ben Rice 2B Jazz Chisholm Jr. 3B Javier Sanoja C Joe Mack OF Kyle Stowers OF Owen Caissie OF Trent Grisham P Shohei Ohtani P Brady Singer SS Otto Lopez,,Taylor Ward,OF,4.88%,10
69,5181413872,iceman042204,0,141.6,1B Ben Rice 2B Ozzie Albies 3B Joshua Kuroda-Grauer C Samuel Basallo OF Cody Bellinger OF Mauricio Dubon OF Trent Grisham P Dylan Cease P Gerrit Cole SS Jorge Mateo,,A.J. Ewing,OF,4.88%,2
70,5181022101,KC_EMAW007,0,141.4,1B Rafael Devers 2B Jazz Chisholm Jr. 3B Joshua Kuroda-Grauer C Samuel Basallo OF Casey Schmitt OF Lawrence Butler OF Trent Grisham P Dylan Cease P Trevor Rogers SS Gunnar Henderson,,Sam Antonacci,OF,4.79%,2
70,5181137289,briangile,0,141.4,1B Ben Rice 2B Luis Arraez 3B Gabriel Arias C Austin Hedges OF Juan Soto OF Cody Bellinger OF Trent Grisham P Dylan Cease P Trevor Rogers SS Brayan Rocchio,,Juan Soto,OF,4.79%,21
72,5181339372,ostrander1,0,140.35,1B Kyle Stowers 2B Luis Arraez 3B Kyle Karros C Alejandro Kirk OF Randy Arozarena OF Cedric Mullins OF Garrett Mitchell P Shohei Ohtani P Jake Bennett SS Mookie Betts,,Jose Caballero,3B,4.79%,12
73,5181266144,rybutts13,0,140.25,1B Nick Kurtz 2B Xavier Edwards 3B Joshua Kuroda-Grauer C Shea Langeliers OF Heriberto Hernandez OF Lawrence Butler OF Colby Thomas P Dylan Cease P Ryan Feltner SS Otto Lopez,,Xavier Edwards,2B,4.71%,10
74,5181260924,tysbrenn,0,139.75,1B Bryce Eldridge 2B Nick Allen 3B Jose Caballero C Samuel Basallo OF Jake McCarthy OF Henry Bolte OF Victor Bericoto P Dylan Cease P Kyle Harrison SS Gunnar Henderson,,Nick Martinez,P,4.54%,13
75,5181175079,E-Steelers,0,139.6,1B Bryce Eldridge 2B Matt McLain 3B Eugenio Suarez C Liam Hicks OF Kyle Stowers OF Spencer Steer OF Griffin Conine P Dylan Cease P Jake Bennett SS Andres Gimenez,,Ketel Marte,2B,4.37%,13
75,5181199310,Bazoinkles,0,139.6,1B Rafael Devers 2B Luis Arraez 3B Ryan McMahon C Adley Rutschman OF Kyle Stowers OF Colby Thomas OF Trent Grisham P Dylan Cease P Reid Detmers SS Willy Adames,,Blaze Alexander,3B,4.29%,2
77,5181172143,duckbeezy86,0,139.35,1B Royce Lewis 2B Chase Meidroth 3B Max Muncy C Austin Hedges OF Juan Soto OF Mickey Moniak OF Jake McCarthy P Jake Bennett P Jose Cabrera SS Gunnar Henderson,,Junior Caminero,3B,4.21%,14
78,5181196131,SLBMLightshow,0,139.25,1B Ben Rice 2B Jeff McNeil 3B Max Muncy C Austin Wells OF Yordan Alvarez OF Cody Bellinger OF Trent Grisham P Dylan Cease P Ryan Feltner SS Francisco Lindor,,Liam Hicks,C,4.21%,13
79,5181216358,wmfloyd43,0,138.65,1B Romy Gonzalez 2B Luis Arraez 3B Caleb Durbin C Samuel Basallo OF Wilyer Abreu OF Ceddanne Rafaela OF Nate Eaton P Dylan Cease P Gavin Williams SS Casey Schmitt,,Drake Baldwin,C,4.12%,0
80,5180742559,LASGolf1985,0,138.55,1B Jake Bauers 2B Brice Turang 3B Ryan McMahon C Adley Rutschman OF Jackson Chourio OF Jose Caballero OF Garrett Mitchell P Dylan Cease P Anthony Kay SS Gunnar Henderson,,Christian Yelich,OF,4.12%,6
81,5181196307,coggs,0,137.75,1B Paul Goldschmidt 2B Ozzie Albies 3B Isaac Paredes C Adley Rutschman OF Mickey Moniak OF Jake McCarthy OF Jake Bauers P Spencer Arrighetti P Trevor Rogers SS Francisco Lindor,,Isaac Paredes,3B,4.12%,5
82,5181061473,jimlexxx,0,137.6,1B Rafael Devers 2B Romy Gonzalez 3B Caleb Durbin C Carlos Narvaez OF Cody Bellinger OF Jung Hoo Lee OF Ceddanne Rafaela P Dylan Cease P Jake Bennett SS Willy Adames,,Jack Perkins,P,4.12%,3.65
82,5181118707,BigPod,0,137.6,1B Rafael Devers 2B Jazz Chisholm Jr. 3B Ryan McMahon C Samuel Basallo OF Kody Clemens OF Colby Thomas OF Trent Grisham P Dylan Cease P Reid Detmers SS Gunnar Henderson,,Zach Neto,SS,4.04%,8
84,5180853393,cbrfan,0,137.45,1B Romy Gonzalez 2B Brett Baty 3B Joshua Kuroda-Grauer C Kyle Teel OF Sam Antonacci OF Owen Caissie OF Trent Grisham P Shohei Ohtani P Dylan Cease SS Otto Lopez,,Geraldo Perdomo,SS,3.95%,0
85,5181205752,colbyhornet,0,137.35,1B Ben Rice 2B Jazz Chisholm Jr. 3B Ryan McMahon C Samuel Basallo OF Juan Soto OF Jasson Dominguez OF Trent Grisham P Gavin Williams P Trevor Rogers SS Gunnar Henderson,,Josh Bell,1B,3.95%,2
86,5181383003,wiltodd,0,137,1B Nick Kurtz 2B Jeff McNeil 3B Eugenio Suarez C Jonah Heim OF Kyle Stowers OF Lawrence Butler OF Luke Keaschall P Dylan Cease P Jack Perkins SS Gunnar Henderson,,Carson Benge,OF,3.87%,3
87,5180686140,Cfw828,0,136.95,1B Nick Kurtz 2B Ildemaro Vargas 3B Kazuma Okamoto C Gabriel Moreno OF Mickey Moniak OF Kyle Stowers OF Nate Eaton P Spencer Arrighetti P Jake Bennett SS Willy Adames,,Griffin Conine,OF,3.87%,2
88,5181062721,dfriel6654,0,136.9,1B Willson Contreras 2B Ketel Marte 3B Junior Caminero C Luis Torrens OF Jackson Chourio OF Jung Hoo Lee OF Jake McCarthy P Nick Martinez P Luis Castillo SS Taylor Walls,,Trevor Larnach,OF,3.78%,2
88,5181403735,CarmelaReza,0,136.9,1B Rafael Devers 2B Luis Arraez 3B Sal Stewart C Samuel Basallo OF Jake McCarthy OF Henry Bolte OF Trent Grisham P Reid Detmers P Jack Perkins SS Gunnar Henderson,,David Hamilton,3B,3.70%,5
90,5181110117,Appleballs7,0,136.6,1B Rafael Devers 2B Ernie Clement 3B Caleb Durbin C Victor Caratini OF Jackson Chourio OF Mickey Moniak OF Ceddanne Rafaela P Dylan Cease P Jake Bennett SS Brayan Rocchio,,Michael Harris II,OF,3.62%,19
91,5181317820,earthdog64,0,136.45,1B Ben Rice 2B Jazz Chisholm Jr. 3B Ryan McMahon C Samuel Basallo OF Cedric Mullins OF Jasson Dominguez OF Trent Grisham P Shohei Ohtani P Dylan Cease SS Taylor Walls,,Andy Pages,OF,3.53%,4
92,5181111047,Whiskytown,0,136.3,1B Royce Lewis 2B Ketel Marte 3B Brooks Lee C Victor Caratini OF Jackson Chourio OF Mickey Moniak OF Jake McCarthy P Jake Bennett P Trevor Rogers SS Mookie Betts,,Dalton Rushing,C,3.45%,3
92,5181153892,Tamptrio12,0,136.3,1B Rafael Devers 2B Ernie Clement 3B Kyle Karros C Liam Hicks OF Juan Soto OF Jackson Chourio OF Sam Antonacci P Jake Bennett P Trevor Rogers SS Mookie Betts,,Chase DeLauter,OF,3.45%,0
94,5181332288,moldova,0,135.7,1B Freddie Freeman 2B Xavier Edwards 3B Junior Caminero C Nick Fortes OF Jakob Marsee OF Heriberto Hernandez OF Owen Caissie P Reid Detmers P Brady Singer SS Otto Lopez,,Victor Caratini,C,3.36%,5
95,5181290350,Emanuel28,0,135.6,1B TJ Rumfield 2B Jake Cronenworth 3B Kazuma Okamoto C Hunter Goodman OF Mickey Moniak OF Jake McCarthy OF Nate Eaton P Dylan Cease P Reid Detmers SS Sung-Mun Song,,Kody Clemens,2B,3.28%,21
96,5181385293,ksolo61,0,135.55,1B Andrew Vaughn 2B Cole Young 3B Sal Stewart C Liam Hicks OF Jake McCarthy OF Victor Bericoto OF Trent Grisham P Gavin Williams P Jake Bennett SS Otto Lopez,,Sal Stewart,1B,3.28%,0
97,5181288764,Yooper247,0,135.45,1B Rafael Devers 2B Luis Arraez 3B Kazuma Okamoto C Alejandro Kirk OF Cole Carrigg OF Victor Bericoto OF Garrett Mitchell P Shohei Ohtani P Dylan Cease SS Brayan Rocchio,,Owen Caissie,OF,3.20%,16
98,5181369953,CF616,0,135.35,1B Ben Rice 2B Andruw Monasterio 3B Ryan McMahon C Samuel Basallo OF Christian Yelich OF Cole Carrigg OF Jasson Dominguez P Shohei Ohtani P Gerrit Cole SS Francisco Lindor,,Grant Holmes,P,3.20%,13.65
99,5181253041,keithsomebody,0,134.95,1B Gavin Sheets 2B Jose Altuve 3B Tommy Edman C Samuel Basallo OF Yordan Alvarez OF Cole Carrigg OF Trent Grisham P Gerrit Cole P Spencer Arrighetti SS Brayan Rocchio,,Brady Singer,P,3.03%,14.45
100,5181328589,srken,0,134.5,1B Kyle Manzardo 2B Ernie Clement 3B Junior Caminero C Gabriel Moreno OF Jackson Chourio OF Jake McCarthy OF Jakob Marsee P Reid Detmers P Jake Bennett SS Brayan Rocchio,,Cole Carrigg,OF,2.94%,28
101,5181057737,Lpin16,0,134.3,1B Jonathan Aranda 2B Cole Young 3B Kazuma Okamoto C Samuel Basallo OF Juan Soto OF Mickey Moniak OF Jake McCarthy P Gavin Williams P Nick Martinez SS Alika Williams,,Alejandro Kirk,C,2.94%,0
