Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
21,5196322630,ggone400,0,129.6,1B Freddie Freeman 2B Tommy Edman 3B Max Muncy C Austin Wells OF Shohei Ohtani OF Victor Mesa Jr. OF Bryan De La Cruz P Michael King P Slade Cecconi SS Mookie Betts,,Max Muncy,3B,11.19%,16
21,5196525043,cedstoo,0,129.59999,1B Christian Encarnacion-Strand 2B Hao-Yu Lee 3B Alec Bohm C Patrick Bailey OF Shohei Ohtani OF Yordan Alvarez OF Fernando Tatis Jr. P Peter Lambert P Kyle Bradish SS Jim Jarvis,,Michael King,P,10.77%,20.1
23,5196255634,MuchAdo,0,128.85,1B Freddie Freeman 2B Jazz Chisholm Jr. 3B Alec Bohm C Alejandro Kirk OF Andy Pages OF Masataka Yoshida OF Cody Bellinger P Sandy Alcantara P Michael King SS Mookie Betts,,Bailey Ober,P,10.68%,-0.4
24,5196508582,pelicans777,0,128.75,1B Jonathan Aranda 2B Luis Rengifo 3B Junior Caminero C Alejandro Kirk OF Yordan Alvarez OF Fernando Tatis Jr. OF Steven Kwan P Peter Lambert P Colin Rea SS Jeremy Pena,,Ben Rice,1B,10.51%,0
24,5196559784,Ibn1031,0,128.75,1B Josh Bell 2B Kody Clemens 3B Brooks Lee C Dalton Rushing OF Pete Crow-Armstrong OF Trevor Larnach OF Alan Roden P Peter Lambert P Max Fried SS Dansby Swanson,,Cody Bellinger,OF,10.18%,9
26,5196417821,KenTasch,0,128.2,1B Freddie Freeman 2B Tommy Edman 3B Max Muncy C Dalton Rushing OF George Springer OF Heriberto Hernandez OF Nathan Lukes P Sandy Alcantara P Anthony Kay SS Mookie Betts,,Alec Bohm,3B,9.92%,21
27,5195984023,mitchellmorse30,0,128,1B Freddie Freeman 2B Jackson Holliday 3B Max Muncy C Dalton Rushing OF Shohei Ohtani OF Tyler O'Neill OF Johnathan Rodriguez P Griffin Jax P Kyle Bradish SS Edmundo Sosa,,Yordan Alvarez,OF,9.59%,19
27,5196021936,DougEFresh1212,0,128,1B Shohei Ohtani 2B Travis Bazzana 3B Max Muncy C Dalton Rushing OF Sam Antonacci OF Victor Mesa Jr. OF Cam Cauley P Michael King P Kyle Bradish SS Ezequiel Duran,,Griffin Jax,P,9.50%,23.1
29,5196059566,steviereno,0,127.95,1B Michael Busch 2B Ozzie Albies 3B Alec Bohm C Dalton Rushing OF Shohei Ohtani OF Cedric Mullins OF Cam Cauley P Kyle Bradish P Max Fried SS Mookie Betts,,Sam Antonacci,OF,9.34%,0
30,5196517264,CactusJack52,0,127.8,1B Matt Olson 2B Luis Rengifo 3B Isaac Paredes C Yainer Diaz OF Yordan Alvarez OF Wyatt Langford OF Trevor Larnach P Peter Lambert P Michael King SS Edmundo Sosa,,Luis Rengifo,2B,8.75%,16
31,5196495487,Franatic,0,127.75,1B Freddie Freeman 2B Jazz Chisholm Jr. 3B Alec Bohm C Patrick Bailey OF Fernando Tatis Jr. OF Andy Pages OF Steven Kwan P Peter Lambert P Colin Rea SS Trea Turner,,Kyle Schwarber,OF,8.66%,5
32,5196421673,theneum1,0,127.6,1B Josh Bell 2B Kody Clemens 3B Brooks Lee C J.T. Realmuto OF Trevor Larnach OF Luke Keaschall OF Steven Kwan P Peter Lambert P Kyle Bradish SS Brayan Rocchio,,Mookie Betts,SS,8.41%,4
33,5196401438,Swidb,0,127.05,1B Shohei Ohtani 2B Tommy Edman 3B Christian Encarnacion-Strand C Dalton Rushing OF Andy Pages OF Taylor Ward OF Johnathan Rodriguez P Eric Lauer P Max Fried SS Mookie Betts,,Brayan Rocchio,SS,8.07%,12
34,5196128703,ConnorT,0,126.75,1B Jonathan Aranda 2B Ozzie Albies 3B Isaac Paredes C Drake Baldwin OF Ian Happ OF Trevor Larnach OF Brandon Nimmo P Peter Lambert P Max Fried SS Brayan Rocchio,,Ezequiel Duran,SS,7.91%,5
35,5196251041,Wanna_Square_Up1567,0,126.149994,1B Freddie Freeman 2B Hao-Yu Lee 3B Alec Bohm C Rafael Marchan OF Shohei Ohtani OF Andy Pages OF Teoscar Hernandez P Peter Lambert P Bubba Chandler SS Mookie Betts,,Aaron Nola,P,7.65%,5.2
36,5196179343,henry296,0,126.1,1B Matt Olson 2B Luis Rengifo 3B Manny Machado C Drake Baldwin OF Fernando Tatis Jr. OF Jackson Merrill OF Cedric Mullins P Aaron Nola P Kyle Bradish SS Xander Bogaerts,,Riley Greene,OF,7.49%,7
37,5196528507,Deltachi20,0,124.7,1B LaMonte Wade Jr. 2B Kody Clemens 3B Isaac Paredes C Yainer Diaz OF Yordan Alvarez OF Ian Happ OF Trevor Larnach P Peter Lambert P Martin Perez SS Jeremy Pena,,Junior Caminero,3B,7.49%,8
38,5195989482,AverageTuesday,0,124.55,1B Josh Bell 2B Kody Clemens 3B Max Muncy C Dalton Rushing OF Kyle Tucker OF Teoscar Hernandez OF Heriberto Hernandez P Griffin Jax P Bubba Chandler SS Mookie Betts,,Andy Pages,OF,7.49%,15
39,5196551449,masong2130,0,123.95,1B Shohei Ohtani 2B Jazz Chisholm Jr. 3B Jose Ramirez C Dalton Rushing OF Wyatt Langford OF Victor Mesa Jr. OF Cam Cauley P Kyle Bradish P Max Fried SS Edmundo Sosa,,Steven Kwan,OF,7.32%,9
40,5196148999,stayeduptolate,0,123.8,1B Kyle Manzardo 2B Travis Bazzana 3B Nick Gonzales C Dalton Rushing OF Shohei Ohtani OF Chase DeLauter OF Steven Kwan P Peter Lambert P Griffin Jax SS Brayan Rocchio,,Tyler O'Neill,OF,7.23%,5
41,5196107369,HafKiwiHolApple,0,123.6,1B Kyle Manzardo 2B Kody Clemens 3B Brooks Lee C Patrick Bailey OF Chase DeLauter OF Steven Kwan OF Esmerlyn Valdez P Peter Lambert P Kyle Bradish SS Brayan Rocchio,,Wilyer Abreu,OF,7.23%,0
42,5196511604,manuelthinking,0,123.55,1B LaMonte Wade Jr. 2B Travis Bazzana 3B Jose Ramirez C Drake Baldwin OF Yordan Alvarez OF Chase DeLauter OF Steven Kwan P Griffin Jax P Bubba Chandler SS Brayan Rocchio,,Munetaka Murakami,1B,7.15%,4
43,5196605803,Troballz4,0,123.25,1B Freddie Freeman 2B Bryson Stott 3B Max Muncy C Dalton Rushing OF Andy Pages OF Cedric Mullins OF Bryan De La Cruz P Sandy Alcantara P Slade Cecconi SS Trea Turner,,Jake Burger,1B,7.15%,2
44,5196042809,jbhguru77,0,123.15,1B Freddie Freeman 2B Justin Foscue 3B Max Muncy C Dalton Rushing OF Shohei Ohtani OF Wyatt Langford OF Cam Cauley P Griffin Jax P Colin Rea SS Ezequiel Duran,,Luis Campusano,C,6.90%,2
45,5195873362,JLOVEDAY25,0,122.950005,1B Freddie Freeman 2B Travis Bazzana 3B Jose Ramirez C Dalton Rushing OF Kyle Tucker OF Teoscar Hernandez OF Chase DeLauter P Colin Rea P Kyle Bradish SS Brayan Rocchio,,Colson Montgomery,SS,6.90%,2
46,5196532925,ppppzl,0,122.85,1B Freddie Freeman 2B Zach McKinstry 3B Max Muncy C Dalton Rushing OF Andy Pages OF Tristan Peters OF Tyler O'Neill P Sandy Alcantara P Griffin Jax SS Mookie Betts,,Kyle Tucker,OF,6.90%,2
47,5196140466,preeves4,0,122.8,1B Kyle Manzardo 2B Travis Bazzana 3B Jose Ramirez C Dillon Dingler OF Yordan Alvarez OF Chase DeLauter OF Tyler O'Neill P Peter Lambert P Griffin Jax SS Brayan Rocchio,,Justin Foscue,2B,6.90%,3
47,5196154797,CFinch,0,122.8,1B Freddie Freeman 2B Hao-Yu Lee 3B Daniel Schneemann C Dalton Rushing OF Shohei Ohtani OF Kyle Tucker OF Cam Cauley P Peter Lambert P Griffin Jax SS Mookie Betts,,Esmerlyn Valdez,OF,6.39%,6
49,5196364155,briangoga24,0,122.3,1B Freddie Freeman 2B Travis Bazzana 3B Jose Ramirez C Carlos Narvaez OF Shohei Ohtani OF Chase DeLauter OF Steven Kwan P Griffin Jax P Keider Montero SS Brayan Rocchio,,Pete Crow-Armstrong,OF,6.31%,2
50,5196016912,MadeFromMetal,0,122.2,1B Willson Contreras 2B Luis Rengifo 3B Nick Gonzales C Drake Baldwin OF Fernando Tatis Jr. OF Cam Cauley OF Esmerlyn Valdez P Peter Lambert P Slade Cecconi SS Gunnar Henderson,,Ozzie Albies,2B,6.22%,9
51,5196075406,halfknee,0,122,1B Jake Burger 2B Travis Bazzana 3B Jose Ramirez C Alex Jackson OF Taylor Ward OF Wyatt Langford OF Trevor Larnach P Michael King P Kyle Bradish SS Trea Turner,,Edmundo Sosa,SS,6.14%,0
52,5196422709,Bazoinkles,0,121.950005,1B Pete Alonso 2B Jazz Chisholm Jr. 3B Luis Rengifo C Dalton Rushing OF Shohei Ohtani OF Taylor Ward OF Heriberto Hernandez P Colin Rea P Kyle Bradish SS Xander Bogaerts,,Michael Harris II,OF,6.06%,2
52,5196172097,Pittsburghese,0,121.95,1B Josh Bell 2B Ozzie Albies 3B Alec Bohm C Drake Baldwin OF Seiya Suzuki OF Riley Greene OF Cedric Mullins P Kyle Bradish P Max Fried SS Dansby Swanson,,Cedric Mullins,OF,5.89%,6
52,5196547539,Rebelfive,0,121.95,1B Matt Olson 2B Hao-Yu Lee 3B Junior Caminero C Drake Baldwin OF Kyle Schwarber OF Trevor Larnach OF Nathan Lukes P Sandy Alcantara P Keider Montero SS Daniel Schneemann,,Kevin McGonigle,SS,5.72%,3
52,5196583265,andrewp332,0,121.95,1B Shohei Ohtani 2B Travis Bazzana 3B Alec Bohm C Dalton Rushing OF Wyatt Langford OF Sam Antonacci OF Cam Cauley P Kyle Bradish P Max Fried SS Ezequiel Duran,,Cam Cauley,OF,5.72%,16
56,5196589835,kimberlylair,0,121.25,1B Josh Bell 2B Kody Clemens 3B Jose Ramirez C Alex Jackson OF Yordan Alvarez OF Andy Pages OF Steven Kwan P Sandy Alcantara P Slade Cecconi SS Jeremy Pena,,Slade Cecconi,P,5.72%,8.5
57,5196557805,Kstephens15,0,121.100006,1B Freddie Freeman 2B Justin Foscue 3B Max Muncy C Dalton Rushing OF Shohei Ohtani OF Derek Hill OF Cam Cauley P Colin Rea P Max Fried SS Mookie Betts,,Chandler Simpson,OF,5.72%,19
57,5195982932,DrNickIsIn,0,121.1,1B Munetaka Murakami 2B Jazz Chisholm Jr. 3B Isaac Paredes C Edgar Quero OF Yordan Alvarez OF LaMonte Wade Jr. OF Cody Bellinger P Griffin Jax P Eric Lauer SS Jeremy Pena,,Jonathan Aranda,1B,5.63%,0
59,5196509301,raiderbigal,0,121,1B Jake Burger 2B Tommy Edman 3B Max Muncy C Patrick Bailey OF Shohei Ohtani OF Wyatt Langford OF Cam Cauley P Michael King P Kyle Bradish SS Brayan Rocchio,,George Springer,OF,5.55%,2
59,5196560161,jimmypoot,0,121,1B Pete Alonso 2B Tommy Edman 3B Junior Caminero C Rafael Marchan OF Taylor Ward OF Tyler O'Neill OF Johnathan Rodriguez P Griffin Jax P Kyle Bradish SS Gunnar Henderson,,Freddie Freeman,1B,5.30%,24
61,5196209890,terryf20,0,120.95,1B Shohei Ohtani 2B Travis Bazzana 3B Alec Bohm C Dalton Rushing OF Wyatt Langford OF Edmundo Sosa OF Cam Cauley P Kyle Bradish P Max Fried SS Trea Turner,,Miguel Vargas,3B,5.21%,0
62,5196013378,darwinhobb,0,120.8,1B Yandy Diaz 2B Travis Bazzana 3B Junior Caminero C Yainer Diaz OF Chandler Simpson OF Cedric Mullins OF Victor Mesa Jr. P Peter Lambert P Griffin Jax SS Jeremy Pena,,Braden Montgomery,OF,5.13%,11
63,5196011065,capitanfuton,0,120.75,1B Freddie Freeman 2B Luis Rengifo 3B Max Muncy C Dalton Rushing OF Shohei Ohtani OF Andy Pages OF Tyler O'Neill P Peter Lambert P Colin Rea SS Daniel Schneemann,,Jeremy Pena,SS,5.05%,22
64,5196014484,lbquadz,0,120.5,1B Matt Olson 2B Xavier Edwards 3B Austin Riley C Liam Hicks OF Fernando Tatis Jr. OF Heriberto Hernandez OF Esteury Ruiz P Max Fried P Bubba Chandler SS Otto Lopez,,Taylor Ward,OF,5.05%,10
65,5196505176,LesterNygaard,0,120.350006,1B Jake Burger 2B Tommy Edman 3B Ezequiel Duran C Dalton Rushing OF Andy Pages OF Kyle Tucker OF Brandon Nimmo P Kyle Bradish P Bubba Chandler SS Mookie Betts,,Elias Diaz,C,4.96%,0
66,5196393491,petem940,0,119.8,1B Jonathan Aranda 2B Jazz Chisholm Jr. 3B Isaac Paredes C Dillon Dingler OF Andy Pages OF Chandler Simpson OF Brewer Hicklen P Peter Lambert P Griffin Jax SS Brayan Rocchio,,Ceddanne Rafaela,OF,4.79%,0
66,5196486129,DJCst06,0,119.8,1B Ty France 2B Luis Rengifo 3B Junior Caminero C Patrick Bailey OF Fernando Tatis Jr. OF Sam Antonacci OF Chandler Simpson P Peter Lambert P Griffin Jax SS Gunnar Henderson,,Patrick Bailey,C,4.54%,9
68,5196256059,mattped23,0,119.149994,1B Ty France 2B Richie Palacios 3B Ezequiel Duran C Drake Baldwin OF Pete Crow-Armstrong OF Fernando Tatis Jr. OF Trevor Larnach P Griffin Jax P Max Fried SS Taylor Walls,,Keider Montero,P,4.46%,28.2
69,5196275853,rwdw0822,0,118.75,1B Freddie Freeman 2B Tommy Edman 3B Jared Triolo C Dalton Rushing OF Shohei Ohtani OF Kyle Tucker OF Esmerlyn Valdez P Peter Lambert P Colin Rea SS Jim Jarvis,,Kody Clemens,2B,4.12%,5
70,5195981026,Yasz15,0,118.15,1B Freddie Freeman 2B Tommy Edman 3B Max Muncy C Carson Kelly OF Kyle Tucker OF Taylor Ward OF Chase DeLauter P Michael King P Colin Rea SS Brayan Rocchio,,Jackson Merrill,OF,4.12%,17
71,5196544927,DirtyRottenImbecile,0,117.85,1B Freddie Freeman 2B Luis Rengifo 3B Max Muncy C Rafael Marchan OF Shohei Ohtani OF Andy Pages OF Bryan De La Cruz P Sandy Alcantara P Griffin Jax SS Edmundo Sosa,,Caleb Durbin,3B,4.12%,2
72,5196555189,happytown79,0,117.65,1B Ty France 2B Luis Rengifo 3B Alec Bohm C Drake Baldwin OF Fernando Tatis Jr. OF Jackson Merrill OF Trent Grisham P Sandy Alcantara P Kyle Bradish SS Trea Turner,,Jasson Dominguez,OF,4.04%,9
73,5196557583,calmond21,0,117.6,1B Yandy Diaz 2B Luis Rengifo 3B Austin Riley C Alejandro Kirk OF Yordan Alvarez OF Chase DeLauter OF LaMonte Wade Jr. P Peter Lambert P Kyle Bradish SS Jeremy Pena,,Anthony Kay,P,4.04%,14.45
74,5195745211,sportsfanatic89,0,117.5,1B Shohei Ohtani 2B Luis Rengifo 3B Alec Bohm C Drake Baldwin OF Yordan Alvarez OF Kyle Schwarber OF Heriberto Hernandez P Colin Rea P Spencer Miles SS Trea Turner,,Trevor Larnach,OF,4.04%,25
75,5196526218,ZQ1989,0,117.2,1B Shohei Ohtani 2B Tommy Edman 3B Alec Bohm C Dalton Rushing OF Andy Pages OF George Springer OF Edmundo Sosa P Sandy Alcantara P Bubba Chandler SS Mookie Betts,,Brandon Nimmo,OF,4.04%,5
76,5196591275,MrVoski,0,117.149994,1B Christian Encarnacion-Strand 2B Travis Bazzana 3B Alec Bohm C Dillon Dingler OF Seiya Suzuki OF Wyatt Langford OF Michael Harris II P Michael King P Max Fried SS Jeremy Pena,,Christian Encarnacion-Strand,3B,3.95%,0
77,5196426418,jlee7337,0,116.950005,1B Ty France 2B Luis Rengifo 3B Max Muncy C Dalton Rushing OF Fernando Tatis Jr. OF Kyle Tucker OF Teoscar Hernandez P Colin Rea P Kyle Bradish SS Mookie Betts,,Jim Jarvis,SS,3.95%,12
78,5196508247,jc000000,0,116.9,1B Pete Alonso 2B Travis Bazzana 3B Christian Encarnacion-Strand C Drake Baldwin OF Yordan Alvarez OF Dylan Beavers OF Tyler O'Neill P Peter Lambert P Keider Montero SS Brayan Rocchio,,Bubba Chandler,P,3.95%,22.45
79,5196333604,lklk88088,0,116.8,1B Bryce Harper 2B Kody Clemens 3B Alec Bohm C Alex Jackson OF Yordan Alvarez OF Kyle Schwarber OF Bryan De La Cruz P Peter Lambert P Michael King SS Edmundo Sosa,,Victor Mesa Jr.,OF,3.95%,17
80,5196552301,DEMETRICK21,0,116.2,1B Freddie Freeman 2B Tommy Edman 3B Alec Bohm C Rafael Marchan OF Kyle Schwarber OF Andy Pages OF Teoscar Hernandez P Cal Quantrill P Spencer Miles SS Trea Turner,,Bryan De La Cruz,OF,3.95%,16
81,5196039677,mattbpoole,0,116,1B Freddie Freeman 2B Travis Bazzana 3B Christian Encarnacion-Strand C Dalton Rushing OF Shohei Ohtani OF Wyatt Langford OF Cam Cauley P Michael King P Kyle Bradish SS Edmundo Sosa,,Chase Meidroth,2B,3.87%,16
81,5196421702,Skyraptor,0,116,1B Shohei Ohtani 2B Pedro Ramirez 3B Jose Ramirez C Dalton Rushing OF Wyatt Langford OF Victor Mesa Jr. OF Cam Cauley P Michael King P Kyle Bradish SS Trea Turner,,Seiya Suzuki,OF,3.87%,14
83,5196370675,jonny1105,0,115.85,1B Bryce Harper 2B Jake Cronenworth 3B Manny Machado C Drake Baldwin OF Fernando Tatis Jr. OF Jackson Merrill OF Tyler O'Neill P Sandy Alcantara P Griffin Jax SS Xander Bogaerts,,Yandy Diaz,1B,3.87%,2
84,5196441212,steel74,0,115.8,1B Shohei Ohtani 2B Kody Clemens 3B Alec Bohm C Dalton Rushing OF Yordan Alvarez OF Lucas Spence OF Yohendrick Pinango P Peter Lambert P Michael King SS Brayan Rocchio,,Michael Busch,1B,3.78%,3
85,5196400163,austinturner773,0,115.65,1B Freddie Freeman 2B Tommy Edman 3B Max Muncy C Dalton Rushing OF Shohei Ohtani OF Derek Hill OF Bryan De La Cruz P Bailey Ober P Colin Rea SS Trea Turner,,Otto Lopez,SS,3.78%,3
86,5196309866,t-rexes007,0,115.05,1B Shohei Ohtani 2B Luis Rengifo 3B Manny Machado C Liam Hicks OF Yordan Alvarez OF Fernando Tatis Jr. OF Tyler O'Neill P Colin Rea P Eric Lauer SS Jeremy Pena,,Tommy Edman,2B,3.78%,22
87,5196572548,C64SUTH,0,115,1B Kyle Manzardo 2B Travis Bazzana 3B Jose Ramirez C Dillon Dingler OF Riley Greene OF Chase DeLauter OF Steven Kwan P Griffin Jax P Kyle Bradish SS Kevin McGonigle,,Willson Contreras,1B,3.70%,11
88,5196460513,joechimo,0,114.8,1B Michael Busch 2B Jake Cronenworth 3B Manny Machado C Alejandro Kirk OF Fernando Tatis Jr. OF Sam Antonacci OF Trevor Larnach P Peter Lambert P Michael King SS Mookie Betts,,Xander Bogaerts,SS,3.70%,14
88,5196537260,Drae_Wood,0,114.8,1B Ty France 2B Travis Bazzana 3B Isaac Paredes C Dillon Dingler OF Yordan Alvarez OF Chandler Simpson OF Victor Mesa Jr. P Peter Lambert P Michael King SS Dansby Swanson,,Nico Hoerner,2B,3.62%,0
90,5196568118,ogremullet,0,114.75,1B Freddie Freeman 2B Travis Bazzana 3B Tommy Edman C Drake Baldwin OF Shohei Ohtani OF Chase DeLauter OF Steven Kwan P Peter Lambert P Colin Rea SS Jim Jarvis,,Pete Alonso,1B,3.53%,7
91,5196590793,curtdogg103,0,114.7,1B Freddie Freeman 2B Nico Hoerner 3B Isaac Paredes C Dalton Rushing OF Teoscar Hernandez OF Ian Happ OF Brandon Nimmo P Peter Lambert P Martin Perez SS Mookie Betts,,Bryce Harper,1B,3.53%,2
92,5196599896,BamaRadiohead,0,114.649994,1B Josh Bell 2B Kody Clemens 3B Tommy Edman C Victor Caratini OF Andy Pages OF Kyle Tucker OF Teoscar Hernandez P Keider Montero P Bubba Chandler SS Mookie Betts,,Yainer Diaz,C,3.45%,4
93,5196466919,JstRmv2,0,114.3,1B Bryce Harper 2B Luis Rengifo 3B Manny Machado C Patrick Bailey OF Kyle Schwarber OF Fernando Tatis Jr. OF Trevor Larnach P Michael King P Aaron Nola SS Brayan Rocchio,,Gunnar Henderson,SS,3.45%,16
94,5196104967,Arooo007,0,114.2,1B Christian Encarnacion-Strand 2B Richie Palacios 3B Max Muncy C Drake Baldwin OF Shohei Ohtani OF Fernando Tatis Jr. OF Cam Cauley P Griffin Jax P Michael King SS Ezequiel Duran,,Ian Happ,OF,3.28%,10
94,5196578629,kjlecomte,0,114.2,1B Freddie Freeman 2B Nicky Lopez 3B Max Muncy C Dalton Rushing OF Shohei Ohtani OF Kyle Tucker OF Cam Cauley P Peter Lambert P Slade Cecconi SS Jim Jarvis,,Liam Hicks,C,3.28%,5
96,5196613781,chameleon864,0,113.95,1B Munetaka Murakami 2B Travis Bazzana 3B Miguel Vargas C Dalton Rushing OF Wyatt Langford OF Braden Montgomery OF Cam Cauley P Kyle Bradish P Max Fried SS Ezequiel Duran,,Derek Hill,OF,3.28%,0
97,5196415185,JagDawg,0,113.9,1B Jonathan Aranda 2B Ozzie Albies 3B Brooks Lee C Luis Campusano OF Wyatt Langford OF Sam Antonacci OF Jackson Merrill P Peter Lambert P Keider Montero SS Jeremy Pena,,Carlos Narvaez,C,3.20%,0
98,5196051079,GreenBayWin77,0,113.8,1B Kyle Manzardo 2B Travis Bazzana 3B Jose Ramirez C Drake Baldwin OF Kyle Schwarber OF Fernando Tatis Jr. OF Chase DeLauter P Sandy Alcantara P Colin Rea SS Brayan Rocchio,,Isaac Paredes,3B,3.20%,17
98,5196612052,NHLPRO,0,113.8,1B Yandy Diaz 2B Ozzie Albies 3B Junior Caminero C Drake Baldwin OF Chandler Simpson OF Cedric Mullins OF Victor Mesa Jr. P Peter Lambert P Griffin Jax SS Ezequiel Duran,,Rafael Marchan,C,3.20%,0
100,5196039719,AdamShulman,0,113.6,1B Kyle Manzardo 2B Travis Bazzana 3B Jose Ramirez C Alejandro Kirk OF Shohei Ohtani OF George Springer OF Chase DeLauter P Peter Lambert P Kyle Bradish SS Brayan Rocchio,,Teoscar Hernandez,OF,3.11%,9
